"V1","V2","V3"
276,580,"1"
457,522,"1"
404,462,"1"
557,459,"1"
501,671,"1"
686,450,"1"
568,528,"1"
621,307,"1"
485,489,"1"
492,424,"1"
527,481,"1"
492,415,"1"
482,522,"1"
311,556,"1"
486,461,"1"
453,489,"1"
596,650,"1"
395,663,"1"
585,486,"1"
420,566,"1"
579,592,"1"
446,322,"1"
615,545,"1"
437,647,"1"
706,520,"1"
580,534,"1"
423,639,"1"
466,487,"1"
440,393,"1"
503,540,"1"
683,617,"1"
417,506,"1"
563,641,"1"
403,407,"1"
468,434,"1"
407,550,"1"
467,520,"1"
508,352,"1"
477,370,"1"
407,393,"1"
454,491,"1"
451,500,"1"
439,670,"1"
456,633,"1"
486,490,"1"
490,525,"1"
670,390,"1"
613,407,"1"
397,561,"1"
632,498,"1"
468,461,"1"
517,540,"1"
461,425,"1"
492,392,"1"
494,443,"1"
649,673,"1"
565,503,"1"
537,377,"1"
329,692,"1"
439,441,"1"
434,524,"1"
607,487,"1"
542,576,"1"
388,542,"1"
466,602,"1"
604,464,"1"
392,476,"1"
528,666,"1"
573,433,"1"
484,499,"1"
435,574,"1"
536,443,"1"
376,466,"1"
536,391,"1"
737,531,"1"
555,461,"1"
566,437,"1"
529,318,"1"
555,550,"1"
388,548,"1"
468,513,"1"
413,460,"1"
552,594,"1"
663,522,"1"
477,397,"1"
491,586,"1"
528,592,"1"
536,512,"1"
398,315,"1"
547,353,"1"
388,483,"1"
452,555,"1"
544,362,"1"
375,566,"1"
429,580,"1"
650,410,"1"
430,636,"1"
497,524,"1"
425,569,"1"
657,562,"1"
529,523,"1"
510,597,"1"
445,574,"1"
522,566,"1"
414,551,"1"
662,472,"1"
490,360,"1"
617,492,"1"
479,617,"1"
662,460,"1"
434,375,"1"
440,589,"1"
545,417,"1"
484,598,"1"
353,525,"1"
450,582,"1"
458,524,"1"
614,634,"1"
664,527,"1"
403,479,"1"
395,616,"1"
456,347,"1"
534,492,"1"
286,374,"1"
540,471,"1"
403,508,"1"
555,540,"1"
502,461,"1"
724,423,"1"
473,499,"1"
526,565,"1"
501,435,"1"
402,411,"1"
340,405,"1"
557,492,"1"
352,520,"1"
488,568,"1"
602,585,"1"
643,570,"1"
535,536,"1"
567,537,"1"
568,576,"1"
375,373,"1"
405,435,"1"
695,509,"1"
538,344,"1"
380,312,"1"
455,519,"1"
503,270,"1"
699,575,"1"
532,720,"1"
484,489,"1"
471,576,"1"
491,405,"1"
533,497,"1"
363,502,"1"
625,484,"1"
434,553,"1"
518,575,"1"
459,429,"1"
562,585,"1"
615,280,"1"
471,401,"1"
563,397,"1"
495,710,"1"
448,725,"1"
420,485,"1"
462,441,"1"
514,646,"1"
391,586,"1"
534,344,"1"
580,492,"1"
683,530,"1"
523,566,"1"
414,439,"1"
587,359,"1"
672,490,"1"
357,437,"1"
622,553,"1"
650,473,"1"
468,550,"1"
579,473,"1"
493,220,"1"
489,330,"1"
540,441,"1"
339,466,"1"
474,514,"1"
542,425,"1"
557,286,"1"
330,513,"1"
528,612,"1"
537,358,"1"
488,479,"1"
413,375,"1"
583,489,"1"
466,386,"1"
513,421,"1"
556,492,"1"
578,575,"1"
447,515,"1"
528,497,"1"
544,410,"1"
476,593,"1"
653,550,"1"
492,412,"1"
567,519,"1"
487,482,"1"
456,383,"1"
546,519,"1"
510,604,"1"
455,575,"1"
504,567,"1"
534,605,"1"
262,403,"1"
539,470,"1"
559,498,"1"
376,339,"1"
558,447,"1"
499,560,"1"
430,564,"1"
338,598,"1"
586,473,"1"
280,516,"1"
481,592,"1"
424,509,"1"
507,502,"1"
426,500,"1"
415,569,"1"
514,456,"1"
473,743,"1"
573,586,"1"
498,401,"1"
545,582,"1"
692,459,"1"
593,421,"1"
281,495,"1"
346,602,"1"
499,378,"1"
486,533,"1"
368,393,"1"
526,529,"1"
649,584,"1"
539,450,"1"
441,427,"1"
429,374,"1"
660,475,"1"
397,401,"1"
585,545,"1"
430,392,"1"
454,612,"1"
421,476,"1"
569,375,"1"
446,618,"1"
493,535,"1"
521,488,"1"
386,727,"1"
478,522,"1"
502,395,"1"
330,485,"1"
399,526,"1"
527,602,"1"
498,432,"1"
404,559,"1"
535,480,"1"
502,474,"1"
546,581,"1"
463,487,"1"
641,438,"1"
305,324,"1"
606,444,"1"
486,357,"1"
459,239,"1"
596,550,"1"
386,541,"1"
414,500,"1"
477,474,"1"
446,485,"1"
394,484,"1"
556,661,"1"
391,495,"1"
493,723,"1"
659,379,"1"
487,595,"1"
446,480,"1"
538,485,"1"
670,591,"1"
463,448,"1"
497,483,"1"
485,612,"1"
453,536,"1"
487,541,"1"
535,505,"1"
501,639,"1"
517,547,"1"
578,475,"1"
380,518,"1"
352,409,"1"
360,460,"1"
268,554,"1"
530,486,"1"
626,640,"1"
469,632,"1"
634,528,"1"
433,472,"1"
475,528,"1"
767,578,"1"
673,498,"1"
605,276,"1"
487,390,"1"
481,472,"1"
308,445,"1"
568,535,"1"
603,448,"1"
675,556,"1"
579,438,"1"
555,616,"1"
525,564,"1"
557,323,"1"
568,452,"1"
497,509,"1"
573,512,"1"
567,573,"1"
495,521,"1"
392,437,"1"
434,529,"1"
697,550,"1"
535,534,"1"
373,554,"1"
580,551,"1"
588,483,"1"
512,576,"1"
455,486,"1"
549,528,"1"
496,556,"1"
481,448,"1"
608,507,"1"
556,441,"1"
342,567,"1"
556,651,"1"
606,551,"1"
696,498,"1"
484,550,"1"
359,598,"1"
387,488,"1"
401,547,"1"
615,461,"1"
572,619,"1"
350,490,"1"
497,364,"1"
497,523,"1"
565,538,"1"
547,436,"1"
428,320,"1"
628,599,"1"
272,561,"1"
478,417,"1"
511,400,"1"
551,518,"1"
592,389,"1"
450,296,"1"
317,374,"1"
453,627,"1"
381,488,"1"
595,465,"1"
519,424,"1"
575,569,"1"
555,405,"1"
424,488,"1"
595,516,"1"
578,501,"1"
632,498,"1"
684,456,"1"
581,462,"1"
483,516,"1"
399,361,"1"
532,458,"1"
403,584,"1"
505,398,"1"
361,537,"1"
430,528,"1"
533,253,"1"
467,548,"1"
428,554,"1"
481,531,"1"
448,399,"1"
552,649,"1"
440,478,"1"
599,502,"1"
471,485,"1"
466,586,"1"
550,445,"1"
381,532,"1"
249,514,"1"
429,382,"1"
578,643,"1"
518,644,"1"
438,484,"1"
582,598,"1"
527,550,"1"
569,579,"1"
495,616,"1"
592,747,"1"
558,654,"1"
475,400,"1"
281,532,"1"
451,621,"1"
534,443,"1"
457,605,"1"
360,697,"1"
397,397,"1"
604,351,"1"
700,518,"1"
435,523,"1"
510,686,"1"
487,529,"1"
368,634,"1"
501,487,"1"
541,476,"1"
432,547,"1"
534,505,"1"
503,494,"1"
475,414,"1"
522,340,"1"
556,556,"1"
461,451,"1"
385,467,"1"
404,519,"1"
614,529,"1"
638,405,"1"
447,680,"1"
520,433,"1"
534,462,"1"
468,456,"1"
465,630,"1"
697,456,"1"
457,310,"1"
747,542,"1"
343,568,"1"
467,378,"1"
477,391,"1"
411,443,"1"
558,610,"1"
407,511,"1"
465,422,"1"
726,606,"1"
514,424,"1"
505,461,"1"
560,600,"1"
643,453,"1"
689,525,"1"
487,522,"1"
585,516,"1"
486,656,"1"
562,556,"1"
694,534,"1"
495,371,"1"
478,558,"1"
476,453,"1"
519,421,"1"
538,438,"1"
554,514,"1"
666,389,"1"
654,410,"1"
670,596,"1"
461,405,"1"
441,620,"1"
344,437,"1"
564,549,"1"
384,580,"1"
458,584,"1"
379,586,"1"
487,517,"1"
314,311,"1"
528,417,"1"
504,582,"1"
521,397,"1"
422,442,"1"
564,362,"1"
517,607,"1"
500,488,"1"
462,534,"1"
463,607,"1"
255,454,"1"
433,613,"1"
559,326,"1"
580,453,"1"
552,519,"1"
533,399,"1"
474,490,"1"
487,511,"1"
606,343,"1"
519,550,"1"
544,406,"1"
588,551,"1"
555,537,"1"
586,399,"1"
387,544,"1"
484,499,"1"
570,477,"1"
335,494,"1"
450,607,"1"
605,449,"1"
432,654,"1"
356,512,"1"
519,589,"1"
318,407,"1"
475,451,"1"
556,429,"1"
538,465,"1"
432,503,"1"
587,605,"1"
596,620,"1"
570,289,"1"
524,459,"1"
509,459,"1"
418,466,"1"
631,414,"1"
403,618,"1"
481,304,"1"
563,531,"1"
500,314,"1"
573,427,"1"
575,614,"1"
372,662,"1"
486,266,"1"
588,317,"1"
524,467,"1"
561,423,"1"
500,500,"1"
717,525,"1"
349,510,"1"
317,412,"1"
452,571,"1"
508,386,"1"
541,547,"1"
586,458,"1"
439,525,"1"
437,525,"1"
648,461,"1"
460,408,"1"
453,502,"1"
371,627,"1"
658,471,"1"
507,509,"1"
503,619,"1"
411,561,"1"
532,721,"1"
507,548,"1"
456,460,"1"
475,375,"1"
538,421,"1"
526,458,"1"
469,464,"1"
471,504,"1"
526,360,"1"
390,451,"1"
488,504,"1"
774,497,"1"
412,566,"1"
524,480,"1"
399,663,"1"
385,489,"1"
384,627,"1"
470,493,"1"
584,503,"1"
352,583,"1"
344,464,"1"
533,604,"1"
605,416,"1"
526,448,"1"
363,544,"1"
532,460,"1"
252,478,"1"
528,388,"1"
569,518,"1"
520,565,"1"
525,491,"1"
562,422,"1"
644,455,"1"
520,454,"1"
287,469,"1"
484,585,"1"
441,560,"1"
455,614,"1"
431,581,"1"
471,553,"1"
715,440,"1"
312,485,"1"
498,472,"1"
487,522,"1"
613,613,"1"
567,507,"1"
516,405,"1"
556,504,"1"
523,515,"1"
489,564,"1"
471,439,"1"
495,473,"1"
456,404,"1"
441,504,"1"
343,514,"1"
654,517,"1"
259,551,"1"
539,562,"1"
411,471,"1"
583,472,"1"
604,389,"1"
546,576,"1"
502,563,"1"
566,586,"1"
478,483,"1"
483,523,"1"
456,280,"1"
379,272,"1"
555,302,"1"
669,381,"1"
528,461,"1"
506,614,"1"
493,526,"1"
611,374,"1"
392,349,"1"
514,541,"1"
542,389,"1"
384,456,"1"
566,620,"1"
596,601,"1"
470,462,"1"
542,377,"1"
511,464,"1"
512,480,"1"
558,651,"1"
407,501,"1"
483,433,"1"
566,546,"1"
575,553,"1"
345,287,"1"
566,519,"1"
535,376,"1"
672,554,"1"
480,419,"1"
447,500,"1"
464,528,"1"
448,647,"1"
542,436,"1"
573,552,"1"
637,615,"1"
335,523,"1"
476,473,"1"
482,390,"1"
398,543,"1"
474,373,"1"
524,464,"1"
469,566,"1"
224,490,"1"
472,395,"1"
355,328,"1"
540,589,"1"
682,545,"1"
576,413,"1"
479,519,"1"
338,475,"1"
567,323,"1"
553,456,"1"
413,410,"1"
462,372,"1"
510,380,"1"
410,575,"1"
251,484,"1"
537,459,"1"
323,630,"1"
592,488,"1"
422,606,"1"
539,285,"1"
549,556,"1"
497,520,"1"
342,500,"1"
572,451,"1"
539,526,"1"
531,522,"1"
550,414,"1"
442,501,"1"
595,570,"1"
660,486,"1"
510,373,"1"
424,594,"1"
491,384,"1"
459,571,"1"
545,352,"1"
632,569,"1"
492,578,"1"
452,435,"1"
473,486,"1"
567,474,"1"
408,452,"1"
515,626,"1"
571,516,"1"
620,614,"1"
603,471,"1"
326,672,"1"
384,419,"1"
517,432,"1"
418,542,"1"
460,609,"1"
465,540,"1"
407,545,"1"
427,491,"1"
463,628,"1"
514,413,"1"
516,397,"1"
434,427,"1"
420,380,"1"
548,595,"1"
619,526,"1"
442,539,"1"
589,576,"1"
472,515,"1"
594,513,"1"
413,510,"1"
620,382,"1"
590,311,"1"
491,560,"1"
585,599,"1"
497,395,"1"
558,566,"1"
428,445,"1"
447,434,"1"
321,530,"1"
601,550,"1"
499,423,"1"
613,450,"1"
451,413,"1"
428,494,"1"
577,675,"1"
438,502,"1"
634,689,"1"
478,559,"1"
673,464,"1"
433,454,"1"
621,536,"1"
499,385,"1"
519,593,"1"
297,448,"1"
525,785,"1"
593,438,"1"
617,521,"1"
549,467,"1"
452,455,"1"
583,507,"1"
495,603,"1"
586,594,"1"
498,581,"1"
537,569,"1"
362,565,"1"
509,611,"1"
501,518,"1"
614,601,"1"
542,666,"1"
457,490,"1"
414,376,"1"
362,510,"1"
610,623,"1"
633,601,"1"
444,479,"1"
509,536,"1"
504,505,"1"
465,508,"1"
595,342,"1"
384,455,"1"
447,527,"1"
473,543,"1"
501,554,"1"
331,692,"1"
608,511,"1"
545,435,"1"
344,363,"1"
478,405,"1"
400,431,"1"
314,511,"1"
631,427,"1"
501,413,"1"
416,558,"1"
648,512,"1"
460,490,"1"
610,474,"1"
628,578,"1"
599,607,"1"
440,446,"1"
517,610,"1"
453,473,"1"
495,623,"1"
555,424,"1"
509,512,"1"
473,441,"1"
578,284,"1"
490,553,"1"
405,411,"1"
525,426,"1"
522,684,"1"
472,426,"1"
537,563,"1"
441,497,"1"
488,357,"1"
628,451,"1"
557,397,"1"
611,584,"1"
404,498,"1"
520,617,"1"
664,442,"1"
403,519,"1"
748,398,"1"
391,503,"1"
480,549,"1"
676,637,"1"
455,634,"1"
525,474,"1"
539,414,"1"
586,400,"1"
447,619,"1"
348,714,"1"
583,560,"1"
411,635,"1"
588,583,"1"
494,604,"1"
508,498,"1"
505,473,"1"
518,576,"1"
533,656,"1"
671,336,"1"
553,386,"1"
575,424,"1"
576,535,"1"
396,478,"1"
486,385,"1"
584,552,"1"
596,628,"1"
521,610,"1"
482,553,"1"
408,559,"1"
523,613,"1"
511,630,"1"
353,548,"1"
498,369,"1"
460,484,"1"
348,601,"1"
551,574,"1"
532,417,"1"
491,426,"1"
574,555,"1"
544,650,"1"
509,424,"1"
139,456,"1"
485,559,"1"
421,371,"1"
411,449,"1"
448,521,"1"
515,444,"1"
526,417,"1"
331,568,"1"
603,477,"1"
571,494,"1"
493,427,"1"
317,323,"1"
513,410,"1"
620,594,"1"
555,469,"1"
474,390,"1"
519,539,"1"
629,463,"1"
377,398,"1"
582,553,"1"
248,565,"1"
478,509,"2"
642,564,"2"
653,670,"2"
556,679,"2"
569,631,"2"
527,636,"2"
680,656,"2"
661,422,"2"
584,648,"2"
584,458,"2"
721,612,"2"
602,673,"2"
652,463,"2"
569,652,"2"
662,640,"2"
574,658,"2"
381,579,"2"
562,645,"2"
592,565,"2"
535,625,"2"
563,553,"2"
626,853,"2"
784,516,"2"
568,531,"2"
545,553,"2"
569,436,"2"
765,604,"2"
507,582,"2"
623,460,"2"
692,550,"2"
550,699,"2"
554,746,"2"
642,507,"2"
564,505,"2"
552,770,"2"
667,633,"2"
681,564,"2"
524,494,"2"
587,555,"2"
622,706,"2"
649,676,"2"
749,548,"2"
739,819,"2"
566,636,"2"
612,456,"2"
643,592,"2"
624,660,"2"
623,615,"2"
653,670,"2"
374,619,"2"
442,663,"2"
579,545,"2"
582,621,"2"
650,592,"2"
681,714,"2"
451,504,"2"
534,512,"2"
640,629,"2"
736,720,"2"
517,551,"2"
555,602,"2"
649,557,"2"
622,773,"2"
424,546,"2"
600,686,"2"
592,643,"2"
613,526,"2"
600,502,"2"
497,579,"2"
692,477,"2"
547,577,"2"
693,654,"2"
583,605,"2"
565,348,"2"
675,491,"2"
629,590,"2"
622,600,"2"
583,609,"2"
661,736,"2"
605,597,"2"
616,744,"2"
650,504,"2"
751,610,"2"
466,558,"2"
528,693,"2"
609,644,"2"
708,594,"2"
745,599,"2"
507,463,"2"
666,630,"2"
666,655,"2"
572,637,"2"
543,724,"2"
578,629,"2"
652,684,"2"
526,596,"2"
471,715,"2"
462,742,"2"
491,582,"2"
526,400,"2"
670,423,"2"
542,573,"2"
698,469,"2"
670,538,"2"
536,720,"2"
544,481,"2"
573,677,"2"
548,581,"2"
618,605,"2"
515,657,"2"
542,573,"2"
745,695,"2"
656,677,"2"
643,457,"2"
661,621,"2"
578,575,"2"
516,614,"2"
671,472,"2"
472,671,"2"
811,651,"2"
594,751,"2"
530,626,"2"
703,578,"2"
551,685,"2"
591,610,"2"
697,556,"2"
512,671,"2"
472,612,"2"
837,685,"2"
695,440,"2"
779,475,"2"
605,625,"2"
527,583,"2"
608,471,"2"
625,520,"2"
372,636,"2"
594,506,"2"
490,617,"2"
630,586,"2"
705,557,"2"
702,546,"2"
616,778,"2"
609,675,"2"
583,478,"2"
833,563,"2"
680,730,"2"
675,704,"2"
678,597,"2"
667,663,"2"
546,606,"2"
539,674,"2"
684,616,"2"
619,588,"2"
680,478,"2"
675,576,"2"
553,515,"2"
476,595,"2"
708,697,"2"
470,544,"2"
526,509,"2"
595,445,"2"
616,489,"2"
670,678,"2"
568,471,"2"
652,510,"2"
683,647,"2"
666,578,"2"
498,567,"2"
610,573,"2"
415,641,"2"
593,504,"2"
536,669,"2"
685,619,"2"
608,643,"2"
617,641,"2"
559,642,"2"
528,590,"2"
531,601,"2"
624,753,"2"
617,560,"2"
553,545,"2"
488,614,"2"
533,652,"2"
509,535,"2"
656,617,"2"
625,396,"2"
545,634,"2"
583,715,"2"
696,619,"2"
516,615,"2"
596,714,"2"
690,536,"2"
681,627,"2"
398,493,"2"
589,768,"2"
614,552,"2"
597,568,"2"
467,592,"2"
755,618,"2"
428,506,"2"
534,660,"2"
388,488,"2"
637,498,"2"
584,653,"2"
309,430,"2"
520,519,"2"
529,522,"2"
511,585,"2"
650,779,"2"
573,710,"2"
593,583,"2"
512,593,"2"
586,673,"2"
537,431,"2"
652,532,"2"
671,457,"2"
552,692,"2"
478,647,"2"
518,565,"2"
736,633,"2"
594,563,"2"
531,547,"2"
529,572,"2"
520,555,"2"
587,559,"2"
685,641,"2"
630,543,"2"
631,543,"2"
566,637,"2"
595,482,"2"
537,678,"2"
551,784,"2"
673,552,"2"
537,616,"2"
504,642,"2"
557,448,"2"
533,555,"2"
527,612,"2"
779,604,"2"
550,653,"2"
564,598,"2"
688,722,"2"
736,639,"2"
589,458,"2"
683,603,"2"
597,593,"2"
477,704,"2"
520,530,"2"
607,723,"2"
538,729,"2"
680,434,"2"
497,488,"2"
715,644,"2"
609,675,"2"
683,632,"2"
514,567,"2"
635,540,"2"
455,818,"2"
580,490,"2"
659,636,"2"
579,533,"2"
692,585,"2"
732,691,"2"
600,594,"2"
630,575,"2"
616,551,"2"
803,714,"2"
503,568,"2"
639,609,"2"
681,762,"2"
605,641,"2"
558,566,"2"
527,612,"2"
586,689,"2"
434,738,"2"
603,645,"2"
570,574,"2"
604,705,"2"
672,581,"2"
627,740,"2"
612,585,"2"
630,536,"2"
563,660,"2"
665,561,"2"
676,745,"2"
643,599,"2"
637,438,"2"
631,483,"2"
585,638,"2"
497,554,"2"
709,608,"2"
564,576,"2"
660,568,"2"
509,647,"2"
657,650,"2"
644,480,"2"
629,597,"2"
660,527,"2"
577,694,"2"
679,576,"2"
566,730,"2"
579,631,"2"
560,639,"2"
558,561,"2"
542,668,"2"
584,573,"2"
600,461,"2"
528,563,"2"
510,588,"2"
546,440,"2"
663,620,"2"
674,538,"2"
510,482,"2"
699,712,"2"
645,726,"2"
486,364,"2"
549,613,"2"
648,773,"2"
638,526,"2"
511,605,"2"
601,713,"2"
577,648,"2"
570,474,"2"
514,697,"2"
591,576,"2"
509,333,"2"
544,673,"2"
620,507,"2"
585,723,"2"
457,624,"2"
522,576,"2"
656,574,"2"
654,668,"2"
700,526,"2"
678,607,"2"
866,530,"2"
577,676,"2"
465,583,"2"
569,562,"2"
563,711,"2"
606,525,"2"
591,676,"2"
548,761,"2"
480,641,"2"
566,573,"2"
721,633,"2"
615,469,"2"
571,730,"2"
594,640,"2"
529,506,"2"
607,695,"2"
630,703,"2"
572,650,"2"
771,738,"2"
743,562,"2"
590,573,"2"
494,611,"2"
409,618,"2"
802,524,"2"
663,476,"2"
607,635,"2"
495,550,"2"
713,548,"2"
704,826,"2"
652,666,"2"
632,557,"2"
663,573,"2"
566,550,"2"
599,556,"2"
684,595,"2"
443,489,"2"
673,521,"2"
789,561,"2"
753,620,"2"
530,485,"2"
552,557,"2"
652,607,"2"
563,569,"2"
591,715,"2"
517,529,"2"
516,635,"2"
665,473,"2"
663,546,"2"
644,584,"2"
654,439,"2"
641,682,"2"
727,593,"2"
564,400,"2"
727,462,"2"
563,453,"2"
658,659,"2"
583,586,"2"
655,552,"2"
610,572,"2"
440,523,"2"
561,621,"2"
540,585,"2"
611,740,"2"
554,525,"2"
602,625,"2"
723,620,"2"
516,643,"2"
717,754,"2"
706,446,"2"
561,591,"2"
654,695,"2"
604,550,"2"
650,865,"2"
652,562,"2"
651,625,"2"
633,488,"2"
594,755,"2"
394,776,"2"
516,520,"2"
615,639,"2"
627,606,"2"
601,591,"2"
499,772,"2"
743,655,"2"
501,521,"2"
601,436,"2"
548,579,"2"
568,639,"2"
722,700,"2"
658,435,"2"
479,655,"2"
624,410,"2"
605,454,"2"
506,621,"2"
561,420,"2"
522,675,"2"
450,635,"2"
488,657,"2"
517,534,"2"
617,680,"2"
570,570,"2"
673,730,"2"
707,676,"2"
649,601,"2"
605,596,"2"
485,716,"2"
513,565,"2"
582,643,"2"
643,573,"2"
663,504,"2"
589,386,"2"
576,591,"2"
539,618,"2"
846,445,"2"
759,833,"2"
592,558,"2"
530,699,"2"
640,431,"2"
592,690,"2"
708,666,"2"
507,786,"2"
434,626,"2"
609,654,"2"
614,595,"2"
453,725,"2"
586,506,"2"
516,424,"2"
618,559,"2"
524,600,"2"
552,690,"2"
550,516,"2"
503,449,"2"
595,522,"2"
630,649,"2"
613,695,"2"
480,562,"2"
684,495,"2"
567,502,"2"
618,586,"2"
451,680,"2"
535,527,"2"
539,586,"2"
674,638,"2"
680,599,"2"
644,786,"2"
326,661,"2"
830,520,"2"
600,601,"2"
744,685,"2"
675,428,"2"
645,655,"2"
760,432,"2"
695,593,"2"
563,573,"2"
616,550,"2"
617,518,"2"
453,649,"2"
532,565,"2"
729,488,"2"
715,694,"2"
611,572,"2"
623,556,"2"
631,688,"2"
598,440,"2"
599,520,"2"
496,454,"2"
643,793,"2"
589,527,"2"
560,562,"2"
558,744,"2"
603,617,"2"
600,580,"2"
496,612,"2"
615,653,"2"
571,656,"2"
553,574,"2"
558,524,"2"
576,574,"2"
633,615,"2"
524,622,"2"
602,522,"2"
631,588,"2"
631,673,"2"
433,575,"2"
661,674,"2"
539,568,"2"
535,606,"2"
518,548,"2"
585,659,"2"
587,840,"2"
562,569,"2"
765,645,"2"
803,578,"2"
503,517,"2"
577,655,"2"
676,612,"2"
649,551,"2"
663,644,"2"
594,658,"2"
505,677,"2"
586,796,"2"
562,442,"2"
712,659,"2"
634,608,"2"
592,428,"2"
683,677,"2"
638,738,"2"
713,522,"2"
599,540,"2"
620,458,"2"
724,575,"2"
610,499,"2"
632,652,"2"
495,640,"2"
683,640,"2"
584,489,"2"
676,585,"2"
698,567,"2"
700,716,"2"
746,647,"2"
676,573,"2"
520,574,"2"
631,553,"2"
670,670,"2"
497,749,"2"
633,568,"2"
675,640,"2"
497,619,"2"
644,500,"2"
493,643,"2"
620,619,"2"
477,575,"2"
532,444,"2"
510,617,"2"
468,716,"2"
620,580,"2"
727,599,"2"
700,595,"2"
613,615,"2"
701,619,"2"
611,664,"2"
542,382,"2"
722,596,"2"
653,576,"2"
431,779,"2"
601,613,"2"
528,549,"2"
445,501,"2"
666,748,"2"
615,632,"2"
656,624,"2"
659,641,"2"
641,697,"2"
591,536,"2"
541,622,"2"
604,795,"2"
549,670,"2"
456,677,"2"
742,558,"2"
671,630,"2"
541,729,"2"
490,448,"2"
489,526,"2"
588,537,"2"
634,463,"2"
659,520,"2"
623,533,"2"
515,629,"2"
513,591,"2"
706,746,"2"
584,766,"2"
503,581,"2"
450,635,"2"
702,701,"2"
645,658,"2"
599,665,"2"
606,687,"2"
736,605,"2"
647,550,"2"
582,621,"2"
464,546,"2"
303,528,"2"
643,571,"2"
660,813,"2"
751,649,"2"
584,692,"2"
483,547,"2"
476,532,"2"
475,577,"2"
663,582,"2"
572,720,"2"
391,569,"2"
493,530,"2"
670,608,"2"
508,618,"2"
635,680,"2"
487,672,"2"
411,784,"2"
636,669,"2"
548,558,"2"
679,503,"2"
630,685,"2"
512,797,"2"
568,464,"2"
748,543,"2"
626,629,"2"
429,647,"2"
569,654,"2"
554,531,"2"
580,676,"2"
666,556,"2"
376,545,"2"
593,561,"2"
564,773,"2"
526,641,"2"
743,486,"2"
557,653,"2"
619,693,"2"
455,564,"2"
557,589,"2"
625,648,"2"
556,770,"2"
673,639,"2"
598,696,"2"
673,521,"2"
564,608,"2"
516,644,"2"
824,474,"2"
666,638,"2"
573,583,"2"
617,663,"2"
714,634,"2"
686,697,"2"
574,634,"2"
677,526,"2"
555,655,"2"
527,491,"2"
559,546,"2"
569,482,"2"
581,567,"2"
633,555,"2"
604,537,"2"
666,584,"2"
746,616,"2"
769,752,"2"
531,574,"2"
609,425,"2"
597,634,"2"
748,626,"2"
514,433,"2"
628,412,"2"
629,616,"2"
532,415,"2"
603,658,"2"
533,653,"2"
748,563,"2"
555,535,"2"
695,589,"2"
454,621,"2"
573,588,"2"
544,520,"2"
649,593,"2"
691,674,"2"
526,493,"2"
518,532,"2"
598,563,"2"
573,603,"2"
492,664,"2"
671,565,"2"
635,634,"2"
567,542,"2"
673,494,"2"
652,499,"2"
566,461,"2"
514,628,"2"
649,595,"2"
715,569,"2"
618,612,"2"
559,647,"2"
562,515,"2"
600,724,"2"
477,642,"2"
604,602,"2"
623,646,"2"
549,719,"2"
642,644,"2"
616,700,"2"
671,680,"2"
