"V1","V2","V3"
448,653,"1"
469,601,"1"
375,495,"1"
450,451,"1"
443,495,"1"
457,456,"1"
422,445,"1"
532,459,"1"
437,450,"1"
396,674,"1"
495,474,"1"
402,528,"1"
541,549,"1"
427,406,"1"
509,536,"1"
512,446,"1"
464,374,"1"
507,570,"1"
550,539,"1"
567,440,"1"
478,412,"1"
562,579,"1"
486,493,"1"
468,542,"1"
496,601,"1"
490,575,"1"
347,435,"1"
606,413,"1"
511,637,"1"
554,585,"1"
589,409,"1"
426,499,"1"
518,336,"1"
505,541,"1"
525,491,"1"
386,514,"1"
442,494,"1"
435,443,"1"
573,561,"1"
511,490,"1"
492,536,"1"
607,446,"1"
427,427,"1"
442,464,"1"
458,429,"1"
537,442,"1"
581,517,"1"
454,562,"1"
427,416,"1"
502,515,"1"
532,454,"1"
451,509,"1"
551,683,"1"
572,486,"1"
505,515,"1"
566,494,"1"
593,424,"1"
425,476,"1"
524,565,"1"
470,472,"1"
451,542,"1"
492,495,"1"
498,528,"1"
501,458,"1"
498,598,"1"
517,550,"1"
404,463,"1"
570,396,"1"
413,478,"1"
495,510,"1"
546,628,"1"
442,514,"1"
465,599,"1"
501,502,"1"
547,469,"1"
474,538,"1"
354,463,"1"
471,491,"1"
463,521,"1"
480,402,"1"
587,519,"1"
523,466,"1"
463,417,"1"
361,453,"1"
521,579,"1"
484,447,"1"
405,543,"1"
497,472,"1"
436,563,"1"
429,452,"1"
518,497,"1"
416,523,"1"
486,513,"1"
463,514,"1"
488,414,"1"
517,561,"1"
394,573,"1"
534,500,"1"
530,615,"1"
637,507,"1"
515,559,"1"
367,658,"1"
671,465,"1"
438,554,"1"
458,473,"1"
427,409,"1"
453,621,"1"
531,360,"1"
587,475,"1"
476,555,"1"
504,521,"1"
549,515,"1"
496,433,"1"
503,467,"1"
468,473,"1"
517,461,"1"
559,526,"1"
382,607,"1"
532,454,"1"
410,466,"1"
526,580,"1"
491,422,"1"
433,549,"1"
448,444,"1"
438,523,"1"
518,485,"1"
501,425,"1"
525,450,"1"
491,649,"1"
486,482,"1"
556,646,"1"
417,534,"1"
446,509,"1"
501,529,"1"
447,506,"1"
465,430,"1"
586,480,"1"
454,590,"1"
588,579,"1"
587,500,"1"
595,539,"1"
560,521,"1"
447,500,"1"
577,542,"1"
536,424,"1"
508,500,"1"
449,502,"1"
504,512,"1"
437,505,"1"
559,464,"1"
531,435,"1"
476,472,"1"
494,535,"1"
461,511,"1"
506,429,"1"
513,567,"1"
469,524,"1"
436,442,"1"
445,488,"1"
476,450,"1"
495,515,"1"
448,535,"1"
519,574,"1"
483,546,"1"
486,432,"1"
524,490,"1"
499,523,"1"
557,515,"1"
560,560,"1"
591,405,"1"
506,436,"1"
540,589,"1"
590,552,"1"
505,508,"1"
535,479,"1"
520,506,"1"
492,548,"1"
458,468,"1"
437,606,"1"
531,408,"1"
615,389,"1"
485,447,"1"
603,407,"1"
565,549,"1"
571,509,"1"
472,459,"1"
524,472,"1"
545,347,"1"
533,509,"1"
451,539,"1"
442,560,"1"
430,470,"1"
511,589,"1"
422,549,"1"
484,477,"1"
457,512,"1"
515,475,"1"
475,521,"1"
548,492,"1"
536,545,"1"
535,531,"1"
517,608,"1"
380,446,"1"
445,472,"1"
488,502,"1"
487,509,"1"
447,378,"1"
351,540,"1"
501,504,"1"
454,599,"1"
475,440,"1"
518,508,"1"
699,505,"1"
458,561,"1"
475,510,"1"
597,567,"1"
530,400,"1"
449,536,"1"
540,563,"1"
557,525,"1"
525,600,"1"
505,439,"1"
519,406,"1"
601,487,"1"
651,567,"1"
560,501,"1"
467,511,"1"
496,407,"1"
491,466,"1"
475,447,"1"
430,557,"1"
435,416,"1"
462,529,"1"
538,487,"1"
491,474,"1"
402,511,"1"
547,469,"1"
455,408,"1"
560,505,"1"
476,542,"1"
464,543,"1"
516,496,"1"
500,496,"1"
539,523,"1"
388,579,"1"
445,453,"1"
513,468,"1"
414,582,"1"
617,572,"1"
560,462,"1"
550,392,"1"
482,573,"1"
454,457,"1"
521,613,"1"
526,592,"1"
453,485,"1"
570,428,"1"
538,452,"1"
459,578,"1"
490,555,"1"
517,472,"1"
491,360,"1"
452,541,"1"
524,572,"1"
645,407,"1"
535,493,"1"
546,443,"1"
439,463,"1"
488,462,"1"
575,441,"1"
437,392,"1"
508,500,"1"
480,552,"1"
458,485,"1"
416,514,"1"
430,555,"1"
540,404,"1"
479,419,"1"
503,570,"1"
507,472,"1"
596,581,"1"
500,400,"1"
497,575,"1"
453,487,"1"
551,495,"1"
529,469,"1"
387,568,"1"
525,427,"1"
469,483,"1"
423,469,"1"
390,448,"1"
495,517,"1"
539,538,"1"
523,471,"1"
541,598,"1"
480,484,"1"
613,565,"1"
355,527,"1"
512,546,"1"
491,439,"1"
462,521,"1"
524,538,"1"
480,430,"1"
535,601,"1"
470,487,"1"
370,476,"1"
453,488,"1"
476,420,"1"
555,387,"1"
436,420,"1"
483,530,"1"
523,473,"1"
519,390,"1"
344,471,"1"
461,536,"1"
569,463,"1"
613,400,"1"
504,345,"1"
362,558,"1"
441,455,"1"
465,497,"1"
578,521,"1"
530,534,"1"
417,513,"1"
548,463,"1"
512,488,"1"
454,444,"1"
545,534,"1"
497,442,"1"
380,475,"1"
386,522,"1"
479,621,"1"
513,493,"1"
429,571,"1"
480,419,"1"
508,560,"1"
505,345,"1"
553,547,"1"
560,473,"1"
393,527,"1"
623,461,"1"
563,450,"1"
606,463,"1"
478,557,"1"
553,445,"1"
493,595,"1"
590,522,"1"
453,490,"1"
414,488,"1"
636,503,"1"
508,505,"1"
536,470,"1"
364,507,"1"
512,595,"1"
535,489,"1"
446,440,"1"
508,502,"1"
555,587,"1"
582,470,"1"
499,519,"1"
478,485,"1"
544,516,"1"
594,572,"1"
483,640,"1"
474,474,"1"
556,537,"1"
433,619,"1"
523,466,"1"
591,361,"1"
427,497,"1"
441,416,"1"
611,446,"1"
543,506,"1"
519,575,"1"
516,406,"1"
537,480,"1"
527,530,"1"
577,443,"1"
491,533,"1"
513,456,"1"
479,500,"1"
511,487,"1"
474,516,"1"
420,427,"1"
469,415,"1"
481,525,"1"
488,475,"1"
568,473,"1"
458,446,"1"
575,468,"1"
512,476,"1"
580,468,"1"
556,484,"1"
563,537,"1"
526,445,"1"
443,480,"1"
560,513,"1"
397,584,"1"
510,371,"1"
431,479,"1"
507,525,"1"
475,528,"1"
444,477,"1"
545,410,"1"
493,431,"1"
494,513,"1"
475,591,"1"
447,486,"1"
430,498,"1"
370,448,"1"
578,482,"1"
441,443,"1"
567,495,"1"
494,537,"1"
515,490,"1"
552,640,"1"
572,588,"1"
544,563,"1"
411,426,"1"
503,573,"1"
521,557,"1"
460,483,"1"
486,577,"1"
516,532,"1"
454,480,"1"
450,467,"1"
467,584,"1"
631,396,"1"
518,455,"1"
550,381,"1"
475,462,"1"
518,400,"1"
402,353,"1"
529,460,"1"
562,598,"1"
581,478,"1"
545,437,"1"
514,626,"1"
430,507,"1"
517,547,"1"
509,587,"1"
555,449,"1"
573,418,"1"
468,466,"1"
628,499,"1"
509,492,"1"
567,551,"1"
484,493,"1"
499,474,"1"
478,509,"1"
549,597,"1"
546,446,"1"
612,517,"1"
453,558,"1"
662,476,"1"
502,573,"1"
486,430,"1"
544,479,"1"
487,450,"1"
438,519,"1"
508,673,"1"
373,588,"1"
426,548,"1"
381,522,"1"
607,488,"1"
492,567,"1"
532,514,"1"
438,481,"1"
437,450,"1"
459,585,"1"
465,452,"1"
392,394,"1"
494,429,"1"
516,539,"1"
527,397,"1"
575,526,"1"
674,531,"1"
536,402,"1"
421,484,"1"
541,453,"1"
588,481,"1"
412,342,"1"
439,477,"1"
548,443,"1"
510,570,"1"
542,485,"1"
465,560,"1"
603,466,"1"
497,607,"1"
512,565,"1"
571,433,"1"
547,567,"1"
503,391,"1"
506,470,"1"
515,425,"1"
451,474,"1"
491,477,"1"
514,554,"1"
455,393,"1"
594,449,"1"
493,496,"1"
467,503,"1"
540,609,"1"
522,535,"1"
524,487,"1"
434,509,"1"
472,479,"1"
583,430,"1"
534,524,"1"
517,504,"1"
479,453,"1"
420,458,"1"
532,538,"1"
508,478,"1"
529,471,"1"
496,583,"1"
462,501,"1"
410,465,"1"
495,506,"1"
507,441,"1"
438,535,"1"
434,425,"1"
491,460,"1"
464,537,"1"
495,470,"1"
506,529,"1"
436,464,"1"
528,493,"1"
553,550,"1"
529,490,"1"
546,528,"1"
543,343,"1"
527,535,"1"
552,465,"1"
422,468,"1"
522,435,"1"
461,524,"1"
471,485,"1"
485,432,"1"
484,554,"1"
452,506,"1"
593,488,"1"
418,544,"1"
573,488,"1"
490,525,"1"
632,448,"1"
540,436,"1"
442,544,"1"
589,450,"1"
517,538,"1"
550,447,"1"
549,462,"1"
563,560,"1"
451,602,"1"
523,516,"1"
541,438,"1"
488,571,"1"
508,576,"1"
537,458,"1"
503,444,"1"
493,362,"1"
461,456,"1"
446,462,"1"
507,546,"1"
530,531,"1"
487,498,"1"
526,506,"1"
436,472,"1"
528,489,"1"
422,519,"1"
467,447,"1"
480,505,"1"
616,525,"1"
535,523,"1"
628,443,"1"
523,499,"1"
485,445,"1"
441,504,"1"
405,463,"1"
488,450,"1"
484,553,"1"
455,483,"1"
593,521,"1"
598,524,"1"
482,549,"1"
469,529,"1"
541,401,"1"
455,406,"1"
485,507,"1"
333,441,"1"
553,640,"1"
443,488,"1"
394,533,"1"
516,502,"1"
517,486,"1"
454,530,"1"
525,485,"1"
484,495,"1"
504,401,"1"
376,562,"1"
500,524,"1"
573,577,"1"
549,551,"1"
560,396,"1"
557,405,"1"
594,424,"1"
475,429,"1"
492,534,"1"
505,478,"1"
485,462,"1"
458,506,"1"
543,410,"1"
562,435,"1"
430,558,"1"
504,486,"1"
411,618,"1"
515,509,"1"
511,546,"1"
469,580,"1"
559,461,"1"
360,503,"1"
508,433,"1"
539,514,"1"
513,505,"1"
389,506,"1"
392,484,"1"
465,546,"1"
509,542,"1"
530,533,"1"
530,447,"1"
562,507,"1"
493,466,"1"
603,401,"1"
585,471,"1"
538,435,"1"
582,459,"1"
506,530,"1"
538,454,"1"
582,486,"1"
425,449,"1"
437,514,"1"
475,415,"1"
541,458,"1"
478,594,"1"
536,494,"1"
541,529,"1"
468,393,"1"
505,549,"1"
592,559,"1"
563,553,"1"
588,557,"1"
568,517,"1"
536,434,"1"
459,524,"1"
462,488,"1"
481,504,"1"
504,515,"1"
498,542,"1"
494,522,"1"
586,532,"1"
447,484,"1"
550,457,"1"
464,391,"1"
417,520,"1"
488,405,"1"
475,502,"1"
444,552,"1"
491,565,"1"
493,541,"1"
426,453,"1"
466,449,"1"
477,516,"1"
511,380,"1"
487,462,"1"
395,486,"1"
522,472,"1"
560,378,"1"
460,501,"1"
461,485,"1"
441,485,"1"
426,541,"1"
557,570,"1"
444,554,"1"
475,470,"1"
517,456,"1"
533,472,"1"
514,548,"1"
561,588,"1"
403,457,"1"
437,540,"1"
483,532,"1"
614,549,"1"
512,559,"1"
515,625,"1"
566,588,"1"
542,546,"1"
477,459,"1"
447,535,"2"
623,566,"2"
668,540,"2"
598,454,"2"
630,579,"2"
536,651,"2"
501,501,"2"
625,688,"2"
620,522,"2"
599,569,"2"
507,630,"2"
623,533,"2"
727,576,"2"
525,616,"2"
453,672,"2"
471,460,"2"
639,466,"2"
624,522,"2"
598,533,"2"
532,598,"2"
691,531,"2"
608,691,"2"
500,567,"2"
496,616,"2"
537,536,"2"
658,555,"2"
559,670,"2"
664,540,"2"
697,561,"2"
631,552,"2"
619,653,"2"
640,691,"2"
574,612,"2"
591,570,"2"
563,648,"2"
706,759,"2"
500,554,"2"
719,587,"2"
461,572,"2"
544,551,"2"
605,632,"2"
552,620,"2"
670,540,"2"
564,508,"2"
613,736,"2"
555,616,"2"
739,563,"2"
605,677,"2"
693,672,"2"
658,640,"2"
615,519,"2"
426,558,"2"
734,589,"2"
554,521,"2"
563,684,"2"
662,645,"2"
652,610,"2"
599,693,"2"
545,535,"2"
625,629,"2"
606,575,"2"
556,549,"2"
616,451,"2"
504,570,"2"
640,570,"2"
606,564,"2"
670,657,"2"
634,630,"2"
618,493,"2"
551,574,"2"
637,567,"2"
659,636,"2"
537,542,"2"
500,631,"2"
710,605,"2"
640,525,"2"
589,763,"2"
537,559,"2"
627,541,"2"
645,552,"2"
615,558,"2"
594,728,"2"
678,549,"2"
581,656,"2"
658,676,"2"
635,594,"2"
639,528,"2"
573,611,"2"
639,550,"2"
672,588,"2"
648,551,"2"
702,517,"2"
481,581,"2"
634,595,"2"
558,489,"2"
651,592,"2"
571,586,"2"
684,570,"2"
617,608,"2"
549,675,"2"
615,618,"2"
543,541,"2"
532,546,"2"
578,586,"2"
591,686,"2"
690,612,"2"
591,626,"2"
642,592,"2"
594,553,"2"
524,659,"2"
607,568,"2"
471,682,"2"
389,488,"2"
574,634,"2"
598,565,"2"
576,576,"2"
566,536,"2"
656,563,"2"
550,551,"2"
665,571,"2"
677,484,"2"
684,594,"2"
542,603,"2"
726,649,"2"
640,661,"2"
520,679,"2"
451,542,"2"
569,705,"2"
617,565,"2"
618,600,"2"
567,559,"2"
572,610,"2"
558,674,"2"
626,596,"2"
573,679,"2"
616,685,"2"
604,612,"2"
547,575,"2"
672,572,"2"
708,597,"2"
679,663,"2"
566,526,"2"
635,558,"2"
506,643,"2"
683,518,"2"
605,525,"2"
602,533,"2"
666,454,"2"
607,702,"2"
587,556,"2"
600,656,"2"
598,576,"2"
686,582,"2"
545,505,"2"
671,589,"2"
620,653,"2"
554,584,"2"
565,586,"2"
455,628,"2"
674,538,"2"
721,705,"2"
624,629,"2"
599,610,"2"
634,533,"2"
627,611,"2"
562,638,"2"
619,602,"2"
605,675,"2"
446,547,"2"
626,711,"2"
591,628,"2"
500,614,"2"
661,563,"2"
649,534,"2"
567,490,"2"
531,551,"2"
619,546,"2"
511,620,"2"
549,657,"2"
664,591,"2"
549,610,"2"
621,569,"2"
600,652,"2"
662,581,"2"
676,599,"2"
591,584,"2"
566,587,"2"
588,528,"2"
536,536,"2"
443,511,"2"
624,594,"2"
651,614,"2"
606,574,"2"
664,540,"2"
716,615,"2"
588,679,"2"
628,633,"2"
677,526,"2"
570,591,"2"
709,642,"2"
628,615,"2"
629,601,"2"
607,516,"2"
584,581,"2"
639,608,"2"
685,525,"2"
674,609,"2"
634,487,"2"
611,527,"2"
620,604,"2"
616,617,"2"
666,635,"2"
550,632,"2"
580,674,"2"
484,565,"2"
636,526,"2"
666,534,"2"
543,579,"2"
487,609,"2"
488,629,"2"
519,684,"2"
667,436,"2"
429,478,"2"
557,561,"2"
615,660,"2"
703,676,"2"
546,598,"2"
595,636,"2"
618,588,"2"
641,533,"2"
733,568,"2"
575,543,"2"
527,541,"2"
629,454,"2"
672,712,"2"
568,552,"2"
705,572,"2"
639,497,"2"
620,693,"2"
646,637,"2"
637,603,"2"
592,603,"2"
603,392,"2"
706,579,"2"
588,493,"2"
648,616,"2"
624,609,"2"
616,650,"2"
686,612,"2"
589,613,"2"
674,660,"2"
585,566,"2"
570,646,"2"
601,655,"2"
579,549,"2"
513,519,"2"
575,613,"2"
688,522,"2"
656,646,"2"
680,679,"2"
532,652,"2"
607,617,"2"
711,630,"2"
514,616,"2"
616,537,"2"
553,664,"2"
565,572,"2"
555,587,"2"
678,544,"2"
671,715,"2"
617,666,"2"
535,595,"2"
594,605,"2"
502,618,"2"
516,583,"2"
618,641,"2"
440,620,"2"
729,668,"2"
601,627,"2"
642,640,"2"
579,546,"2"
647,655,"2"
717,606,"2"
682,583,"2"
572,644,"2"
549,541,"2"
564,692,"2"
678,507,"2"
671,610,"2"
579,569,"2"
684,657,"2"
660,561,"2"
623,611,"2"
609,700,"2"
600,692,"2"
654,470,"2"
560,624,"2"
649,577,"2"
577,483,"2"
576,606,"2"
610,635,"2"
576,574,"2"
559,632,"2"
558,573,"2"
524,663,"2"
579,594,"2"
683,692,"2"
659,663,"2"
697,647,"2"
634,632,"2"
612,561,"2"
517,621,"2"
556,662,"2"
558,589,"2"
546,568,"2"
652,675,"2"
677,600,"2"
613,667,"2"
549,573,"2"
563,651,"2"
628,593,"2"
514,615,"2"
716,669,"2"
617,603,"2"
661,594,"2"
580,622,"2"
586,663,"2"
677,490,"2"
534,666,"2"
624,612,"2"
606,599,"2"
596,585,"2"
629,653,"2"
626,561,"2"
562,532,"2"
514,510,"2"
638,643,"2"
592,570,"2"
489,612,"2"
571,618,"2"
610,601,"2"
637,592,"2"
603,671,"2"
732,670,"2"
574,532,"2"
604,560,"2"
534,649,"2"
583,603,"2"
722,591,"2"
564,643,"2"
638,644,"2"
641,661,"2"
482,689,"2"
651,566,"2"
600,602,"2"
650,539,"2"
522,646,"2"
556,563,"2"
609,638,"2"
513,505,"2"
599,508,"2"
621,713,"2"
585,585,"2"
576,647,"2"
572,592,"2"
733,494,"2"
521,603,"2"
639,429,"2"
549,647,"2"
685,634,"2"
490,602,"2"
505,687,"2"
632,597,"2"
532,608,"2"
677,551,"2"
646,582,"2"
567,485,"2"
453,587,"2"
631,446,"2"
527,639,"2"
601,550,"2"
570,707,"2"
589,642,"2"
623,500,"2"
732,621,"2"
651,611,"2"
621,583,"2"
590,628,"2"
601,658,"2"
503,708,"2"
610,463,"2"
625,534,"2"
719,633,"2"
556,744,"2"
618,775,"2"
640,660,"2"
601,534,"2"
576,512,"2"
687,542,"2"
631,643,"2"
493,655,"2"
711,515,"2"
610,537,"2"
630,625,"2"
584,616,"2"
542,637,"2"
682,533,"2"
559,570,"2"
588,559,"2"
602,553,"2"
685,634,"2"
472,654,"2"
665,614,"2"
590,504,"2"
485,554,"2"
511,570,"2"
599,578,"2"
627,650,"2"
589,492,"2"
543,604,"2"
547,630,"2"
664,483,"2"
618,597,"2"
593,591,"2"
583,598,"2"
616,597,"2"
619,707,"2"
579,567,"2"
600,582,"2"
546,618,"2"
574,622,"2"
495,572,"2"
658,616,"2"
649,632,"2"
578,625,"2"
591,668,"2"
626,463,"2"
522,572,"2"
555,563,"2"
597,616,"2"
584,645,"2"
636,578,"2"
581,541,"2"
658,495,"2"
594,664,"2"
639,529,"2"
462,547,"2"
556,624,"2"
524,570,"2"
544,549,"2"
683,619,"2"
600,587,"2"
586,558,"2"
555,604,"2"
645,606,"2"
680,516,"2"
594,499,"2"
544,593,"2"
625,588,"2"
579,653,"2"
650,600,"2"
606,599,"2"
621,531,"2"
563,589,"2"
676,559,"2"
724,644,"2"
639,574,"2"
582,672,"2"
580,556,"2"
629,551,"2"
662,573,"2"
636,602,"2"
582,566,"2"
536,616,"2"
550,591,"2"
537,637,"2"
681,609,"2"
572,681,"2"
536,572,"2"
610,628,"2"
597,641,"2"
560,605,"2"
578,568,"2"
570,539,"2"
422,496,"2"
635,617,"2"
645,592,"2"
655,569,"2"
554,478,"2"
655,537,"2"
640,502,"2"
656,746,"2"
637,576,"2"
513,717,"2"
544,572,"2"
525,609,"2"
640,608,"2"
511,634,"2"
573,618,"2"
748,643,"2"
588,643,"2"
564,605,"2"
592,721,"2"
666,616,"2"
597,472,"2"
575,635,"2"
618,603,"2"
608,590,"2"
555,625,"2"
588,587,"2"
493,570,"2"
519,649,"2"
664,639,"2"
579,500,"2"
603,488,"2"
522,583,"2"
595,589,"2"
608,456,"2"
556,603,"2"
720,377,"2"
566,536,"2"
726,682,"2"
574,660,"2"
461,649,"2"
491,586,"2"
596,559,"2"
587,613,"2"
689,617,"2"
607,591,"2"
649,499,"2"
634,542,"2"
644,619,"2"
603,588,"2"
659,515,"2"
740,673,"2"
549,696,"2"
668,658,"2"
633,457,"2"
554,563,"2"
627,511,"2"
550,526,"2"
554,485,"2"
650,545,"2"
660,604,"2"
543,581,"2"
693,678,"2"
509,539,"2"
537,657,"2"
592,633,"2"
653,592,"2"
560,534,"2"
513,594,"2"
557,578,"2"
656,572,"2"
657,601,"2"
475,651,"2"
616,593,"2"
629,643,"2"
553,516,"2"
537,559,"2"
524,639,"2"
605,609,"2"
564,603,"2"
631,559,"2"
655,524,"2"
655,539,"2"
618,614,"2"
679,689,"2"
552,566,"2"
634,469,"2"
581,629,"2"
695,642,"2"
616,560,"2"
632,517,"2"
670,550,"2"
597,617,"2"
581,433,"2"
560,676,"2"
649,564,"2"
662,502,"2"
641,533,"2"
505,630,"2"
652,590,"2"
619,618,"2"
631,652,"2"
560,632,"2"
620,606,"2"
592,602,"2"
561,737,"2"
695,594,"2"
549,564,"2"
614,632,"2"
530,634,"2"
573,683,"2"
707,600,"2"
632,608,"2"
595,723,"2"
664,544,"2"
598,665,"2"
549,589,"2"
641,598,"2"
607,575,"2"
636,569,"2"
538,551,"2"
578,578,"2"
515,558,"2"
530,643,"2"
640,580,"2"
559,525,"2"
667,651,"2"
638,634,"2"
684,484,"2"
597,684,"2"
593,616,"2"
564,622,"2"
642,625,"2"
466,592,"2"
717,532,"2"
448,621,"2"
623,554,"2"
624,643,"2"
564,569,"2"
586,636,"2"
585,590,"2"
554,491,"2"
632,595,"2"
548,649,"2"
547,516,"2"
564,549,"2"
623,517,"2"
628,695,"2"
575,539,"2"
563,689,"2"
740,594,"2"
728,611,"2"
655,737,"2"
516,595,"2"
584,608,"2"
657,595,"2"
615,706,"2"
579,609,"2"
599,535,"2"
639,708,"2"
588,708,"2"
513,652,"2"
527,632,"2"
658,519,"2"
584,559,"2"
633,623,"2"
523,670,"2"
587,682,"2"
576,579,"2"
612,666,"2"
654,536,"2"
572,644,"2"
608,580,"2"
614,542,"2"
624,595,"2"
513,669,"2"
586,514,"2"
645,634,"2"
644,565,"2"
538,609,"2"
586,560,"2"
401,573,"2"
569,591,"2"
614,654,"2"
572,589,"2"
597,649,"2"
607,515,"2"
573,509,"2"
540,644,"2"
494,679,"2"
496,730,"2"
651,651,"2"
573,580,"2"
584,613,"2"
667,578,"2"
581,578,"2"
663,504,"2"
541,605,"2"
671,729,"2"
534,537,"2"
627,524,"2"
746,621,"2"
588,564,"2"
508,498,"2"
554,671,"2"
635,569,"2"
586,557,"2"
669,539,"2"
492,614,"2"
694,530,"2"
610,569,"2"
593,669,"2"
612,560,"2"
543,636,"2"
560,667,"2"
605,653,"2"
631,658,"2"
628,598,"2"
628,630,"2"
630,577,"2"
613,625,"2"
539,618,"2"
595,566,"2"
688,570,"2"
587,566,"2"
614,605,"2"
513,497,"2"
605,545,"2"
539,587,"2"
646,604,"2"
556,597,"2"
637,487,"2"
554,603,"2"
425,602,"2"
597,589,"2"
654,583,"2"
552,702,"2"
560,620,"2"
592,626,"2"
627,652,"2"
