"V1","V2","V3","V4","V5","V6","V7","V8","V9"
385,657,351,446,589,564,431,609,"1"
465,553,530,435,515,475,535,416,"1"
467,579,542,387,542,479,416,592,"1"
540,473,532,535,551,533,564,553,"1"
597,378,433,464,423,708,490,589,"1"
387,441,613,615,436,511,543,470,"1"
541,488,554,436,629,615,530,583,"1"
505,576,477,590,388,548,440,534,"1"
433,439,459,475,450,438,545,469,"1"
379,341,545,369,506,564,508,470,"1"
610,448,481,446,408,552,523,427,"1"
476,439,407,507,470,537,364,453,"1"
482,592,381,620,677,600,473,592,"1"
579,338,608,507,546,538,451,451,"1"
466,559,631,386,500,422,583,616,"1"
476,486,664,579,442,461,493,451,"1"
464,667,588,342,528,479,525,557,"1"
561,446,443,586,592,451,537,372,"1"
684,451,589,533,560,513,500,406,"1"
391,408,408,499,401,507,447,502,"1"
446,581,560,564,463,470,575,519,"1"
456,575,580,587,573,427,472,516,"1"
549,432,614,524,428,511,483,562,"1"
555,549,500,451,382,537,560,466,"1"
522,520,561,480,497,476,641,431,"1"
401,618,563,405,399,583,419,511,"1"
517,493,486,543,465,407,524,460,"1"
518,588,454,434,475,539,612,387,"1"
721,532,509,377,396,382,440,527,"1"
465,544,390,527,474,436,589,560,"1"
536,479,424,449,419,463,500,374,"1"
600,542,431,381,518,544,505,549,"1"
458,659,495,442,516,525,435,587,"1"
390,466,484,551,397,502,516,525,"1"
291,497,618,560,549,492,492,466,"1"
477,462,479,354,612,537,351,521,"1"
471,577,513,552,457,414,567,540,"1"
456,538,438,522,498,455,621,435,"1"
452,515,585,547,551,675,559,550,"1"
618,320,525,588,482,533,539,500,"1"
541,651,630,403,520,416,445,590,"1"
482,537,525,455,533,584,439,320,"1"
567,518,579,533,463,648,525,432,"1"
548,582,477,318,443,438,449,548,"1"
627,661,450,573,575,455,573,529,"1"
583,416,485,494,664,663,729,539,"1"
384,402,407,584,529,563,540,561,"1"
443,368,465,594,526,515,380,485,"1"
546,406,436,468,328,486,392,452,"1"
453,526,607,514,485,437,512,539,"1"
393,362,539,388,532,469,583,436,"1"
485,525,592,546,585,498,561,518,"1"
316,492,534,588,362,422,553,569,"1"
497,590,345,537,521,555,601,438,"1"
466,463,430,487,411,392,563,630,"1"
450,485,575,444,460,523,658,343,"1"
558,581,604,591,551,459,573,486,"1"
525,570,467,520,359,465,416,539,"1"
402,683,505,510,452,566,568,566,"1"
581,435,556,424,432,591,312,629,"1"
435,602,376,569,495,473,399,408,"1"
448,452,465,325,469,584,438,602,"1"
477,480,604,522,656,536,569,487,"1"
491,570,440,513,514,466,596,605,"1"
449,544,615,516,581,544,381,509,"1"
485,557,522,559,554,423,461,544,"1"
459,527,439,607,513,591,622,571,"1"
403,441,551,572,368,559,510,591,"1"
546,500,569,440,499,509,440,565,"1"
506,299,385,571,564,648,365,487,"1"
375,417,547,456,457,457,329,414,"1"
529,514,468,494,351,444,397,556,"1"
493,475,426,524,552,561,511,561,"1"
541,479,548,488,461,387,352,506,"1"
388,539,448,499,600,561,666,478,"1"
466,518,587,658,487,401,382,482,"1"
461,533,608,581,497,386,538,512,"1"
642,690,560,643,505,433,622,387,"1"
481,453,631,385,640,379,475,500,"1"
503,492,397,531,500,295,493,597,"1"
354,465,560,516,588,755,545,643,"1"
422,544,555,510,576,464,414,362,"1"
561,451,595,521,535,607,459,481,"1"
400,495,482,598,510,457,568,584,"1"
509,556,584,605,462,485,611,543,"1"
485,551,424,580,440,411,628,516,"1"
532,528,478,613,495,411,378,603,"1"
438,572,414,549,432,444,520,349,"1"
452,319,499,367,473,582,427,527,"1"
426,340,584,592,495,480,558,357,"1"
604,595,473,424,578,522,526,549,"1"
341,502,489,490,566,611,521,582,"1"
652,510,445,495,499,669,537,467,"1"
436,453,479,624,575,542,538,285,"1"
463,436,446,505,457,442,457,516,"1"
465,501,410,547,590,417,434,361,"1"
652,542,611,231,399,576,295,489,"1"
454,504,384,462,500,542,476,372,"1"
456,440,579,666,586,499,435,378,"1"
489,510,537,603,515,415,466,494,"1"
294,471,481,439,554,337,610,348,"1"
632,497,399,482,551,539,647,484,"1"
396,510,498,493,464,346,479,298,"1"
383,547,445,388,624,601,597,560,"1"
457,471,415,511,668,402,479,425,"1"
610,549,551,483,475,469,462,485,"1"
642,605,557,488,432,590,433,556,"1"
466,410,614,460,465,360,433,508,"1"
524,510,552,654,392,487,463,618,"1"
439,551,433,426,481,441,453,479,"1"
510,487,390,521,595,458,471,394,"1"
514,541,601,352,482,551,516,510,"1"
463,459,607,573,352,540,627,531,"1"
410,664,548,554,359,500,424,530,"1"
521,474,521,447,536,453,436,505,"1"
525,585,686,485,459,536,619,546,"1"
395,481,452,485,578,507,456,432,"1"
485,329,393,363,434,471,697,426,"1"
353,620,475,584,511,473,558,494,"1"
639,573,503,473,503,628,592,470,"1"
383,527,503,490,533,459,583,560,"1"
584,541,498,535,565,548,444,647,"1"
490,523,363,382,580,477,583,365,"1"
529,428,575,537,415,501,419,705,"1"
556,468,498,589,475,414,504,568,"1"
423,543,396,450,577,411,395,630,"1"
366,437,501,388,538,450,677,389,"1"
471,612,475,508,387,349,518,451,"1"
483,521,493,490,483,502,490,469,"1"
533,548,571,502,516,436,331,516,"1"
543,513,505,535,507,452,332,457,"1"
495,585,477,538,448,701,494,552,"1"
516,547,440,441,447,480,643,469,"1"
567,547,507,572,519,630,505,424,"1"
493,438,406,618,442,461,413,600,"1"
404,472,544,487,425,479,529,419,"1"
561,382,497,444,476,528,535,493,"1"
546,572,306,454,561,472,471,571,"1"
401,539,415,371,662,580,676,578,"1"
547,552,495,362,403,439,291,525,"1"
389,419,473,555,610,542,561,597,"1"
553,501,547,460,408,658,470,425,"1"
519,473,520,431,461,525,545,610,"1"
544,509,423,547,511,455,576,453,"1"
390,391,471,607,703,566,430,439,"1"
654,496,521,574,523,491,362,453,"1"
372,580,592,494,467,499,557,579,"1"
431,657,614,452,468,470,431,558,"1"
421,582,530,518,428,629,612,460,"1"
338,553,587,424,566,437,391,373,"1"
558,541,450,533,687,438,593,454,"1"
627,417,402,581,419,339,482,484,"1"
505,589,591,579,443,576,422,563,"1"
522,550,565,477,628,505,517,499,"1"
544,513,464,503,649,387,492,466,"1"
432,440,569,451,621,456,447,331,"1"
334,475,531,447,496,449,495,400,"1"
526,622,573,391,502,381,455,452,"1"
482,306,521,610,397,568,548,309,"1"
533,536,408,468,513,409,581,568,"1"
422,547,350,463,492,626,539,498,"1"
405,516,527,484,496,430,601,608,"1"
481,468,450,442,571,489,461,538,"1"
443,575,612,504,596,408,486,295,"1"
521,420,312,552,573,398,646,435,"1"
575,690,483,397,534,442,541,396,"1"
630,415,446,321,401,547,527,371,"1"
499,329,553,669,468,493,680,459,"1"
661,539,457,503,600,475,414,482,"1"
634,484,573,511,514,549,693,576,"1"
642,607,457,437,524,417,549,577,"1"
531,537,384,492,392,405,430,562,"1"
426,502,476,426,391,562,357,466,"1"
453,549,349,445,429,445,495,539,"1"
516,457,495,609,415,445,556,495,"1"
379,361,568,553,447,520,493,529,"1"
644,463,452,602,371,349,504,574,"1"
471,461,519,429,520,445,434,449,"1"
346,518,505,425,489,490,404,516,"1"
577,513,527,576,567,532,586,632,"1"
568,437,583,361,679,521,532,541,"1"
627,468,495,611,512,483,506,519,"1"
503,442,583,479,636,502,630,606,"1"
453,475,510,615,452,454,699,548,"1"
391,425,498,522,613,356,552,510,"1"
508,474,465,464,607,555,450,524,"1"
527,506,609,588,480,532,251,538,"1"
582,438,490,550,389,501,450,593,"1"
630,576,602,545,498,513,473,547,"1"
564,570,549,416,594,635,469,402,"1"
489,374,479,484,459,376,450,603,"1"
431,514,577,413,315,489,449,607,"1"
424,488,509,432,483,518,301,451,"1"
421,454,403,498,506,616,623,450,"1"
506,523,482,518,521,615,369,471,"1"
431,502,551,566,523,414,400,426,"1"
570,627,538,754,504,560,470,548,"1"
520,612,486,420,552,516,622,511,"1"
513,621,532,493,531,640,396,590,"1"
689,363,470,457,430,645,513,466,"1"
440,495,371,563,472,476,569,432,"1"
502,551,422,448,476,502,517,608,"1"
485,358,507,508,463,566,484,533,"1"
407,383,667,434,562,706,543,482,"1"
441,508,547,404,639,558,385,489,"1"
521,613,568,584,428,508,610,612,"1"
552,639,504,401,474,533,490,423,"1"
637,395,433,486,558,388,396,416,"1"
478,489,498,513,513,581,479,531,"1"
383,429,403,515,433,457,528,460,"1"
411,683,506,471,526,537,405,481,"1"
323,499,457,522,516,439,401,622,"1"
591,408,376,372,577,407,597,627,"1"
385,486,405,498,556,639,501,458,"1"
543,453,453,458,563,430,437,481,"1"
477,526,366,511,466,388,427,467,"1"
610,596,490,508,526,685,656,413,"1"
523,541,729,509,412,507,418,569,"1"
512,279,476,384,395,333,537,654,"1"
577,419,474,567,358,538,485,642,"1"
516,561,608,427,576,428,626,523,"1"
400,570,485,570,438,614,387,391,"1"
573,544,577,479,425,523,347,497,"1"
538,567,666,673,383,510,445,508,"1"
599,246,586,630,501,561,618,468,"1"
452,530,543,492,683,519,530,319,"1"
592,456,512,484,512,514,497,670,"1"
693,473,556,579,605,410,491,608,"1"
564,455,491,511,554,577,708,530,"1"
485,469,427,538,499,500,423,526,"1"
416,550,504,491,568,525,440,542,"1"
594,489,479,448,560,469,490,599,"1"
406,572,471,468,350,562,526,455,"1"
440,383,604,571,442,504,394,406,"1"
363,555,522,573,481,404,488,470,"1"
475,520,449,379,481,643,596,501,"1"
375,663,594,605,479,474,537,518,"1"
552,476,399,373,441,512,626,459,"1"
441,409,621,518,635,527,591,355,"1"
590,428,508,550,473,410,444,495,"1"
471,405,387,346,641,490,556,473,"1"
522,503,580,536,426,541,527,459,"1"
667,550,590,443,555,580,495,584,"1"
491,387,531,697,461,661,407,663,"1"
431,578,545,403,592,560,495,490,"1"
534,413,574,443,474,530,420,505,"1"
666,556,506,414,374,543,546,491,"1"
494,357,396,559,531,612,367,430,"1"
561,670,433,515,394,411,598,397,"1"
514,494,486,512,504,649,503,512,"1"
506,413,642,526,509,361,472,431,"1"
568,432,509,380,563,458,434,443,"1"
371,421,562,459,366,397,483,412,"1"
577,611,526,347,550,436,463,482,"1"
424,498,494,664,372,547,400,651,"1"
360,582,477,390,552,505,553,593,"1"
389,617,461,570,461,445,436,624,"1"
425,555,535,426,531,624,547,571,"1"
546,523,482,541,546,455,518,526,"1"
351,403,443,484,467,351,486,531,"1"
655,498,602,480,331,421,527,550,"1"
438,447,448,643,573,368,481,475,"1"
538,737,483,234,558,365,527,400,"1"
474,662,475,627,400,350,541,552,"1"
464,410,489,558,478,629,508,486,"1"
454,407,575,403,530,407,508,558,"1"
433,516,330,424,581,564,523,339,"1"
640,484,504,532,508,496,495,398,"1"
484,549,306,401,443,528,551,532,"1"
473,457,607,422,546,456,518,534,"1"
644,543,344,433,513,508,494,439,"1"
565,349,668,356,539,539,554,546,"1"
596,528,450,345,478,483,500,614,"1"
324,383,366,427,453,383,525,562,"1"
507,464,502,620,431,368,465,448,"1"
373,472,328,362,499,531,509,518,"1"
612,547,520,465,558,486,567,343,"1"
353,504,477,694,381,502,601,466,"1"
337,380,500,479,545,480,376,514,"1"
469,470,551,478,464,311,495,464,"1"
678,489,519,502,631,480,589,517,"1"
591,510,439,468,429,598,452,385,"1"
531,510,302,436,411,504,529,408,"1"
556,437,584,549,443,507,631,537,"1"
370,538,598,505,459,552,433,511,"1"
533,515,458,510,349,416,404,520,"1"
503,548,450,464,595,345,482,401,"1"
418,482,416,616,495,466,414,582,"1"
558,339,500,502,573,380,435,470,"1"
541,541,474,519,519,480,518,584,"1"
505,414,601,467,514,524,537,534,"1"
527,440,283,470,427,542,553,442,"1"
545,646,653,432,439,444,528,452,"1"
560,434,529,417,433,547,500,498,"1"
552,470,604,640,401,406,493,437,"1"
434,458,477,407,546,523,594,693,"1"
568,435,450,633,660,446,649,485,"1"
540,386,487,508,515,447,515,647,"1"
434,467,542,593,512,641,582,420,"1"
445,439,445,338,362,523,389,449,"1"
597,438,452,657,518,493,469,478,"1"
479,624,422,600,597,518,503,531,"1"
491,589,410,479,307,496,692,425,"1"
441,566,495,381,480,496,421,503,"1"
420,431,583,572,490,492,661,587,"1"
420,482,482,505,464,573,374,661,"1"
666,366,505,479,461,387,519,498,"1"
425,614,442,447,548,523,531,420,"1"
539,401,526,524,467,490,656,555,"1"
390,584,602,250,526,600,568,445,"1"
446,623,387,519,575,667,453,666,"1"
512,523,463,663,335,474,470,426,"1"
554,563,592,448,569,556,393,520,"1"
375,576,545,519,504,403,476,543,"1"
564,469,509,404,468,412,453,572,"1"
734,408,411,513,525,543,605,489,"1"
454,454,615,452,504,507,599,595,"1"
548,449,418,505,677,503,486,438,"1"
443,358,566,475,531,663,489,449,"1"
443,640,468,605,550,403,525,406,"1"
571,618,515,624,584,486,515,418,"1"
434,487,395,460,561,509,600,506,"1"
450,563,438,451,700,586,442,440,"1"
599,437,442,549,578,494,472,416,"1"
401,396,550,437,340,580,509,573,"1"
500,532,612,477,477,670,448,701,"1"
417,456,340,500,702,503,491,459,"1"
472,487,436,471,489,477,491,337,"1"
550,415,494,606,453,536,707,518,"1"
552,450,499,475,478,447,412,574,"1"
435,619,479,554,437,741,511,564,"1"
561,547,534,551,496,540,600,487,"1"
498,677,468,401,638,424,445,505,"1"
506,645,534,353,497,433,411,452,"1"
481,606,608,420,501,483,564,581,"1"
633,493,327,593,509,534,578,490,"1"
501,612,562,572,539,610,504,636,"1"
492,409,596,578,490,459,463,467,"1"
409,490,558,577,520,409,459,536,"1"
419,375,402,505,600,478,442,378,"1"
501,416,521,405,564,486,517,527,"1"
607,460,593,593,503,478,511,491,"1"
657,491,652,650,553,520,460,460,"1"
551,636,499,493,457,475,516,416,"1"
523,543,514,554,448,557,517,401,"1"
549,401,557,603,384,473,488,510,"1"
566,602,564,491,456,479,533,667,"1"
392,516,553,441,448,488,449,508,"1"
624,443,591,557,526,452,496,686,"1"
440,519,679,463,562,412,484,549,"1"
433,481,482,656,517,507,475,333,"1"
611,516,452,484,596,419,474,344,"1"
470,472,485,335,508,500,535,420,"1"
617,560,444,438,326,500,526,461,"1"
602,486,453,428,562,445,383,505,"1"
512,611,571,482,457,652,502,573,"1"
598,477,429,559,549,496,512,526,"1"
447,465,525,464,438,559,541,475,"1"
555,555,460,496,608,551,276,538,"1"
501,489,610,579,413,567,502,489,"1"
644,676,393,481,456,407,462,579,"1"
413,324,612,526,425,463,448,441,"1"
385,484,571,402,486,559,571,553,"1"
504,387,307,597,539,494,503,648,"1"
431,560,430,559,612,442,503,326,"1"
630,528,496,465,424,498,432,500,"1"
630,578,554,371,666,392,405,457,"1"
515,554,377,375,535,556,428,471,"1"
464,459,531,414,548,393,567,432,"1"
489,570,566,446,390,547,407,388,"1"
492,539,526,435,540,563,593,441,"1"
522,403,464,447,600,477,308,576,"1"
461,501,590,460,471,609,428,492,"1"
618,463,588,405,552,525,479,399,"1"
643,473,354,626,315,546,490,594,"1"
490,469,599,619,513,378,342,617,"1"
497,546,426,467,528,601,463,515,"1"
412,498,543,436,435,379,517,649,"1"
473,583,562,447,460,546,531,460,"1"
521,413,454,463,423,341,426,485,"1"
513,450,521,428,456,424,404,640,"1"
453,597,572,485,492,540,428,475,"1"
552,441,455,485,533,532,408,525,"1"
417,441,335,493,344,409,475,532,"1"
488,525,359,588,627,540,495,571,"1"
534,388,493,569,337,558,576,462,"1"
468,657,379,448,460,379,529,542,"1"
512,344,644,444,439,494,356,512,"1"
435,516,591,563,590,621,428,378,"1"
576,459,479,425,544,467,356,429,"1"
354,487,466,586,555,538,619,537,"1"
668,579,443,443,620,533,633,447,"1"
596,356,397,494,503,661,545,455,"1"
614,555,612,372,485,528,418,596,"1"
504,532,576,501,580,518,533,564,"1"
457,533,504,564,634,472,447,310,"1"
457,556,535,578,609,435,491,512,"1"
608,541,474,343,544,552,427,435,"1"
408,539,448,489,475,487,474,538,"1"
545,427,399,449,445,490,616,504,"1"
465,556,600,544,578,537,453,484,"1"
537,597,505,545,527,669,481,538,"1"
483,539,556,318,443,554,563,419,"1"
380,429,542,429,547,550,428,557,"1"
720,419,512,503,463,416,480,525,"1"
496,499,363,704,441,485,727,480,"1"
498,419,394,430,598,601,545,592,"1"
433,592,499,515,554,561,521,385,"1"
635,389,501,493,418,525,540,483,"1"
561,574,415,354,563,531,413,536,"1"
532,551,627,375,387,660,399,479,"1"
378,643,548,346,377,381,567,570,"1"
627,372,536,486,428,616,618,555,"1"
370,426,500,499,494,443,555,477,"1"
454,512,582,490,488,515,405,530,"1"
384,299,527,443,447,494,535,441,"1"
411,566,379,473,577,517,429,492,"1"
577,453,518,525,492,406,523,476,"1"
474,598,351,472,480,375,536,474,"1"
555,357,573,571,657,444,441,615,"1"
632,646,548,538,558,438,463,490,"1"
472,508,597,595,412,486,465,389,"1"
568,541,513,379,417,474,517,439,"1"
598,497,366,609,555,380,462,598,"1"
584,637,520,435,464,500,437,481,"1"
461,491,456,459,438,492,417,484,"1"
593,533,525,438,581,339,456,442,"1"
447,406,535,571,516,653,634,504,"1"
320,422,398,443,581,342,511,526,"1"
516,610,582,618,489,456,377,494,"1"
608,438,476,341,483,518,591,392,"1"
553,370,406,351,620,509,645,649,"1"
490,406,559,372,561,537,536,453,"1"
472,542,448,401,633,525,573,535,"1"
649,494,508,564,424,583,554,387,"1"
509,511,511,552,496,282,477,455,"1"
511,520,520,444,405,496,462,533,"1"
650,438,494,405,489,474,545,479,"1"
544,435,475,563,554,520,563,456,"1"
538,606,475,523,568,461,548,466,"1"
431,482,462,440,498,546,527,530,"1"
593,535,344,467,486,468,437,530,"1"
473,414,614,526,562,520,436,498,"1"
801,528,610,577,434,423,622,672,"1"
438,558,590,471,394,487,404,533,"1"
546,502,546,524,550,611,500,465,"1"
508,576,509,584,392,392,461,485,"1"
511,444,511,521,603,586,461,494,"1"
537,528,403,550,503,456,509,600,"1"
490,298,396,644,427,535,530,494,"1"
460,485,611,554,559,515,474,483,"1"
537,405,471,628,613,440,566,549,"1"
429,596,559,253,456,519,577,474,"1"
464,516,463,415,397,498,292,462,"1"
372,453,442,520,482,425,577,586,"1"
463,326,389,361,560,551,550,482,"1"
606,512,490,513,517,538,533,485,"1"
652,545,603,418,426,585,488,404,"1"
432,485,636,535,568,566,384,416,"1"
498,674,533,546,437,579,432,520,"1"
437,427,524,432,493,533,504,459,"1"
509,348,361,426,458,523,417,436,"1"
620,591,388,580,613,581,535,460,"1"
495,349,446,504,388,390,411,521,"1"
500,401,418,583,532,602,436,508,"1"
552,476,535,419,422,529,492,400,"1"
505,391,570,466,545,520,402,592,"1"
453,279,303,573,464,410,547,660,"1"
678,288,435,461,438,728,351,313,"1"
487,345,502,473,520,608,602,486,"1"
419,412,531,426,587,609,485,618,"1"
582,385,603,590,596,416,514,561,"1"
448,535,587,586,572,567,492,393,"1"
476,443,602,482,513,538,430,484,"1"
654,517,539,458,427,538,369,450,"1"
577,596,467,483,399,489,447,490,"1"
494,475,487,489,520,612,497,463,"1"
468,575,434,607,629,405,516,516,"1"
394,377,398,539,567,417,641,463,"1"
564,514,445,494,546,542,562,446,"1"
497,505,545,557,589,421,528,496,"1"
577,484,529,465,490,509,687,519,"1"
398,540,481,431,497,583,463,471,"1"
445,676,523,636,604,589,384,601,"1"
475,564,540,559,405,432,448,493,"1"
615,530,494,508,640,485,501,569,"1"
733,474,387,544,502,433,451,584,"1"
371,441,455,626,624,581,394,684,"1"
531,494,537,514,453,548,482,481,"1"
493,512,464,528,551,494,635,535,"1"
596,375,527,478,502,388,592,507,"1"
586,428,477,378,524,594,511,395,"1"
652,417,384,424,443,559,501,458,"1"
475,342,634,481,535,517,409,401,"1"
517,329,437,483,436,520,432,439,"1"
348,395,612,449,529,414,415,374,"1"
420,555,456,468,596,564,553,320,"1"
419,491,419,370,626,553,591,383,"1"
656,529,744,541,477,529,390,364,"1"
536,457,323,469,512,561,438,485,"1"
401,462,549,582,609,643,554,529,"1"
621,645,375,563,494,456,436,381,"1"
500,548,475,489,507,448,559,500,"1"
438,455,421,353,416,287,518,516,"1"
507,490,519,452,523,701,510,805,"1"
451,453,427,460,635,491,543,365,"1"
573,639,516,635,501,505,430,599,"1"
430,622,400,556,531,626,530,625,"1"
439,375,438,464,493,478,607,403,"1"
486,435,397,479,380,521,626,589,"1"
503,596,436,404,511,397,501,396,"1"
552,542,352,473,372,376,476,473,"1"
392,504,530,382,432,397,506,505,"1"
435,507,487,751,444,479,423,547,"1"
509,462,686,554,545,267,519,503,"1"
558,450,548,651,239,463,410,553,"1"
492,560,491,485,492,445,533,410,"1"
520,498,630,393,455,612,453,540,"1"
472,488,494,505,361,525,587,414,"1"
385,497,505,418,407,586,385,384,"1"
611,618,488,396,578,499,644,445,"1"
414,512,489,556,421,477,474,440,"1"
450,401,519,556,404,484,484,518,"1"
465,633,423,575,525,419,474,516,"1"
210,517,512,471,701,486,524,485,"1"
485,557,408,621,491,369,473,557,"1"
473,431,477,581,541,542,540,410,"1"
356,602,549,423,497,519,365,635,"1"
556,402,467,564,717,480,585,376,"1"
492,435,602,503,466,547,484,549,"1"
489,581,451,478,532,539,428,412,"1"
451,407,548,513,568,396,429,503,"1"
455,502,501,516,442,571,520,550,"1"
529,293,542,467,600,542,579,416,"1"
308,532,606,675,477,540,610,511,"1"
398,433,468,439,434,634,478,351,"1"
469,445,563,485,551,479,562,356,"1"
576,443,425,439,556,541,552,439,"1"
434,501,390,455,520,537,345,592,"1"
610,483,517,404,517,487,444,495,"1"
623,383,342,377,481,491,367,526,"1"
563,422,531,421,486,346,427,296,"1"
353,545,440,507,433,372,438,525,"1"
542,444,611,567,413,456,498,498,"1"
531,523,453,406,429,582,385,548,"1"
470,582,451,570,409,464,464,577,"1"
504,439,587,439,453,566,499,401,"1"
528,493,357,463,465,572,438,533,"1"
486,582,441,481,491,549,520,472,"1"
424,606,398,471,416,562,628,387,"1"
497,362,494,490,611,570,547,347,"1"
495,525,408,500,454,407,485,524,"1"
565,551,564,549,571,571,359,475,"1"
550,559,501,430,425,531,537,576,"1"
488,622,558,403,652,598,628,537,"1"
507,452,435,523,505,323,449,364,"1"
622,443,423,481,392,576,452,410,"1"
533,438,761,419,491,501,492,663,"1"
571,494,382,594,468,344,492,485,"1"
547,488,366,445,357,462,390,396,"1"
437,523,434,518,518,656,432,503,"1"
554,495,522,527,566,356,391,525,"1"
428,381,571,486,439,568,636,381,"1"
533,569,514,493,479,451,417,500,"1"
521,463,404,474,527,506,546,515,"1"
398,506,437,403,447,643,601,450,"1"
510,461,528,468,433,442,385,456,"1"
581,608,555,525,471,463,565,580,"1"
576,458,612,533,541,424,476,396,"1"
551,316,597,506,545,303,489,572,"1"
419,394,666,381,515,566,473,476,"1"
564,392,530,498,582,445,634,569,"1"
570,631,548,562,444,599,671,488,"1"
578,466,650,432,392,462,365,562,"1"
439,370,518,517,487,534,685,431,"1"
551,583,481,642,579,581,494,468,"1"
531,555,589,593,613,394,567,442,"1"
298,559,380,417,532,562,364,622,"1"
515,594,600,463,452,470,386,475,"1"
358,435,593,388,484,337,510,465,"1"
433,612,495,467,580,481,428,483,"1"
291,545,392,528,432,537,526,572,"1"
714,362,543,430,513,570,419,381,"1"
632,533,477,483,494,483,495,468,"1"
523,455,513,347,492,417,360,418,"1"
601,423,511,372,474,606,476,574,"1"
543,485,499,429,484,567,391,421,"1"
443,589,428,461,368,663,574,520,"1"
629,486,419,441,588,526,458,441,"1"
526,568,461,412,616,589,514,540,"1"
407,460,421,467,488,489,601,538,"1"
350,542,539,598,566,592,506,542,"1"
468,449,476,421,519,560,473,458,"1"
540,443,437,484,488,454,449,510,"1"
408,456,539,383,489,541,665,572,"1"
524,503,530,568,467,540,469,547,"1"
384,566,560,466,609,528,557,537,"1"
433,548,463,491,427,602,444,523,"1"
338,500,513,389,436,527,581,559,"1"
526,546,473,525,485,554,440,378,"1"
554,595,498,487,441,553,560,571,"1"
501,442,568,582,512,548,553,382,"1"
535,519,407,466,500,607,583,491,"1"
425,516,693,465,503,516,470,476,"1"
562,409,565,421,596,518,448,512,"1"
575,515,302,524,497,525,544,519,"1"
529,441,617,472,486,515,470,619,"1"
349,625,548,589,588,424,550,531,"1"
513,528,470,463,557,394,532,606,"1"
462,552,440,455,518,420,629,533,"1"
410,538,582,544,394,429,565,461,"1"
452,444,607,597,524,416,573,352,"1"
422,510,386,440,495,638,531,461,"1"
454,444,388,497,517,380,443,461,"1"
410,607,526,501,568,423,508,478,"1"
509,441,522,464,291,441,529,561,"1"
465,492,493,498,489,528,545,527,"1"
514,476,450,339,392,435,546,645,"1"
562,473,541,546,492,507,501,453,"1"
566,490,519,459,519,518,485,499,"1"
566,532,538,489,427,654,600,467,"1"
494,453,506,408,442,557,521,454,"1"
436,490,493,536,559,496,490,384,"1"
504,374,489,561,470,499,698,483,"1"
595,471,545,367,423,537,355,448,"1"
591,490,431,382,399,541,518,564,"1"
643,637,462,509,577,446,627,423,"1"
457,493,417,546,515,406,558,426,"1"
463,512,634,562,575,617,410,493,"1"
542,526,613,605,573,402,600,541,"1"
768,562,336,383,484,414,594,442,"1"
477,343,508,454,452,565,461,645,"1"
485,576,479,459,437,435,394,569,"1"
