"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","binaryClass"
1.343687,1.05075,0.182389,-0.516243,0.423787,0.301752,-0.319579,0.14777,1.244285,1.151251,-0.077556,-1.552083,1.17988,-0.635147,0.007412,0.954223,0.397228,-1.490083,0.621417,-1.306219,-1.221163,0.261732,-0.029765,1.058238,-0.764709,0.715632,-1.126345,0.42221,-0.613941,-0.201537,-0.535869,0.522487,-0.224968,1.109919,-1.227135,1.548334,1.027703,-1.519143,-0.548443,0.928099,0.546862,-1.779891,-0.943634,0.479927,1.58286,-1.463883,-1.370188,-1.212735,-0.698171,1.477672,P
0.291618,1.024347,-1.071715,-0.680966,-0.870983,-1.335717,-1.6879,1.610427,1.393611,1.049657,0.257796,0.192551,-1.674929,-1.2185,-1.642132,-0.46465,0.821506,1.525367,-0.967588,1.689374,-1.499977,-1.644781,-0.158345,-0.034702,0.371409,-1.680072,0.378476,-0.33184,0.055452,-0.542512,-0.913242,-0.436217,-1.115063,-1.461124,-0.421709,0.842791,0.601036,0.878452,1.457888,-0.229576,-0.534782,1.525454,0.921593,0.990444,0.743632,-1.21145,-0.4372,1.062521,0.007346,-1.756528,P
1.1733,1.640655,0.019571,-0.408396,0.322568,-0.302296,0.446601,0.291249,-1.273717,0.678727,0.105184,1.332394,0.389407,0.759301,1.52959,-0.731595,-0.248076,-0.448275,-1.026585,-0.184046,-1.534436,1.304764,-0.325724,-0.913471,-0.305885,-1.561595,-0.553374,1.226351,-0.20316,-0.861322,-1.134152,0.345358,-1.453385,-1.478464,1.439689,-0.940498,-0.866177,-0.422509,-0.096015,-0.197345,-1.588473,0.977343,0.126462,0.77705,1.076582,-1.284505,1.575467,-1.635573,-0.019786,-1.018198,N
1.218639,1.518983,1.329102,-0.060583,1.758373,0.714647,-0.184436,1.45775,-1.421873,0.635284,-1.072908,1.1754,1.579541,-0.372845,0.306303,1.05576,0.075367,1.05103,-0.082491,-0.136639,-0.893011,0.01498,-0.871005,-0.017852,-0.535687,0.30986,-1.472446,0.665867,0.77909,-0.549298,-0.124661,1.412416,-0.954582,-1.550647,1.515816,-1.36454,-0.881326,-1.287214,-0.757445,1.053169,-0.004744,0.320017,-0.401018,-1.080197,-0.047857,1.308815,-0.877368,-1.470318,-1.348151,-0.612838,N
0.7965,1.263856,0.250177,-1.254102,0.27161,-1.024273,-0.673334,-0.311033,1.166125,-1.090823,0.639746,-1.506608,1.448193,1.044983,-0.168351,-0.27956,-0.409671,-1.167369,1.459861,1.056763,1.623704,0.99358,-1.004083,-0.026318,0.020728,-1.094202,1.192145,1.194094,-1.05706,-1.605567,-0.928299,0.460912,-0.029768,1.239231,0.786488,0.509808,-1.716672,-0.191089,-1.065536,-1.135132,0.913457,-0.936916,0.248568,0.57034,1.274426,1.246295,-0.129432,-1.112077,1.082178,-1.436758,P
-0.799203,-0.877367,-0.055281,0.920197,-0.677432,-0.206837,1.189796,0.511272,1.572937,-1.041039,1.303658,1.23697,0.899042,-0.489214,0.980719,1.297941,-0.108388,1.265791,-0.637409,-0.775314,-1.058812,1.45989,0.546216,-0.207173,1.395723,-0.150006,-0.05733,0.90369,1.259571,1.599636,1.676087,-1.552331,1.535559,0.088504,0.057949,-0.947735,-0.892193,-0.554424,-0.819693,-1.344127,0.38007,0.873831,-1.592111,1.358883,-0.202663,1.466309,-1.181939,-0.74336,1.489779,-1.069199,N
-2.153664,-1.702468,-1.094224,-0.854887,-0.84114,1.549229,1.331201,-1.010508,-1.168219,1.690152,-1.019121,0.877177,-1.173333,-0.261614,1.103479,0.898972,0.042145,-1.673241,1.376416,0.701749,-0.349728,-1.648109,0.98672,-1.647278,-0.019112,1.350616,0.722554,0.854531,-0.683073,-1.322856,0.518901,-1.211761,-1.242998,0.82503,0.254919,1.5137,0.894369,-0.484679,1.375603,0.747331,0.596799,0.562493,0.997206,-0.102658,0.11989,1.645615,1.265071,-1.438875,1.704252,0.396097,P
0.955987,0.341201,-0.488969,-1.057014,-0.31799,0.000761,-0.113408,0.018433,-0.376024,1.143832,-1.456854,-0.932985,-0.735897,1.52629,-0.930381,-0.533564,-1.131926,-0.855254,-0.377616,-0.196757,-1.196163,0.075505,1.583882,-1.547024,-0.532458,0.767105,0.603606,1.150133,-0.486235,-1.247603,-1.713281,1.125535,-0.172964,0.768126,0.205262,-1.140777,-0.859435,0.953013,0.835455,-0.005632,-1.178735,0.977662,-1.277115,0.36249,-0.516233,-0.70039,0.852539,-1.148273,0.263447,1.533248,P
-1.005966,-1.273648,-1.429724,-1.433173,-0.794383,0.074673,0.396546,1.371667,1.494448,-1.409908,0.613022,-0.348306,-0.026958,-0.17389,1.185746,0.592823,-1.241553,0.425148,1.301472,1.662681,1.144708,-1.114178,1.476862,-0.86427,-0.624049,0.574006,1.112826,1.074129,-1.606405,0.564815,-0.949566,-0.197044,0.633763,1.659105,0.363967,-1.402814,-1.79708,-1.541447,1.063554,0.304983,-1.624051,-1.610992,0.723302,0.380807,1.33152,0.301804,-1.259682,0.536677,-0.306471,-0.220479,N
-1.446211,-0.855158,-0.043482,0.795327,-0.422902,-0.405377,-1.58973,0.30656,-1.246813,1.601272,-1.703838,1.114746,-0.352175,-0.986014,-0.234236,-0.405468,-0.181129,0.156352,1.374792,-0.854071,0.592482,-0.844007,-0.61744,0.188439,0.82171,-1.487394,-0.624891,0.021351,-0.35699,0.162924,0.206437,-1.12385,-0.777748,0.575465,-0.945802,-1.707151,1.304326,0.515296,-0.164133,1.096645,-0.68553,-0.135566,-0.776801,-0.55113,-0.792327,-1.678044,1.090854,-0.886249,1.465796,-0.867934,N
0.2724,0.067662,-0.4413,-1.315123,-0.165776,-0.018965,-0.019169,-1.031449,0.669488,0.534633,-1.137697,-0.511936,-1.254818,-1.699862,-1.027256,-0.07261,0.726505,-0.780871,0.086951,1.213524,-0.323204,0.416103,1.078078,-1.138664,-0.402323,1.083312,-1.48504,1.542047,0.533491,-0.439307,1.152413,-1.2569,1.356424,1.391885,-1.159795,1.276746,-0.811635,-1.010887,-1.565671,-0.854974,0.655446,-0.069793,1.000241,0.491204,0.868497,-1.066591,-1.253048,-0.298678,-0.246751,0.957112,P
-0.140146,0.283974,0.050582,-0.099997,0.068806,1.187143,1.025405,0.301284,-0.211742,0.316324,-1.294659,0.170127,-1.130254,0.75803,-0.527053,-0.465764,0.57857,-1.399844,-0.885999,-0.665975,0.725026,-1.322219,-0.871869,-0.913962,-0.304602,-0.032219,-0.647081,0.981388,-1.111154,-0.816638,-0.076566,0.82634,1.139374,-1.178025,0.958451,0.737363,0.436568,-1.404279,0.713843,0.460128,0.70182,-1.083545,-0.364886,-1.536014,-0.235447,-0.405546,-1.392509,-1.648223,-0.96753,0.920597,N
0.1048,1.376801,1.558554,0.401219,0.484883,-1.060956,-1.245598,-1.739415,-0.098877,0.983703,-1.678141,1.227182,1.515719,0.377418,-1.677312,1.455718,-0.078677,-0.70372,1.231263,0.161785,1.249458,-1.682808,-0.059289,0.829654,1.427707,1.685841,0.731293,0.822828,1.026196,-0.087148,-0.383159,0.945001,0.176534,0.813259,0.684564,-1.661572,0.687521,0.846831,1.220089,1.561963,-1.496953,0.446223,-1.631167,-1.261337,-0.149007,-0.651294,-1.662641,0.655583,1.730395,0.976265,P
0.229312,0.01856,-0.17257,-0.495894,-0.077308,-0.654469,0.235962,-0.298607,-0.899607,-1.686032,0.510386,-1.617732,1.403208,-0.179523,0.965186,1.239954,0.325412,0.870437,0.334486,-1.306628,-0.496446,-0.123863,-0.242505,1.319392,0.928108,-0.615036,0.4924,0.182854,0.868326,-1.31051,1.166457,-0.354285,1.924617,-1.257067,-0.488775,0.197892,-0.417752,-0.296315,-1.344818,0.436307,0.266889,0.172239,-1.468139,0.532922,-1.624546,0.536076,-1.750733,-0.67858,0.239989,-0.005973,N
-0.100557,-0.172556,-0.939797,-0.67592,-0.471111,-0.14214,-0.040047,-0.744749,0.544272,-1.075641,0.269059,0.0483,0.067275,0.617129,-0.688719,0.615679,-1.108985,-0.911734,1.471439,1.591599,0.873966,-1.644059,0.493018,-1.431207,1.030508,0.988894,0.412253,-1.451505,0.490131,-0.989386,-1.3812,-1.734083,-0.318576,-0.802175,0.80128,-0.132152,0.465859,1.017236,-0.637666,1.7576,0.612707,-1.003969,-0.653666,-0.383041,0.770851,1.207854,0.992551,1.754436,-1.190056,-1.409568,N
-0.87087,-1.467131,-1.4188,-0.327583,-0.94551,-1.213964,-0.740482,0.144805,1.460692,-1.154679,-1.033235,-0.20688,-0.832514,-1.461976,1.539138,-1.614263,-0.329616,0.096194,1.525693,-1.350015,1.213539,-1.727329,-1.046426,0.759439,1.185654,1.027542,1.384629,-1.347608,0.689684,1.132473,1.476955,0.158249,0.485933,1.440875,0.437912,0.152043,-0.832931,1.561045,-1.835412,-0.344677,0.378775,1.274408,0.526638,-1.468614,-0.099907,1.003231,0.533253,-0.894676,0.466096,-1.149367,N
-0.369055,-1.07,-0.747722,-1.650369,-1.216193,1.247262,1.568678,0.47825,-0.027767,0.43735,-1.088575,1.445749,0.063848,-0.836226,-1.698419,0.074376,0.351566,-1.364013,-0.199632,1.651817,-0.358514,0.577416,-1.158621,-0.852681,-0.003839,0.367942,0.427303,0.183524,0.524938,-1.672293,-0.553034,-1.74862,1.750716,-0.705119,0.58733,1.540301,-1.606555,1.192661,0.443008,-0.336533,0.641763,-1.012033,-0.24236,-0.888627,1.634565,1.505218,-1.382364,0.224733,1.680223,-1.634066,P
0.13329,0.840951,0.988985,1.094318,0.411392,-0.852121,-0.230597,-1.614868,0.289987,0.151801,-0.915371,1.367094,-1.597894,1.460296,1.385502,-1.662419,0.665502,-1.218898,-1.442985,-0.137757,1.625857,0.008094,0.347432,1.238544,0.090943,1.189348,0.651202,0.590359,0.833802,1.406043,-0.823934,-1.200878,0.774415,0.854919,0.231024,0.662097,0.409148,-1.215815,1.238399,0.671435,-0.290055,0.446028,1.035293,0.431591,0.037643,1.426964,1.272796,0.151923,0.527583,-0.383181,P
-0.986625,-1.051056,-1.025849,-0.442919,-0.744868,-1.192298,0.025248,-1.645864,-1.056542,-1.306235,-1.063017,0.577092,0.594197,1.827906,0.616101,-1.314777,0.625737,0.258199,-0.412818,1.019871,1.474006,-0.274922,-1.006822,-0.57406,0.555285,-1.73668,-0.811367,-0.462476,0.776653,0.095376,-1.209654,0.609534,1.051769,-1.580658,0.064418,0.380314,-1.375639,1.58571,-0.22057,1.041619,0.520691,-1.715856,1.3533,-1.055467,1.392127,0.916747,1.292092,-0.375218,-0.104216,0.367142,N
1.893154,1.323882,1.972297,1.159046,2.751137,-1.321217,0.153384,-1.387601,1.173463,-1.204189,-1.523498,-0.972837,-1.528214,-0.915672,-0.09859,-1.230665,-0.993282,-0.307953,-0.281648,1.067743,-1.224292,1.594576,1.707751,1.599531,0.082601,-1.094342,-0.625347,0.731936,-0.530033,-0.66463,-0.235549,1.34365,0.819771,1.39421,0.736306,0.628258,-0.163268,0.816631,0.531075,-1.155263,-1.649219,-1.308556,1.04986,1.583785,-0.360308,1.019204,-0.346034,-0.519134,-1.212092,0.72324,N
0.894395,0.474105,0.709731,0.821412,0.631388,-0.944682,-1.598418,0.785134,0.33607,-0.085002,0.497687,0.666676,-1.700647,0.244648,1.291841,-0.872462,-1.305339,0.320851,1.495697,-1.396147,0.51312,0.166191,0.616945,0.298537,1.209034,1.699478,-1.021775,-0.086767,1.443667,0.442596,-1.643047,0.448899,-1.475427,1.32456,0.030494,-0.186502,-0.34722,0.684032,-0.652637,-0.580211,1.005248,0.533447,0.580561,0.626271,-0.221275,-0.772792,0.410991,-0.181855,-1.112907,-0.560283,P
-0.9204,-1.344081,-0.299303,0.411287,-0.737552,-0.621137,-1.266665,0.059701,0.732889,0.010329,0.599287,0.271353,-0.622946,-0.037128,-1.096852,0.46861,0.317419,-0.118698,1.126797,0.06958,1.697431,1.206599,-0.484332,1.589567,1.022428,-1.041947,0.86987,-1.719208,-1.356279,-0.50197,-1.330404,0.216134,-1.301938,1.572093,-1.623128,-0.469805,-0.782054,-1.264655,-1.100031,0.306691,-0.855026,1.547883,0.65933,0.789521,0.425931,-1.145065,0.70578,-1.334686,-0.850778,0.004619,N
-0.91921,-1.712802,-1.264007,0.065409,-1.042052,-0.370355,-1.550256,1.096852,1.538416,-0.047066,-1.084512,1.491862,1.653435,-0.328711,1.34037,-1.810285,1.999369,0.406382,0.874475,-1.468073,-1.01049,-0.611132,-1.877576,0.588826,1.153944,1.00821,0.779827,-1.0956,-0.795589,-0.301016,-0.685147,-0.83153,0.271617,0.776079,-0.097082,1.269483,0.335055,-0.047803,-1.524548,0.071228,-0.844511,-0.923004,-1.417892,-1.073999,-0.061394,-0.99864,-0.446931,0.337706,1.067849,0.369745,N
0.828313,0.596852,0.321871,-0.187789,0.293987,-0.653404,0.201795,-1.442914,0.630312,-1.630827,1.672921,1.744362,-1.128549,1.391164,1.140058,-0.005084,0.595665,0.667445,0.48416,0.735816,1.214421,-0.449597,-1.147894,0.540122,1.315525,-0.069454,1.720431,0.698343,-1.374601,0.915838,-0.169462,0.635882,0.039999,-1.067934,-0.440075,-0.043981,0.42068,1.194325,1.213608,0.623913,1.473806,-0.238964,1.720774,1.439343,-0.887441,0.791069,-0.207935,-1.473913,0.356549,0.283677,P
0.97918,1.5935,-0.150766,-1.291714,0.320399,-0.401179,-0.638417,0.220439,0.411832,-1.504761,-0.404024,-0.954521,0.75462,-0.497902,1.124739,1.04644,0.221242,1.091621,-0.243957,1.762521,-1.131249,-0.124924,0.546182,1.185447,-1.692735,0.986381,-0.017277,-0.960492,0.24033,1.203657,0.390209,-0.887905,0.954014,0.866194,1.699694,1.037558,-0.878854,-0.153987,-1.822471,0.485261,0.714177,-1.492538,0.775075,-1.369007,0.843551,1.123242,0.917788,-0.498304,0.427529,-1.019622,P
1.531689,1.008372,-0.088233,-0.947209,0.204705,0.146778,1.023396,0.445085,0.804503,-1.190116,1.61868,-1.09679,-0.543812,-0.649353,-0.534494,-0.854295,0.052026,-0.17918,-0.101821,-0.862185,0.997795,-0.250849,-0.491607,0.517465,1.040426,0.857588,-1.152156,0.127173,1.643354,-1.318038,-0.143781,-1.736697,-0.22911,-0.156957,-0.081303,-0.213946,0.567557,0.286225,0.784088,-1.637669,-1.213959,1.359937,0.413181,-1.146481,-0.671836,-0.566862,-0.9238,0.345113,0.399065,1.671206,P
1.272305,0.863168,1.943289,1.464797,2.032501,-0.900485,-1.134089,1.652678,-0.748244,-0.24822,1.545551,-0.663716,0.673092,0.704762,0.791427,1.637778,-1.589816,-1.083577,0.333324,0.095394,0.294655,-1.614822,-1.265571,1.467033,1.346477,0.028916,0.322777,1.247175,0.167523,-0.428986,-0.750783,-1.611953,0.955661,0.66084,-0.027608,-1.055397,-0.297612,-1.72912,-1.563453,-0.514792,-0.540965,-0.436751,-0.29121,-0.210708,0.304965,-0.01264,1.544561,-0.882295,-0.273207,-0.517831,P
-1.511514,-0.924358,-0.395153,0.566347,-0.962168,-0.954099,-1.364394,0.727188,-0.053463,-0.788612,1.608945,-0.665937,0.060175,1.894812,-0.730487,-1.472485,0.875108,1.188756,-1.457323,0.067135,0.683542,-1.03025,1.007713,-1.067726,-0.693067,-1.378629,-0.284673,-0.405769,-0.937916,-0.00594,-0.776386,0.0963,0.131421,-0.006916,1.401682,-0.428343,1.135829,0.964787,1.190985,1.110615,1.537289,1.073251,0.434241,1.356619,0.388543,0.412846,0.960063,1.781288,-0.220936,1.633306,N
-0.194878,-0.060787,0.53011,1.211305,-0.105196,-0.682509,1.310509,-1.571738,-0.078445,-1.174817,0.023756,0.792554,1.066552,-1.436219,0.695137,-1.031524,-0.509652,1.737412,-0.537314,0.137034,-0.315952,0.339195,0.554848,0.138009,0.222618,-0.199426,-0.24224,-0.689337,0.888893,0.29587,-0.358174,0.871767,0.237677,-0.074525,-0.168623,-1.566485,-1.039135,-1.093304,0.968937,-0.9476,-0.821732,0.033902,1.356956,1.474186,1.513908,-0.708671,0.277812,1.272857,0.006936,-1.624886,N
0.797409,1.71892,2.684309,1.362753,2.46707,-0.346299,0.646158,0.338349,0.251558,-1.225372,0.606849,0.075272,-0.859331,-0.298257,-0.88342,0.991894,-0.235418,0.957395,0.119924,0.889486,1.261956,1.680293,-0.135544,-0.148155,0.958214,0.019758,-1.346922,-0.047803,-0.467016,0.805664,-0.02893,0.935549,1.966666,1.274134,-1.250755,0.173763,0.337167,1.225818,1.474063,-0.796745,-0.794085,-0.932042,-1.345418,0.459253,-1.256269,-0.40662,-1.454367,1.277206,-1.168767,-0.969957,N
-0.797325,-0.919425,-1.092006,0.348321,-0.62268,-0.838817,-1.521356,-0.878804,-0.947342,-1.06209,0.765587,1.303408,-1.535077,-0.638761,-1.654066,-0.281333,-0.149364,0.773739,1.041312,-1.219912,1.705938,1.048994,-0.049141,-0.198692,-0.930213,-1.079834,-1.29555,1.535337,-0.471643,-0.025128,0.82681,-1.057616,0.637035,1.230349,1.651532,0.94451,1.565497,0.195065,-0.979892,1.074731,0.923707,-0.957297,1.099388,-1.747899,-0.29826,0.14743,-0.13482,-0.628383,-0.024657,-0.827933,N
-1.031248,-1.11388,-0.763099,-0.546161,-0.833715,1.577594,0.930341,0.775932,1.517838,1.459467,-0.739593,-1.646047,-1.077517,-0.722732,-1.325915,1.539373,1.045798,-1.317821,1.497469,0.749445,-0.891022,0.762064,0.705997,1.27094,1.57567,-1.706548,-0.194908,-0.007062,-0.808265,-1.11568,-1.048401,0.034109,0.901525,-1.480154,-1.580549,-0.996958,-0.758069,1.150488,-0.680785,0.407837,-0.957328,1.554396,-1.440233,1.423664,0.317004,0.949949,1.514243,-1.418198,0.573311,0.636416,N
-0.710311,-0.194054,0.665212,1.253834,-0.456132,-0.699124,-0.557622,-1.194825,-1.381676,-0.67693,0.568446,-0.781529,-1.250294,-1.264396,-1.361562,1.301126,0.418513,-1.244712,-0.99948,0.72781,0.454381,0.317058,1.223686,0.989845,1.184462,-0.022667,0.748092,1.263909,1.511147,0.872463,-0.292918,0.453845,-1.290876,-1.418614,-1.57108,-0.988389,0.848447,0.492752,0.641927,-1.002618,0.347967,-1.57653,1.758831,-0.642377,1.470298,-0.826413,-0.86318,-1.146655,0.996258,-1.09082,N
-0.820136,-1.48135,-0.781809,1.615719,-1.163143,-0.121809,-0.578858,-0.884655,-0.500756,0.936674,0.33894,1.589199,-1.58036,-1.192096,-0.176871,0.853336,-0.634144,-0.713844,-1.719558,-1.050626,0.214785,0.810287,1.413865,0.995224,-1.46554,-0.298763,1.376945,-1.716703,1.174529,-0.578335,-0.415077,-0.309328,-1.543313,1.497934,-0.366396,1.591117,1.591294,0.658755,1.072064,-1.706922,0.901935,-0.546751,-0.61688,-0.828184,-1.07142,-0.015955,-0.952553,-1.724354,1.474854,-1.063301,N
-0.123907,-0.30757,0.09499,-0.638677,-0.110502,1.353222,0.516808,1.509132,-0.628501,-0.185211,-1.422138,-0.209892,0.007923,1.666085,0.70426,0.849147,0.01488,-0.418173,-0.192952,0.184644,-1.262312,1.5748,-0.125282,0.382812,-0.338444,0.963892,0.662413,-0.523152,0.715072,-0.963865,-0.297541,-0.021732,0.507711,-1.32511,0.425416,0.900818,-0.831728,1.080111,-0.682489,-0.798523,-1.023408,0.17617,0.449309,-1.24073,1.299864,1.6793,1.489332,0.498185,1.143128,0.517695,N
1.619462,1.554405,-0.320202,-0.798359,-0.103562,0.700132,0.465482,1.371306,1.123378,0.171557,0.911776,-0.719617,1.005841,1.634027,-1.6971,0.042402,-0.046843,1.637148,0.209786,0.914265,1.421495,-1.235702,0.561661,1.048382,-1.248501,1.510504,-1.190059,-0.322968,-1.22012,-1.337892,-1.026288,-1.091202,1.087758,-0.530947,0.762747,-0.928269,0.982138,1.609467,-0.613788,-1.234751,0.735592,-1.089203,0.191848,-1.498393,0.29077,-1.606901,-0.904548,-0.756914,1.2267,-1.768583,N
0.290494,0.719804,0.273472,-0.254077,0.227529,-0.933308,-0.51222,-1.6307,0.820173,-0.563858,-0.371111,-0.515693,-0.817167,-0.060716,0.88505,0.12695,-1.337954,-0.94234,-0.666934,0.052678,-0.532294,0.794731,-0.500945,0.651539,-0.200789,-0.472454,-1.309347,0.300995,-1.003256,-0.280767,-0.990423,-1.036013,-0.495614,-1.335112,0.120717,0.875186,-0.015721,1.107053,1.249416,1.74639,-1.311845,1.186127,0.697271,1.264228,-0.349888,0.874949,-0.154651,-0.078051,0.125906,0.214582,P
-2.270029,-1.573653,-0.533589,0.43076,-0.978348,-0.614876,-0.821354,0.257496,1.072661,-0.238848,-0.341687,1.444195,-0.086952,-0.109284,-1.408504,1.236382,1.840192,0.230435,1.336842,0.947117,-0.330707,1.346226,0.46319,-0.294,-1.443052,-1.084313,-1.086907,-1.046148,-0.19588,1.486519,-0.367615,1.360988,-0.245383,0.378269,-1.359126,1.343738,-0.330159,1.156633,0.285601,1.24807,-0.323146,-1.307628,0.629974,-0.011001,1.000391,-0.849194,-1.340279,-0.282875,1.133767,-0.148321,P
