"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","binaryClass"
-0.531778,-1.151857,-0.82918,0.337074,-0.736736,0.38673,-0.409392,-0.929717,0.977847,-1.545401,N
-2.030037,-1.440166,-0.857172,0.667471,-0.566146,0.247713,1.511897,0.707437,0.508647,1.368737,P
0.944813,0.36782,0.193042,-0.663213,0.2286,0.286493,1.16798,-0.837395,-0.376444,-0.232456,P
1.729507,1.606823,1.594621,0.349116,2.306564,0.620115,1.118502,0.538597,0.770864,1.138797,N
0.136349,0.213457,-1.416693,-1.523177,-0.924248,-1.561869,-0.882549,1.419595,0.350469,-1.526668,P
-0.915075,-1.221402,-0.346772,1.332246,-0.54057,-0.033077,1.042093,0.766475,0.39639,0.157367,N
0.398492,1.21259,-0.754241,-1.576714,-0.694524,-1.922325,-1.846365,-1.178251,1.360052,0.770336,P
-1.00799,-1.695646,-0.5567,-0.082262,-0.390377,-1.770321,-0.425083,1.399845,1.206753,0.732213,P
0.522859,0.899062,-1.168512,-1.652684,-1.033324,-0.807723,1.370279,1.275902,1.704767,-0.962243,P
0.309932,0.195138,-1.219454,-0.770495,-1.06967,-0.352954,1.648036,1.56445,-1.159464,-1.32405,P
-0.266284,-0.703181,-0.147359,1.009705,-0.294479,0.836163,1.45598,1.536821,1.679309,-1.254049,N
-1.282705,-1.522886,-0.818996,-1.127786,-0.692537,-0.483094,0.997082,-0.585817,0.092125,-0.068661,P
0.490994,1.306504,0.544996,-0.029913,0.261687,-1.013003,0.305979,-1.229764,0.928955,-1.638938,P
-0.641058,0.066229,0.325383,0.155368,-0.015478,-0.448829,0.652325,1.254426,-1.562548,0.939171,N
-1.351805,-0.981166,-0.497197,-0.394979,-0.735651,1.555952,-0.135822,1.016011,-1.40741,0.204433,P
0.522572,0.975713,1.312432,1.508643,1.076573,1.527718,1.357969,-1.176481,-1.677936,1.223807,P
0.483194,1.019647,0.63724,0.817639,0.532402,1.460811,-0.36706,-1.258643,-1.288713,-0.961339,P
-1.583088,-1.066403,-0.471861,1.415661,-0.773254,-0.382995,0.916843,-0.490129,-1.426213,0.573617,N
-0.990598,-0.342602,0.240831,0.763819,-0.300807,-0.699294,-1.316332,0.013162,-1.622914,-0.066059,N
1.823707,1.670291,1.726225,0.732189,2.305761,-0.931074,-1.768194,0.733767,-0.92664,-1.127651,N
-0.177061,0.009141,-1.087526,-0.990531,-1.160808,0.739524,-0.073985,1.141164,0.544242,-0.98149,N
0.462054,1.223311,1.267386,0.901694,1.126429,-1.997886,1.565365,0.716915,-0.927254,0.38079,P
0.827932,1.442978,1.561365,1.11319,1.558287,-0.148085,0.143189,0.6843,0.000096,-0.663032,N
-0.962712,-0.955964,-0.661498,0.710287,-0.924336,0.928192,-0.779896,-1.18777,-1.438829,0.478305,N
0.223481,0.133605,0.272002,1.217216,0.439536,0.128534,1.620967,1.576855,-0.567748,-0.742798,N
0.15456,0.376441,0.876997,0.493224,0.401765,-0.309913,0.15479,0.993639,-0.259796,0.189819,P
-0.818484,-0.989707,-0.101123,1.110225,-0.288649,1.242435,0.089309,0.153111,0.856315,-1.282728,N
1.02316,0.948871,0.316661,-0.167662,0.43874,-1.602036,-0.871449,-1.510933,-0.281854,0.692113,P
0.273906,1.029248,0.220142,-0.276656,0.014061,0.251155,-0.199752,-0.024814,-1.178694,-0.85531,P
-0.737486,-0.369037,-0.164516,-0.615788,-0.512596,0.923551,-0.351268,0.592142,0.45127,0.399404,N
-0.568346,-0.471927,-1.959132,-1.599346,-1.446329,-0.715875,0.134359,1.04986,-0.686031,0.86112,N
0.78656,0.453994,1.395462,1.297286,1.457792,-0.923701,0.679,0.246054,0.149799,-1.227732,P
0.211158,-0.097965,-0.45081,-0.666798,-0.540418,-1.206842,1.114384,-1.763238,-1.1565,-0.318415,N
0.361822,0.944286,1.747408,1.278898,1.216305,1.700915,-0.044198,0.56824,1.150535,-1.311514,P
0.955599,1.053787,-0.001137,-0.316694,-0.040663,-1.1939,-0.290047,-1.559017,0.45652,-0.416842,P
-0.30994,0.471222,2.084231,1.439383,0.95365,-0.86971,0.340809,1.47154,-1.046301,-0.760277,N
-0.786509,-1.741719,-1.307605,0.101506,-0.977555,0.716418,-1.832823,0.571212,-1.046647,-0.90154,P
1.371535,1.038705,-1.266089,-1.747163,-1.197595,-0.600841,-1.079628,1.124964,0.469646,1.206966,P
-0.123938,-1.035762,0.018118,1.547564,-0.259801,0.849387,1.049004,-0.952639,1.717037,1.123827,N
1.521006,0.824988,0.852485,0.05551,0.944751,0.325841,0.224416,1.588239,-0.058911,0.90012,P
0.272529,0.957079,0.199012,-0.004833,0.207485,0.124489,1.320403,-1.76068,-0.850537,0.410716,P
-1.645898,-1.473952,-0.647045,-1.67514,-0.914647,0.967198,1.3186,1.341765,1.349497,-1.486829,P
1.689114,1.382326,1.082524,-0.504997,1.640723,0.557191,0.095663,0.050699,-0.724004,0.202732,N
1.028428,1.683135,-0.917996,-1.70827,-0.916257,-0.502971,-0.315991,1.374417,-0.368634,1.298894,P
-0.238072,-1.059641,-2.142466,-0.23422,-1.292304,1.077936,-1.191517,1.409076,-1.336969,-0.566591,N
-0.133514,-0.217806,0.57274,0.843614,0.152579,0.000971,-0.378582,-1.567416,1.287139,0.165276,N
-0.461784,-0.776981,-0.17017,-0.035941,-0.541694,0.881805,-0.242314,-0.76059,0.868563,-1.117418,N
1.383525,0.913819,0.700656,0.036221,0.766483,1.185792,-0.798125,0.95145,-0.060897,-1.082061,P
-0.654239,-0.967525,-1.346591,1.430525,-1.068148,1.082574,-0.528454,1.566961,0.101973,-0.121225,N
-0.666034,0.137981,0.149105,-0.022923,-0.30838,-1.855985,0.132183,-0.001721,-0.797163,-0.784933,N
-0.17219,0.012413,0.755912,1.759326,0.384205,0.356969,-0.593846,-1.673531,0.321706,-1.537876,N
-1.461533,-1.029642,-1.060607,-0.920985,-0.556988,1.418728,0.568695,-0.796454,-1.294318,-0.433539,N
0.273225,0.248939,0.486559,-0.295009,0.362137,-0.143309,1.071905,-0.647925,0.072178,0.848776,P
-0.252634,0.337573,-1.029104,-1.203767,-1.37916,0.418944,-0.144614,-0.498028,0.404234,0.627709,P
0.197225,0.89525,-1.31119,-1.738356,-1.347547,-0.401712,-0.960627,0.267405,1.415988,-0.343174,P
-0.966308,-0.356222,-0.011566,1.212925,-0.353858,1.252537,1.454342,0.190774,-0.013435,1.446549,N
0.964571,1.02217,-0.725572,-1.149017,-0.38572,0.691174,0.78738,1.497563,-0.199969,0.517764,P
0.834933,1.035844,1.27119,0.772534,1.104908,-0.488806,0.929627,-1.357932,0.011157,-1.28505,P
-0.488323,0.121849,-0.50135,-0.410415,-0.916793,0.470725,0.648903,1.530771,-1.601321,-1.477171,N
1.663887,1.17072,-0.17765,-0.262035,0.201247,-0.793544,-0.970546,0.254617,-0.757053,1.424227,N
-0.43354,-0.212815,-0.83073,-1.265033,-0.515745,0.025104,1.199282,-1.733932,-0.491449,-1.058957,N
0.918862,0.966579,2.001308,1.295885,2.156806,1.05431,-1.349839,-0.043481,1.14778,0.467621,P
-1.090502,-1.040759,-0.349937,0.343141,-0.31912,-0.335728,0.041723,-0.528551,1.702022,0.850447,N
-1.225838,-1.019898,-0.6504,0.045935,-0.705617,-1.448332,-0.096023,-0.012095,1.607541,-0.843908,N
-1.228222,-0.748129,-1.027743,-0.142092,-0.909386,0.694483,1.248892,0.197994,-0.917346,-1.609533,N
-0.627338,-0.017077,-0.860629,0.003243,-0.615589,-0.366121,0.312222,-1.21025,0.809877,-0.41087,N
1.368888,1.630522,-1.15245,-1.723363,-0.829841,1.42413,0.225602,1.606115,-0.463565,1.573969,N
-0.252679,-0.766629,-0.909745,-1.128738,-0.753668,0.656489,-0.217638,1.158984,-1.475367,-0.917722,N
1.101083,1.58625,0.16675,-1.264295,0.294585,-1.698461,-1.840549,-1.737343,1.5325,1.079168,P
-0.32153,-0.551496,0.098292,-0.460534,-0.23203,1.05645,-1.712024,-0.197689,-1.647334,-0.930175,N
1.196799,0.624456,-0.648385,-0.609885,-0.420598,-1.556437,-1.036898,1.494816,1.533211,-1.339785,P
-0.06738,-0.057511,1.473943,1.297563,0.723413,0.051022,-1.605612,-1.089047,-0.990377,-0.739451,N
-1.168639,-1.54026,-1.263211,-0.45447,-1.10146,0.171106,-0.920106,-0.054795,0.686245,0.150149,P
-0.74653,-0.566228,-0.664681,0.975717,-0.458548,0.621586,1.078928,-0.398283,0.281121,0.471912,N
-0.52156,-1.295901,-0.527689,-1.033207,-0.326803,0.886577,-0.869938,-0.008411,-0.541917,-0.015854,P
0.603922,0.673416,1.915765,0.98579,1.519708,0.046912,-0.791152,0.461495,-1.352412,0.658818,P
1.394629,0.598639,-0.165044,-0.976815,0.071965,0.993211,-1.009819,0.811433,0.524163,1.621675,P
1.427781,1.012815,0.610754,0.258359,1.057041,0.989524,-0.551821,-1.200782,-1.315496,-1.047001,P
-0.059825,0.236569,0.569688,0.838634,0.178933,-1.650158,-1.416737,-0.638344,-0.683983,-0.602831,N
-1.550764,-0.905859,0.306071,0.963008,-0.497529,1.43905,-0.974389,0.721385,0.013645,-0.321577,N
0.002729,0.706302,-0.392915,-1.720693,-0.484656,-1.333852,0.534274,0.816176,-1.527283,0.081277,P
1.144719,1.557583,0.247695,-0.666641,0.306873,-0.487125,1.543122,0.210405,-1.465636,0.281003,P
2.139669,1.626892,3.431477,1.474516,4.728043,0.985755,-0.990034,1.126793,-0.093059,0.022601,N
0.214206,-0.112634,0.319573,0.839932,0.176291,0.411584,-1.284788,-1.03904,1.349052,0.056796,N
-1.449543,-1.158613,0.104226,1.304114,-0.325401,-0.138088,-0.587763,0.815001,1.448713,-0.076991,N
-0.262312,0.305762,-0.496425,-1.131657,-0.721943,-0.454003,-0.103127,0.04726,1.399466,1.296117,P
0.291949,1.031566,1.972854,1.429509,1.145064,-1.328327,-1.855312,1.284293,-1.643335,1.609481,P
0.910913,0.689689,2.219126,1.642785,2.118791,0.029595,0.467078,1.038994,0.781342,0.652962,P
-1.934799,-1.657932,-0.939277,-0.050331,-0.615374,-1.675481,-1.84306,0.562859,-0.22579,1.377588,P
0.266337,0.400843,0.37029,0.332032,0.34907,-0.144168,1.492157,1.303205,-0.591652,1.581457,P
-1.323331,-0.801508,-1.616666,-1.235238,-0.839114,-0.097271,1.229912,0.053428,-0.43728,-1.272447,N
-1.432457,-1.795428,-0.714668,-1.047789,-0.775889,1.406047,0.639214,-1.434357,-0.989545,-0.263808,P
-0.924882,-0.944955,-0.899388,1.70055,-1.25174,0.92033,-1.816267,-0.659418,-1.387902,0.050584,N
0.804321,1.697511,-0.128485,-0.847781,0.278188,-0.106397,0.927936,0.375424,0.706181,-0.187139,P
-0.415724,-1.180093,-1.118415,1.2363,-0.892904,1.498722,0.731898,1.288644,-1.117086,-1.050802,N
0.967756,0.701072,1.546788,1.344801,1.422807,1.049109,-1.126927,-0.975976,0.420627,0.326764,P
0.273165,0.505968,0.081704,-0.617117,-0.097326,1.658336,-0.399172,-0.407897,0.230379,-0.038533,P
1.131059,0.651921,0.989895,0.571733,1.302149,-1.309562,-1.778249,-1.734613,-0.196578,0.945681,P
-0.255442,-0.216908,0.954664,0.33873,0.294334,-0.886712,1.610017,-0.789441,0.766291,1.096955,N
-0.379463,-0.079236,-0.900588,-1.002372,-0.456181,-1.599946,-0.335445,1.418401,1.273304,-1.517417,N
1.481017,1.331065,1.008349,0.192153,1.033795,-1.253963,-1.499278,-0.115281,-0.194606,0.931765,N
0.056003,-0.359,0.047637,0.830789,0.007162,1.110904,0.331466,-1.252357,-1.349326,-1.360157,N
0.130846,-0.682713,0.125922,-0.048652,0.119754,-0.676409,-0.182411,-1.650582,-0.98965,-0.164744,N
-1.035503,-1.243419,0.155745,0.883503,-0.237201,0.46765,1.410131,-0.918878,-0.30262,0.499643,N
-1.323479,-0.908754,-0.952483,0.022978,-0.913288,-1.552841,1.309967,-0.776276,-1.640298,-0.238961,N
-0.396217,-1.098183,-0.578909,-0.573579,-0.369168,0.861887,-0.63748,-0.503974,-0.422752,-1.630849,N
1.214813,1.196749,0.152401,0.355631,0.278762,-1.87212,-0.238059,-0.833954,0.758116,1.017966,P
1.634704,1.607279,0.599231,0.170887,0.610289,0.322076,-0.814181,1.055006,0.964429,-1.375682,N
-0.990471,-1.275119,-0.946314,-1.342563,-0.716144,-1.669144,0.558427,0.805907,-0.122589,-0.123302,P
-0.509628,-0.520484,-0.182359,1.074533,-0.293136,1.119039,0.802895,-0.971654,-1.283339,-0.351988,N
0.565937,0.362882,0.771019,1.572818,1.015565,0.460238,0.574372,-1.170556,-1.397847,0.330202,P
-0.566495,-0.21028,-0.330547,-0.058371,-0.457498,1.479636,0.703596,-1.756681,-0.097804,0.685982,N
0.899117,0.57978,0.887157,0.751703,0.943949,0.775569,0.463142,0.315869,-0.237446,-1.182938,P
-0.191187,-0.001697,-0.31928,-1.545897,-0.423445,-0.52275,1.062744,1.46883,-1.464281,-0.592394,P
1.243307,0.871027,1.563946,0.438367,1.756992,-0.218372,1.516881,-0.203838,0.588078,1.219159,P
-0.954559,-1.195085,-0.787112,0.449663,-0.606661,1.515144,1.593962,-0.04335,0.690068,-0.836274,N
0.91194,0.281111,0.771234,1.29734,0.835328,0.613269,1.084304,0.531405,0.322829,0.260914,P
0.134764,0.057697,-0.523256,-0.476655,-0.696174,0.744047,1.502538,0.366822,-1.456915,0.22083,N
1.189409,0.658286,0.565325,0.452548,0.677628,-0.717588,0.379818,-1.067549,0.246542,-1.069738,P
1.221459,1.46964,-0.068937,-1.584844,0.02138,0.828274,-0.597176,-1.330967,1.311099,1.68578,P
-0.175642,-0.727668,-0.552516,0.738829,-0.544909,-0.949775,-1.088622,0.836954,1.234494,-1.495464,N
-1.095014,-0.977707,-0.786922,-0.341477,-0.859167,0.362098,1.043248,-1.018793,0.81884,-1.156731,N
-1.827716,-1.411831,-0.588439,-0.092663,-0.713337,-1.875392,0.281017,-1.630032,-0.245814,-0.874185,P
-0.238174,-0.65909,-0.145519,0.201447,-0.18948,-1.350238,1.219681,0.124479,0.959028,-0.041135,N
-0.521028,0.366381,1.72358,1.638102,0.72963,0.447003,0.116595,0.215685,0.510044,-0.504081,N
-0.344488,-0.738767,0.083123,-0.369831,0.001208,0.519306,0.556041,-1.335108,-0.652939,0.34662,N
-0.447074,-0.816974,0.179342,0.607137,-0.058645,-0.133478,-0.671991,-0.736617,1.190644,1.200927,N
1.767463,1.613746,-1.019356,-1.608922,-0.869889,0.971624,-0.484246,-1.098449,0.831472,-0.38519,N
-0.816991,-0.665112,-0.999073,-1.335249,-1.076599,0.309834,-0.913111,-0.190846,1.693571,0.843403,N
-1.393668,-0.587628,-0.015997,1.041652,-0.462873,-1.392145,-0.219679,-0.018151,0.275361,1.689052,N
-0.514438,0.273315,1.596316,1.625221,0.577894,0.774294,-1.270971,-0.057476,0.07124,-0.093556,N
0.19248,-0.526756,-0.186069,-0.710507,-0.116371,1.324176,1.254051,0.740443,1.139339,-0.84214,N
-0.635606,-0.829963,-1.17953,-0.760218,-0.808776,0.545725,0.845899,0.340068,-0.028033,-1.599043,N
-0.039679,-0.274166,-0.785222,-0.748679,-0.550146,1.366752,-0.909011,0.241517,1.351516,0.449417,N
-0.440752,-0.619379,0.416679,1.621129,-0.191185,1.621576,-1.863753,-0.843536,0.934444,-1.484889,N
-0.785577,-1.117865,-0.813353,0.096357,-0.946736,-1.701582,1.390879,0.76419,-0.688376,0.312439,N
-0.566652,0.189082,0.550524,1.562903,-0.078771,0.942667,-1.761918,-0.181612,1.267859,-0.984656,N
-0.16709,0.554833,-0.184412,-0.802168,-0.329796,-1.015966,0.468898,1.260371,-1.197432,0.954692,P
-1.453536,-1.500391,-1.326468,-0.002312,-1.014215,0.006374,0.707896,-0.191912,-0.001126,-1.545616,P
0.463253,0.839924,0.526278,-0.378572,0.605598,0.313264,0.268592,1.447618,-0.738766,-1.221006,P
1.146684,0.558669,-0.974212,-1.603843,-0.613948,0.141887,0.007679,0.034405,-0.32987,-0.09773,P
0.347708,0.278752,-0.613958,-1.609302,-0.458432,0.742001,0.023973,-0.309554,-0.431942,1.133351,P
-0.521222,-0.620513,-0.045073,0.959192,-0.650639,0.121102,-0.030891,-1.142707,0.032124,-0.539976,N
1.696705,1.333249,0.56891,0.002226,0.972459,0.898838,1.452726,-0.086545,1.010238,0.100142,N
0.21847,0.937898,0.726189,0.288548,0.404852,-1.007567,0.057084,0.422664,-0.937573,-1.250295,P
1.197433,0.506191,1.923286,1.291397,2.132719,-0.396732,1.200331,1.5109,-0.972914,-0.77694,P
1.594453,1.578681,2.566859,1.516567,2.901444,0.319223,0.415335,-0.32288,-1.277013,0.140524,N
0.125722,0.215363,0.67687,0.887321,0.354923,0.664613,1.51823,0.844185,0.223857,0.373598,N
0.071027,-0.14912,0.989289,1.746207,0.641833,-1.848316,-1.359889,-1.167843,0.987477,1.464407,N
0.675342,0.03154,1.286387,1.379991,1.456306,-1.373738,-0.38773,0.363641,1.699838,0.918387,N
1.486773,1.040478,0.101168,-0.190576,0.55203,-0.334589,-1.760776,0.514988,-0.822571,0.476128,P
0.93664,1.433541,1.135052,0.853395,0.997904,-1.173742,1.005791,-1.399651,-0.717634,1.635141,N
-1.507376,-1.58146,-0.77339,0.177425,-0.737368,0.625226,-1.379501,0.090176,-1.253994,-0.334873,P
-0.568883,-1.326674,-1.525214,-0.139019,-0.867107,1.261463,-0.33275,0.624,1.638289,-0.500686,N
0.337929,0.522862,1.17136,0.809066,0.602884,-0.746757,-1.0864,-1.611007,1.136193,-1.629604,P
-0.413654,-0.254688,-0.182343,-0.578603,-0.208633,1.211971,1.447214,-1.630371,-0.626134,0.316394,N
-1.646645,-1.342836,-1.732749,-1.124655,-0.904738,-1.61135,-0.775018,-0.191479,-0.526398,-0.380674,N
-0.72685,-1.202851,-0.445282,-1.400342,-0.839795,-0.092946,-0.611959,0.890085,0.964384,1.096878,P
-1.360053,-1.168121,-0.366423,-0.864822,-0.655583,-1.078899,1.121422,-0.583363,1.405585,-0.377916,P
1.416579,1.63067,0.708908,0.161133,1.059288,1.688497,0.41452,-1.375742,-0.116178,0.715697,N
0.024332,0.875475,-0.134888,-0.49947,-0.576488,-1.459438,0.851499,-1.128817,-1.527356,-0.136354,P
-0.654467,-0.434009,-0.634077,-1.481486,-0.487039,0.868193,-0.90408,-0.207239,-1.370795,0.43302,N
-0.258697,-0.870071,0.028767,1.332422,-0.089606,-0.244965,-0.829536,-1.279824,-1.370325,0.308115,N
-1.228349,-1.536213,-1.189262,1.542354,-0.97706,-1.148607,0.506022,1.360335,1.622775,0.287811,N
-0.234584,-0.649747,-0.685577,-0.618805,-0.53229,-1.119024,-0.403656,0.008735,-1.403961,0.610866,N
-1.392584,-1.59914,-1.719689,-1.346127,-1.00309,0.059939,0.613324,-0.597628,0.044391,-0.609244,P
-0.084774,-1.24603,-1.067998,-0.220458,-0.880814,0.384548,0.314242,-0.292355,-0.145331,0.493011,N
0.851397,0.153704,-0.27872,-1.297282,-0.103549,-0.969048,1.641748,-0.151953,0.382077,1.179036,P
0.583239,0.076117,-0.773094,-1.18943,-0.47336,-0.345484,0.289278,-1.247382,0.685518,-0.528249,P
0.522558,0.470626,-0.84358,-1.395106,-0.551858,-0.048182,0.543934,1.049631,-1.55583,0.702346,P
-0.072635,-0.727904,-1.060756,-1.431309,-1.172269,-1.051114,0.780873,-1.763412,0.986724,1.354035,N
1.961463,1.262794,0.8973,0.377392,1.550049,-0.285124,1.40591,-1.257969,-0.892449,0.041437,N
-1.584514,-1.01717,-0.744608,0.716605,-0.777947,1.629143,-0.198957,1.239505,0.452369,-1.05223,N
1.055946,1.6652,0.455378,-0.63617,0.582603,0.09002,0.283326,-1.12751,0.486547,-1.117682,N
1.481104,1.2015,0.991772,0.693397,1.101952,-0.103192,1.340344,1.127904,-0.21264,0.097203,N
0.499331,0.70716,0.662464,0.515926,0.487805,-1.543541,-0.581319,1.121086,0.53437,1.688959,P
1.714386,1.692775,2.493012,0.929609,3.25812,-1.900139,0.628454,0.485364,-0.41999,1.463999,N
0.523724,-0.108842,0.042983,0.301478,-0.117654,0.827229,0.433269,-0.839257,-1.587062,1.15012,P
0.070149,-0.191028,-0.158901,0.280787,-0.270649,0.927862,1.671612,-0.317318,-1.652438,-1.21067,N
2.068966,1.446831,0.304883,-0.372397,0.933149,1.603649,1.136833,0.735123,1.607335,-1.418412,N
-0.400816,0.44612,-0.34955,0.495747,-0.544551,0.325916,-0.526124,-0.841863,-1.159766,-0.882573,N
-1.402092,-1.597717,-0.422749,-1.213367,-0.863437,-0.123643,0.991129,1.137324,-1.246295,1.374001,P
0.156145,0.822539,0.042718,0.094954,-0.097245,-0.109394,-1.266343,0.523346,-0.997853,1.605743,P
1.22571,0.897161,1.838855,0.714209,2.179998,-0.75667,0.771853,0.698915,0.285415,-0.255357,P
0.230659,0.901086,0.522998,-0.779704,0.135485,0.99104,0.541063,1.521652,-0.32487,-1.184341,P
0.355746,1.174486,2.217824,1.598104,1.758768,1.657106,-1.434869,1.178398,-0.695902,0.86968,P
-0.867817,-1.215048,-1.436879,-1.49312,-1.02788,1.721387,1.359495,-0.357116,-1.428963,-1.634169,N
0.372419,0.509269,0.960365,0.35223,0.450768,0.2784,0.313979,-0.21693,1.036047,-1.226767,P
1.167727,0.471405,-0.399575,-0.35149,0.021679,-0.7048,0.157302,-0.482219,-0.252304,-0.626922,P
-0.214114,0.344012,1.182965,1.745836,0.619665,-1.428342,-0.396033,-1.038816,1.128344,0.677117,N
0.004179,-0.193454,-0.754094,-1.304464,-0.640999,-0.445903,-1.568179,1.031342,-0.326506,0.601495,N
1.366606,0.93327,-0.996425,-1.537625,-0.787593,1.381093,-0.36427,-1.494443,1.352499,-0.407162,P
0.571626,-0.083921,-0.026177,0.922928,-0.080953,0.475235,1.676866,-1.752811,0.874749,1.621107,N
0.420125,0.55025,0.705692,0.314061,0.444784,-0.08953,-1.481697,-0.942888,1.583559,1.457775,P
1.18479,1.303938,1.228909,0.669825,1.585688,0.28982,-0.428808,0.747028,-0.089865,-0.822164,N
-0.70796,-1.140887,0.30605,-0.090626,-0.440423,1.430233,0.953042,0.663077,0.325382,1.106036,P
-0.518927,-1.423722,-0.607105,-0.4338,-0.634078,-1.947368,-1.667517,0.076599,-0.491958,1.547673,P
-1.236869,-1.366496,-0.890864,0.553671,-0.452598,-0.261033,-0.5125,0.782532,1.222771,-1.313589,N
-1.542604,-1.315007,-0.917533,-0.116683,-0.694161,-0.114628,1.499266,-0.352406,1.224179,-0.894716,P
-0.112741,0.668308,-0.633127,-1.118848,-0.655415,-1.22422,-1.074858,0.576783,1.11547,-1.509785,P
0.258424,1.054223,-0.646415,-1.294447,-0.377289,-0.828947,0.749866,-1.122312,-0.353174,-1.222488,P
-0.445201,-0.875074,-0.486311,0.394501,-0.641029,0.672441,1.524895,1.044259,-0.285401,0.449948,N
0.497983,0.160634,-0.941794,-1.296186,-0.641076,-0.508182,1.506084,1.104969,0.383136,-1.330587,P
