"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
0.286361,-0.030847,0.627163,1.157499,0.533859,0.124159,0.555417,-0.469909,0.977656,-0.155874,1.733506,0.617573,0.315658,-0.952728,1.329836,0.795739,-1.019113,0.97873,1.486837,-1.002461,0.190833,-0.604846,0.732623,0.687728,0.115496,N
-0.566642,0.202236,1.581146,0.707164,0.197266,0.870387,1.524186,0.109897,0.213325,0.543817,-0.131087,-0.91788,-1.339854,-0.757632,0.905609,-0.566972,-1.207311,0.331945,0.438074,-1.398517,1.464264,1.167562,-1.536924,-0.843167,0.119279,N
-1.410817,-1.321211,-0.811111,-0.482789,-1.193795,-0.53159,0.061086,-0.391561,-1.30896,-1.338338,-0.560354,0.134012,-0.191989,1.896531,-1.67396,-1.522439,-0.119746,-0.375274,1.464961,-0.532656,0.305951,-1.536261,-0.943863,-0.823741,-1.437121,P
0.527687,1.013524,2.057332,0.934412,1.559966,0.159041,-0.8156,0.377478,1.052018,0.596404,-0.50042,1.624071,0.625851,-0.386343,-1.329845,1.33714,0.891615,0.510368,0.08722,1.086275,-1.292748,-0.331116,-1.046967,1.349777,0.269796,P
0.254108,0.822856,-0.28113,-1.039947,-0.502372,-0.644773,-1.487545,-0.366582,1.246901,1.592729,1.009397,1.523902,0.735348,-1.344353,-0.845027,0.258072,0.67611,1.083469,-1.291452,1.463232,0.613448,-1.115598,0.919554,-0.769478,1.30395,P
1.403914,1.212774,0.234381,-0.633511,0.843322,-0.230162,0.002251,-0.701821,0.119083,0.151788,-0.216023,1.150752,-0.255928,0.859016,-0.591887,0.55347,1.197934,-0.460328,-0.741187,-0.950753,-0.085888,0.843723,-1.2571,-1.82668,-0.919982,P
-0.512675,-1.000792,-0.994985,-1.493882,-1.204679,-0.961727,-1.624702,-0.814178,0.919995,-0.417029,-0.111172,1.260253,0.456501,1.943488,-1.290603,-1.495014,1.182329,-0.661195,-1.71195,-0.128726,-0.583535,-0.069349,1.167127,-0.83355,-0.670383,N
0.224903,0.864942,1.491296,0.715872,1.410015,0.630477,1.589601,-1.12075,1.260134,1.153288,-0.648373,1.243749,-0.159162,0.950269,-0.523612,0.291548,1.048275,0.17869,0.862118,-1.466912,-0.712963,-1.273371,0.468421,-0.514188,-1.161201,P
-0.909309,-0.550751,-1.020063,0.588464,-0.6647,1.574203,0.582389,-0.354928,-1.351984,0.836785,0.645679,1.380756,1.420723,1.507027,0.132836,0.157928,0.965628,-0.506181,0.409452,0.023336,-1.334494,0.713887,-0.881098,-1.270575,1.09709,N
-1.915911,-1.120621,-0.179038,-0.11083,-0.889644,-1.389059,0.717686,-1.141397,-1.079722,-1.548708,-1.50187,-0.046667,0.87555,-1.618555,1.410828,1.664636,1.079653,-0.99727,-0.625216,-0.321004,1.298023,-0.521539,0.415562,-0.180702,1.272417,P
-1.600579,-1.039578,-0.460776,-0.385784,-0.542934,0.566143,0.6868,0.405997,-0.976825,-1.327355,-1.142325,0.368956,-0.253764,1.171617,1.052165,-1.2347,0.4136,-1.513708,-0.986309,0.065079,-1.419095,-0.508664,1.003417,-1.403954,-0.78728,P
2.104658,1.752525,-1.444563,-1.108747,-1.719526,0.557967,-0.104161,1.568301,-1.346617,-0.387652,1.651611,0.917142,0.278647,1.462218,0.3337,1.367499,1.092219,1.588948,0.403637,0.333137,-0.501171,-0.448561,-0.83789,0.538499,0.841837,N
-1.703121,-1.153643,-0.084656,1.167259,-0.929132,2.565946,0.837787,1.443533,0.296095,1.616595,-0.619514,-1.259757,0.484106,0.915235,0.557039,-1.266539,-0.291913,0.070567,0.451246,0.947938,0.537797,-1.483546,-0.999118,0.985352,0.302074,N
1.522947,1.241472,0.136466,-0.081371,0.792429,2.029137,1.446506,-0.236485,1.157237,1.272691,0.97271,-0.302237,-0.660555,1.643943,0.102518,0.783677,0.533258,1.553366,1.267899,0.767422,0.413303,1.15804,-1.20772,-1.557954,-0.752354,P
0.663953,1.667392,0.048941,-0.758378,0.660575,-0.784719,-0.762416,1.136691,0.452627,-1.275242,-1.195712,-0.910511,1.483829,-0.808588,1.441296,-1.124271,1.257756,-0.794806,-1.265218,0.862748,-0.881624,0.233617,-0.20639,-0.820787,-0.736419,P
-1.562847,-1.520356,-0.397795,0.236906,-0.380719,1.700152,0.489432,1.22936,-0.140326,1.62771,0.954755,1.601112,1.414904,-1.187284,-1.504017,1.428692,-0.476974,0.562271,-1.52585,-1.417293,-0.044128,0.425938,0.183871,0.078053,-1.574408,P
0.381426,0.024431,-0.011202,-0.350593,-0.114178,-0.36725,-1.300042,1.285035,-1.13584,1.133533,1.706088,-0.737827,-0.870514,-1.531125,0.173726,0.615919,-0.877763,-0.671672,-1.375184,-0.246608,1.591436,0.492838,0.40547,1.182163,-1.546959,N
-0.464214,-0.460201,0.408643,0.031822,0.348697,-1.11211,-1.293539,-1.274892,-0.667742,-0.107045,-1.255735,-1.053697,-1.327369,-1.105787,1.427309,1.654321,-0.855805,1.471659,1.814649,0.396941,1.30997,1.323886,1.240797,0.001137,-1.063422,N
-0.796888,-1.733223,-0.909139,-0.421418,-0.508615,-0.536145,-0.4238,1.199588,0.202465,-0.41645,-0.535198,-1.531152,0.015568,-0.726769,1.373546,-1.173219,-1.373837,1.532894,1.729441,0.572191,0.296233,0.266533,-0.084706,1.147927,0.470397,P
0.155063,0.71921,-0.592433,-0.709344,-0.626856,2.886862,0.917078,1.14513,1.214077,1.268723,1.446715,-0.509709,0.200322,0.389582,-1.454655,1.331431,1.157019,-0.358405,0.870967,-1.560639,1.205591,1.133965,0.221879,0.129078,0.27093,P
0.992782,1.280353,-0.504398,-1.52025,-0.645654,0.046523,0.129122,1.342406,1.332528,-1.000895,1.631078,-1.391407,-1.70437,-1.653086,-0.795763,0.04661,-0.570672,0.275951,0.579963,-0.485698,-1.325934,1.066607,-0.510274,-0.456802,0.254446,P
1.379336,0.831511,-1.019456,-0.726645,-0.636052,-1.173138,0.06811,-1.22537,1.354694,-1.211508,0.448429,0.949792,0.924745,0.836209,0.171663,-0.61437,-0.391449,1.501591,0.220905,0.351205,0.639045,-0.480805,1.020443,1.103304,0.056312,P
1.170819,1.383549,-0.442353,-1.420324,0.084274,0.480089,-0.239645,1.071926,1.301451,-0.448327,0.411198,-1.42664,1.260316,-0.125411,-0.57318,-1.10495,-0.839457,-0.164791,0.747689,0.616596,0.962123,-1.438031,-1.707485,-0.295863,1.430345,P
0.47552,1.293589,-1.041906,-1.516726,-0.578424,0.080445,0.674211,-0.520135,1.239151,0.188268,-0.922595,1.4431,-0.753852,-0.59127,-0.149749,-1.477803,-1.528747,-0.7885,1.207258,1.011144,-0.941872,-0.355203,1.679749,1.27477,0.460109,P
-0.245919,-0.195059,-0.266739,-1.310662,-0.076589,1.272111,0.503749,1.064586,-0.953202,-0.123673,-1.014181,0.630066,-1.366604,1.292181,1.559012,-0.540114,0.039746,-1.994095,1.171134,-1.140045,0.111443,-0.634302,-1.18313,-1.852307,1.319097,N
-0.776073,-1.114939,-1.080654,0.186113,-0.788933,-0.830615,-0.352371,1.159502,1.718787,-1.060745,1.312298,0.389773,-0.407233,1.122557,0.794569,0.116658,1.236856,-0.352851,1.278873,-0.286621,-1.22287,-0.640059,-0.246841,-0.127722,-0.789772,N
0.705221,0.308795,-0.333928,-1.258975,-0.291451,-0.591138,-1.112877,0.484613,-0.398271,1.268627,0.815093,-0.140277,0.833355,0.110182,-0.401799,1.186741,-1.403677,-1.490088,-1.198636,-0.725159,-0.89192,-0.895615,-0.294699,0.564341,-1.036779,P
0.523233,0.257045,-0.149606,0.258338,0.131148,-0.796316,0.36649,-0.65242,1.068054,-0.818625,1.690699,-1.574506,-1.704721,-1.593731,-0.552368,1.470586,-0.568714,0.061868,-0.951419,0.897936,0.806404,-0.449595,-0.058506,-1.440094,-0.712639,P
0.748415,1.451499,0.635955,-0.02122,0.717751,0.582661,1.015934,-1.019608,-0.404499,1.389876,-0.695288,-0.819677,-1.40922,1.376433,-1.497048,-1.043113,-1.257596,0.540751,0.681547,-0.427964,0.535328,0.651452,0.071946,-0.813742,-0.383794,P
0.466029,-0.723968,-1.192336,-1.200357,-1.149845,-0.454539,0.206611,0.128247,-0.835978,-0.142792,0.174276,0.816498,0.961541,-0.164913,0.202847,1.469826,-1.430672,-0.467665,-1.272535,-0.946439,-1.367332,-0.653418,0.115651,0.58645,-1.194774,N
0.42753,-0.323526,0.466463,1.514822,0.369446,0.822151,0.537062,1.32548,0.487723,0.278095,1.432874,0.124727,0.981793,0.621728,0.217857,-0.694006,-1.0361,1.109561,-1.738328,-1.351974,0.549858,-0.777705,-0.824923,-0.829414,-1.460397,N
-1.012887,-1.711466,-0.957365,-1.445659,-1.031549,0.420403,0.971333,-1.111157,0.268002,1.031067,1.696131,0.876022,-1.127755,-0.326467,1.611211,0.0917,0.732418,0.514725,0.994322,-0.401392,-1.268896,1.035636,-0.157024,-1.214977,0.557638,P
-0.542809,-1.26933,-0.883149,1.159111,-0.613579,0.383536,0.648178,-1.078386,0.704033,0.621103,-0.286266,-0.414255,0.549399,-0.640258,0.086019,0.849988,0.046456,-0.295968,-0.722194,-0.621362,1.881283,-1.010338,-0.8742,-0.504229,0.086823,N
0.671817,0.297186,0.077309,-0.843067,0.321807,2.0441,1.545672,1.612546,-1.402575,0.330895,1.482488,-0.215653,-0.964876,-0.680749,-0.473825,-0.62907,1.776196,-0.303033,0.923666,-1.465636,-0.784528,0.859498,1.413931,1.134998,-0.34994,P
0.027516,0.2412,1.086783,1.195391,0.498945,1.263547,0.118776,1.29274,-0.180088,0.065952,-0.6468,-0.492351,1.396642,-0.05671,-1.672556,-0.315502,0.31473,0.889905,1.082227,1.658333,0.74115,0.370939,-1.30218,-1.199101,-0.247972,N
1.473961,1.262972,-1.318779,-1.495338,-1.591254,-0.158782,-0.258195,-1.56786,1.351487,0.672987,-1.064284,0.368742,-0.59949,0.44706,-0.695001,-0.920693,-0.390991,-1.871857,0.286668,1.23847,-1.274815,0.716351,1.199063,1.628701,-1.12135,P
-0.654366,-1.583162,-0.413639,1.443954,-0.624767,-0.126803,0.116645,1.235279,-1.351805,-0.066259,-1.310984,1.276834,-0.606738,1.324685,0.523643,-0.471692,0.991335,-0.026068,-0.36295,0.371625,-0.035221,1.269923,-0.780321,0.368006,-1.489194,N
0.309318,0.421934,2.203115,1.35011,2.122572,-0.899728,-0.330655,-1.071594,1.553667,-1.521029,-0.238323,0.641747,-1.136142,0.297956,-0.911727,-0.012264,-1.19402,-1.391556,1.195252,1.015463,-1.315733,1.226574,1.205326,-0.917204,-1.027513,N
-1.071352,-1.715427,-1.326287,0.312156,-0.936421,1.43241,1.593608,1.503423,-0.512251,-0.469687,-1.443385,0.903009,-1.603297,1.772454,-0.177067,-1.196243,-1.376982,-1.551011,-1.007095,1.616444,1.356983,1.485398,-1.465896,-1.075419,-0.529505,N
-0.385257,-0.269355,0.702565,1.697843,-0.349701,-0.295376,-0.854913,-0.138368,-1.041436,1.231834,1.670533,1.123356,-1.449978,-0.470687,1.044338,1.037627,0.079025,1.569627,-0.494361,0.401858,1.227562,-0.464971,-1.008182,-0.537412,1.517191,N
1.525638,1.134745,0.151769,0.290115,0.33843,-1.052751,-1.813978,1.140206,1.163608,-0.972173,0.107313,0.090904,0.951647,-1.266794,-0.451084,-0.680516,0.908143,-0.246401,0.526633,0.131061,-0.440927,-1.336837,0.478962,-0.158411,-1.365492,P
0.442281,0.244304,0.284941,0.220877,-0.130496,-1.498747,-0.475696,-1.285423,0.033757,-0.755313,0.735664,-0.199027,0.091111,0.012013,-1.613043,0.524807,-1.270867,-2.054222,0.220691,-0.254064,0.93927,0.628622,-1.505763,-1.268038,0.93328,P
-0.729557,-0.327859,1.511928,1.289831,0.516955,-1.285339,-1.047505,-0.965514,-0.590152,-1.314988,-1.242805,1.00756,-1.437062,0.746435,0.899374,0.599237,0.213402,-0.279885,1.755529,0.236996,-1.096202,-0.132305,-0.091278,1.619407,-1.425212,N
0.127664,1.097209,2.831865,1.734704,2.129025,-0.925977,-0.450749,-0.70046,1.179782,0.536907,-0.869447,-0.516256,0.154733,-0.363455,0.756605,-0.107037,-0.591886,-0.518934,0.703233,-1.459768,-0.062296,1.534231,1.288062,-0.375551,1.149045,N
1.615887,1.1938,0.292952,-0.249882,0.527821,-0.951024,1.203851,-1.342929,-0.225456,-0.969037,-0.856911,-0.442374,0.997957,-1.14283,-0.648541,0.067801,-1.190554,0.998258,0.834074,0.215474,1.060365,0.960782,1.707266,1.195671,1.074375,P
1.539724,1.835217,1.347304,0.691158,2.085367,-0.418194,-0.418474,-1.355857,-0.067246,-0.331261,-1.114897,-1.204439,-0.072292,-1.579788,1.097806,-1.472992,0.863148,-1.080768,-1.59691,-0.524707,1.826209,-1.481128,-0.452488,1.038077,-0.621798,N
-2.05691,-1.719354,-1.102889,-0.024553,-1.372676,-0.982905,-1.234789,-1.40726,1.662923,-1.488831,0.505311,-1.145839,1.144918,0.937026,1.334276,-0.018779,0.844947,-0.495438,0.535049,1.61007,-1.19148,-1.530342,-1.299064,0.233828,0.299741,P
0.398174,0.76959,-1.215239,-1.535567,-1.247777,0.067928,0.183892,-0.771479,0.486685,0.878279,1.214038,1.655849,-0.35519,1.804001,-1.651946,0.994962,-1.539847,-1.36393,-1.170262,-1.543767,-1.321041,1.179775,-0.705046,-0.576548,-0.722069,P
-1.057248,-0.96387,-0.349346,-0.383147,-0.836719,1.975882,1.640725,1.406405,-1.305451,-0.999385,-0.705435,0.896672,0.926484,0.594355,-0.708857,0.798993,-0.03125,-1.870837,1.244388,-1.056905,1.200236,0.097822,0.559704,1.278176,-0.758537,N
-0.407886,-1.022554,-0.711793,-0.471344,-0.465508,1.397619,1.437161,-0.242028,0.379857,0.929338,1.012932,0.353494,-0.947385,-0.447015,0.740971,-1.142957,0.422259,0.632812,-1.304886,0.536509,-0.803534,-0.006156,1.745828,0.511769,0.387046,N
-1.723833,-1.573055,-0.902399,0.669978,-1.123373,0.492516,0.261624,-0.130635,0.705115,1.010465,0.718076,1.61982,0.345542,-0.771408,-1.199535,-1.510866,-1.605002,0.791737,-1.191795,1.28853,1.075075,-0.315835,-0.177957,-0.089382,1.527093,P
-1.232537,-1.470859,-0.89877,1.50529,-0.824044,-0.679611,1.259222,-0.243127,-1.241539,-1.109663,-0.331922,-1.475918,0.9186,0.412986,-0.260431,-0.684339,-0.791095,0.076754,1.032283,0.617538,-0.320478,-1.696816,-1.697556,-0.348769,1.380736,N
-0.351411,0.663417,-0.825106,-1.544849,-0.73239,-1.33739,0.38045,-1.373844,1.487598,-1.542652,-1.323263,-1.584251,-0.228313,-0.612366,0.052996,0.137098,0.025869,-1.135607,0.397315,-1.310904,-0.584921,0.967643,-0.953334,1.625935,1.311895,P
-0.331852,0.347899,1.40315,1.457519,0.782184,-0.446565,-1.644971,1.073236,-1.380333,0.353188,1.383255,-0.901049,-1.272902,1.25511,0.732257,0.843884,-1.232769,0.644563,1.780795,-0.954932,1.811184,1.125891,0.32038,-1.326077,1.47665,N
0.860284,0.724267,-0.643163,-1.378503,-0.02379,-0.269563,-0.508515,1.5647,-0.480142,1.051313,-1.370623,0.062726,-1.608231,0.708657,-0.540755,1.366401,0.022914,0.238079,0.500221,-1.45613,-0.07263,1.544821,-1.672916,1.605861,0.175771,P
-0.553801,-1.017446,-0.43669,-0.077694,-0.606018,-0.213651,0.940025,-0.958083,-0.850264,-0.824771,0.850854,-1.50095,0.015634,-0.665722,1.567208,-1.015677,-0.550284,1.263321,-1.100204,0.774735,0.094231,-0.999743,0.554661,-1.838188,-0.860272,N
-0.606664,-0.860818,-1.402562,-0.900834,-1.183087,-1.103938,-1.508615,-0.668045,-0.889128,1.059944,-0.303105,1.394392,-0.052441,1.507266,0.060321,-1.750797,-1.716666,-0.404673,0.049154,1.21157,1.619213,-1.031031,0.556811,1.577001,-0.732635,N
-1.052831,-0.680923,-0.19427,-0.964761,-0.545292,-0.567451,-0.905621,-0.88619,1.333104,1.491371,-0.392326,0.372004,1.323837,-1.2,0.673022,0.4539,-0.27044,-0.603102,-1.554514,-1.113,-1.191911,1.60521,-1.573116,-0.404745,-0.610983,P
0.936662,1.348788,0.309874,-0.151578,1.094398,0.692663,0.887206,0.091133,-1.442411,-0.509375,0.749811,-0.785874,-0.183076,-0.554899,-0.190181,-0.530174,-1.183771,0.88514,-1.437766,0.000291,-1.495154,-0.531553,1.032865,-0.62715,-0.239975,P
1.097543,1.430689,0.593816,-0.646937,1.640156,1.123454,1.516193,-1.151513,-1.299351,1.387557,-0.198339,-0.602955,0.68404,0.062724,-1.48102,0.201684,1.637528,-0.005376,0.389826,1.354698,-0.350557,0.851125,-1.383327,-1.747052,1.559696,P
-0.351865,-0.413453,0.55944,-0.140051,0.309226,-0.916185,-1.284261,1.033259,-1.415932,-0.558632,0.253735,-0.320196,-0.378352,0.189844,-1.499805,0.794637,-0.299131,1.076509,1.50043,-1.257936,1.748856,0.20412,1.263926,-1.157399,-1.459794,N
-1.105668,-0.811195,0.456198,1.582995,-0.100341,-0.039881,-1.058275,0.764242,-0.107455,1.678366,-0.26162,-0.485449,1.149721,-1.140932,0.29803,1.661455,-0.087602,0.425064,-0.45956,0.784126,-0.507787,1.061384,0.206138,0.541923,-1.224579,N
-0.124371,0.340065,2.054119,1.438323,1.314549,-0.2057,0.040592,-0.268101,0.978923,-1.071474,1.088595,-1.282865,-0.219602,0.010204,1.267001,0.141578,1.566244,0.787736,-0.083317,-1.292778,0.223312,0.639209,0.754083,1.670043,-0.371342,N
1.239191,0.36441,-0.25027,-1.383338,-0.111221,1.236377,0.733568,1.34654,-1.365123,1.430689,-0.511521,0.114073,-0.658146,-0.603578,-0.18176,-1.341621,0.051929,-1.205803,-1.416722,0.310365,0.274133,-1.564728,1.35878,0.501744,0.916011,P
1.151937,0.406489,-0.117128,-0.436092,0.188564,-0.539239,-0.874632,0.530357,-0.063989,-1.643335,0.529368,-1.266813,-1.235823,1.082212,0.022395,-0.276324,1.328323,-1.483504,1.253246,-0.223478,-1.08737,1.16087,-0.519714,-0.346886,-0.083848,P
-0.394349,-0.613817,0.585337,0.852522,-0.136228,-0.916668,-1.282597,0.355102,0.736451,-1.368211,1.090159,0.073281,-1.489188,-0.780448,-1.264482,1.013598,-1.74554,0.412517,0.380541,0.669355,0.755235,1.374275,0.789978,1.38356,-1.368536,N
-0.510293,0.031783,-0.570163,-1.069784,-0.121217,-0.701223,-1.739748,-0.29818,-0.960349,-0.497776,-0.291646,1.05805,1.328046,-0.856864,1.361536,0.467738,1.768268,0.970022,-0.097599,-0.84732,0.386029,1.378404,0.104421,-1.267243,-1.010595,N
-0.77188,-0.32956,0.205032,-0.443114,-0.265717,0.418801,0.866776,-0.786197,-0.585685,1.590282,-0.786654,-1.246242,1.121914,-0.692869,-0.124104,1.166724,1.272846,0.77569,-0.330326,-0.866708,-1.325167,-1.311474,-1.428193,0.911851,-1.354755,N
1.489987,1.401412,-0.137454,-0.235259,0.147781,0.283313,0.903197,-0.35579,1.519871,-0.03967,0.494001,-1.203116,1.202317,0.117561,0.298883,-0.874052,1.388507,-0.694203,0.315395,-0.92976,0.425836,-0.654236,1.04977,1.374094,0.739422,N
0.263332,0.269694,-0.093295,-0.475839,-0.15431,-0.628903,-1.325301,-1.29716,-0.458018,1.137724,-1.094359,-1.273495,0.038698,-0.717129,-1.283024,-1.718473,1.035908,0.606058,-1.439164,-0.391425,1.45403,-0.453256,1.117762,0.797663,-0.691769,P
-0.945939,-0.877975,-0.62148,1.789389,-0.390152,-0.017801,-0.429972,1.101753,-0.516066,-0.575595,1.121202,-1.456296,0.20707,0.639162,0.670185,-1.451974,0.103317,-0.312191,-0.487976,-0.265938,0.702205,-0.151016,-0.877097,1.502254,0.948948,N
1.471572,1.056254,2.628326,1.423712,3.66792,-1.00923,0.212046,-1.243999,1.196739,0.068504,-0.784023,-1.113381,-1.383522,-1.069297,0.165876,0.52727,-0.57546,0.747608,-1.570964,1.069472,0.771521,-1.086217,0.073687,0.109033,1.544723,N
0.759865,0.286236,0.991926,0.670116,1.07078,-0.04615,0.326773,1.442551,1.728946,-1.443275,0.441742,-1.142309,1.587647,0.037591,-0.709366,1.141203,1.129558,-1.005309,0.557256,1.392411,-1.386077,1.55384,0.068634,1.251751,1.294368,P
-0.639152,-0.395433,0.642078,0.974012,0.313448,-0.738601,-1.822107,0.785325,0.808329,0.040877,0.553763,-0.994105,-1.457017,-0.189137,0.916306,-0.09729,-0.894891,0.893404,-0.620729,-1.297105,0.061574,0.756296,0.937875,-1.151082,-1.178549,N
1.666492,1.256464,1.472596,0.225933,1.872139,-0.376273,0.761584,-1.330249,0.075234,0.574338,-1.471167,-0.441351,0.152922,0.958653,0.765797,-0.815037,0.882083,0.67737,-1.434534,-1.625202,0.489799,1.340373,-0.276126,-0.7272,-1.46291,N
0.22361,0.26476,1.292225,1.348773,1.494824,-1.146638,-1.835735,-1.539199,-1.459341,0.580241,-1.256968,0.919058,0.28873,0.217047,0.132055,-1.517243,-0.143394,-1.542506,0.00663,1.565138,-1.142349,-0.782615,1.067206,0.842145,-1.140477,N
0.668383,0.788431,-0.578692,-1.546022,-0.42697,-0.43175,-0.904074,-0.380774,0.446945,-0.3935,1.177372,-0.646803,0.124184,-1.1625,1.441535,-0.790011,1.482546,0.268224,0.310039,0.481352,-1.34163,-1.151246,0.581201,0.894261,0.895908,P
-0.784421,-0.596289,-0.802645,0.407941,-1.371169,-0.714572,-1.267288,-0.921871,-0.849744,-0.838305,0.475113,1.551748,-0.867497,0.492577,-1.503188,-0.508098,1.292488,0.152774,-0.570789,1.336068,-1.271958,-0.187024,-0.336724,0.867764,1.212548,N
-0.287841,-0.893615,-0.679924,0.005606,-0.479369,-0.712729,-0.142796,1.403593,-0.753079,-1.290584,0.549131,1.622776,-1.756306,-0.965756,-0.43906,-0.574011,-1.189615,-0.117838,0.799061,1.596803,-0.705484,1.264223,0.798487,1.171636,0.065936,N
-0.473866,0.110413,-0.412254,0.095985,-0.694833,0.766703,0.758794,-1.068306,-0.150392,1.405783,-1.200004,-0.983732,1.526598,1.908937,1.385875,0.281921,-1.469755,0.608411,0.929456,-1.342039,0.62379,-0.751118,1.358601,-0.015342,-0.046199,N
-0.09963,-0.358671,1.162888,1.101419,0.860816,-0.037291,-0.053458,0.9947,1.151176,0.616466,-1.330936,0.450743,0.07622,1.869459,-1.193984,0.044511,1.648149,0.843676,0.724541,-1.624526,-1.110891,0.908971,-0.440878,0.517325,-1.335358,N
-1.223183,-1.181555,-0.37975,-0.652417,-0.862644,1.23026,1.537552,-0.101261,1.26612,0.682263,-0.86207,0.981394,1.577949,1.058282,1.366151,-1.293596,-1.246124,-1.767153,-0.466723,-1.073833,-0.149678,-0.62679,1.111438,-1.839164,1.515725,P
-1.850363,-1.636677,-1.275488,-0.559041,-0.558003,0.06144,1.596249,-0.223361,-0.591899,-1.201856,1.724765,-1.53273,0.94553,-0.152309,0.76834,0.302304,-0.101688,1.123216,-0.056364,1.310149,-0.701594,-1.050654,-0.803381,0.463531,0.583251,P
-1.164551,-0.403166,0.198491,1.045748,-0.485722,2.341838,1.379629,0.86595,-0.544824,1.258747,0.751486,-0.675906,-0.670647,0.123427,1.025707,0.657583,-0.643706,1.164867,-0.559467,-0.174258,-1.319894,-1.63333,0.419379,0.530984,-0.001433,N
1.873463,1.709592,0.250149,-0.66808,1.158985,-1.017481,-0.705886,-0.383668,-1.278614,-0.661583,-1.158723,-0.433561,1.593311,-0.850156,1.205261,0.440975,-0.951011,-2.071614,0.134872,0.653849,1.620399,1.176139,0.69703,-0.927303,-0.766152,N
