"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","binaryClass"
0.801866,0.309893,-0.76898,-0.678918,-0.558762,0.66285,0.086876,0.565622,-1.732523,1.150915,P
1.058079,1.371199,0.619181,-0.08446,0.849701,-0.518134,0.065638,-0.502666,-0.878062,-0.083498,P
-0.173515,-1.291749,-0.519475,1.60916,-0.537051,-1.154661,1.385451,-1.768765,-0.206707,-1.033307,N
-1.748752,-1.296091,-0.470377,1.558479,-0.596777,2.648855,1.474928,1.28572,0.258899,1.482372,N
1.284124,1.492243,2.044848,1.164578,2.320383,-0.163122,-0.526822,0.461688,1.094587,-0.269444,N
0.157039,-0.406204,0.719828,1.437981,0.594175,2.017517,0.478826,1.414416,-0.417621,0.867561,N
1.706036,1.444414,0.035212,-1.131257,0.49329,0.787497,0.171469,-1.390104,0.074264,1.691291,N
2.063677,1.593643,0.994009,0.335935,1.671011,0.317407,1.499983,-1.343985,0.342289,-0.350097,N
1.041937,1.668981,-0.164082,-1.282543,0.134222,-0.922832,-1.314184,1.474953,-0.404159,-0.575343,P
-0.623987,-0.092314,-1.279684,-1.22616,-0.80478,-0.481041,0.509449,-0.489026,0.719366,-1.509021,N
-0.029888,-0.166671,0.758492,0.042773,0.176272,-0.578132,-0.558172,0.759363,0.080948,-1.548591,N
-0.083364,-0.636107,0.392802,1.174968,0.269425,0.919182,0.592353,-0.430498,0.541951,1.203142,N
1.279536,0.924503,-0.450322,-1.173777,0.044464,-0.154167,-0.22872,1.64879,-0.104069,-0.39355,P
0.742394,0.438021,0.851377,1.463516,1.059496,-0.296161,0.305712,0.447528,1.22964,-1.050575,P
-0.425707,-0.922641,-0.702865,-1.463124,-0.581369,1.699822,1.172665,1.462311,0.032915,0.651315,P
-0.060931,-0.412202,-0.205632,-0.729714,-0.408178,-0.666057,-1.278593,0.434434,-0.964827,-1.700815,N
0.706599,1.110153,-0.651658,-1.277851,-0.320861,-0.908308,-0.292383,-0.710639,-0.207971,-0.617347,P
1.109504,1.592981,1.659011,0.722274,2.218976,0.144798,0.604289,-1.30726,0.630754,0.353957,N
-1.197778,-0.893243,-1.183331,-1.623227,-0.919251,-1.180094,-1.132561,-1.788598,0.253064,1.65329,P
0.170193,1.071318,1.98166,1.578277,1.245876,-0.439474,0.001223,-0.465493,-1.61288,0.912716,P
-1.598685,-1.707235,-0.813493,0.890922,-1.032715,-0.692327,-0.818495,-0.605531,-1.866072,0.578629,P
-0.855036,-0.47339,-0.63902,-0.845486,-0.720256,1.197113,0.419719,0.153233,-0.844136,1.062676,N
-1.186624,-1.119732,-1.331421,-1.128007,-0.99492,1.436447,1.878465,0.170076,0.703203,-0.216805,P
1.89335,1.228169,2.726058,1.325804,3.735435,-0.179414,-0.66482,0.504669,1.594552,-0.620599,N
-1.422154,-1.500778,-0.565667,0.805936,-0.770676,-0.192759,1.084343,-0.968511,-1.615549,-1.138135,P
0.246241,1.047634,0.205425,-0.735107,0.120098,-0.750766,0.620259,-1.549482,-0.19831,0.192039,P
-0.984576,-0.463298,-0.355926,0.166261,-0.797772,0.764086,0.829119,0.794595,0.981791,0.715109,N
-0.540281,-0.161303,-0.38979,1.283982,-0.784897,-0.005555,0.567451,0.495141,-1.202412,-1.627706,N
1.680354,1.142177,1.176918,0.122638,1.38559,-1.074126,-1.509998,-1.482622,-1.45348,0.500337,N
-0.022443,0.629957,-0.045126,-0.363487,-0.037549,-0.59274,-0.564005,-1.450295,-0.177674,-0.696021,P
-1.804226,-1.348349,-0.445479,-1.595358,-0.895569,-0.977282,-0.803779,-0.83072,-1.24557,1.217621,P
0.631324,0.499543,-1.348576,-1.58361,-1.103519,-0.247621,-0.784826,0.087855,-0.093077,0.583291,P
0.713247,1.001603,-0.042981,-0.043966,-0.029099,-0.189385,-1.037578,0.618778,1.314513,1.192718,P
-0.082218,0.14317,-0.611875,-0.97282,-0.468378,1.288703,0.707872,1.129342,-0.912075,0.48095,N
-0.514257,-0.280466,0.517391,1.474717,-0.269055,1.692807,1.442671,-0.450283,-1.285313,0.684687,N
-1.564648,-1.382516,-0.452331,1.04461,-0.757436,-0.46185,-0.334351,1.471477,-0.452447,-0.946709,P
0.43272,0.633066,0.455359,0.04916,0.639769,-1.102926,-1.347792,-0.049644,-1.475919,-1.136059,P
-0.507346,-0.243435,-0.149429,-0.242111,-0.204586,0.551798,0.082879,0.085664,-0.47654,1.406393,N
-1.403715,-1.397648,-1.356717,0.713232,-1.101309,-1.122994,-1.032224,-0.424599,-1.764884,-1.571007,N
-0.476621,-0.247277,-0.026806,0.117282,-0.531137,-0.222642,-1.120498,-1.038959,0.143547,0.693328,N
1.673762,1.290546,1.130837,0.224556,1.28399,-0.760698,-1.377613,-1.337254,-0.693182,0.213796,N
1.156329,1.280898,-0.210166,-0.888239,-0.167007,0.129398,0.593983,-0.538217,-0.694839,0.087561,P
0.752571,1.197746,1.853847,1.546672,1.591866,-0.83542,-1.32838,0.581902,1.702399,0.275972,P
1.474203,1.384521,1.004263,0.011384,1.375233,-0.653952,1.06748,-1.602924,-1.800782,-1.181306,N
0.420991,0.560693,1.463288,1.468198,1.077093,0.823848,-0.113472,1.563071,-1.485132,-0.035616,P
-0.247278,0.021298,-0.508494,-1.070773,-0.601288,0.664861,0.438916,0.977522,0.392213,0.588908,N
0.446482,0.736463,0.567679,0.246224,0.503505,-0.553132,-0.419265,-1.69138,-1.694171,0.077891,P
-1.450571,-1.3914,-0.61678,-0.886063,-0.512587,-0.634231,-1.027295,1.5578,-0.173005,-0.368842,P
-0.554741,-0.349634,-0.386499,-0.484136,-0.477333,-0.889017,-0.520974,-1.327691,0.911705,-0.474736,N
-1.09901,-0.495969,-0.381822,-0.579984,-0.356956,0.391085,0.906658,1.371465,1.156382,-1.211745,N
-0.161669,-0.24717,0.096064,0.248728,-0.188088,1.760903,1.041873,0.977702,-0.344519,1.057058,N
-0.049551,-0.110062,0.209273,0.220552,-0.171306,-0.550179,-0.344179,0.07885,0.932743,1.030973,N
-1.364931,-1.636536,-0.832595,1.108855,-0.917055,-1.097923,-0.500509,-1.390606,-1.125843,-1.697951,N
-0.778258,-1.373113,-0.669635,0.358293,-0.55026,2.807207,1.288537,1.093996,1.180794,1.366156,N
0.025784,0.684456,0.997276,1.227368,0.288836,-0.303379,-0.564474,0.433546,0.026174,0.111503,P
-0.879175,-1.432189,-0.862722,-1.530471,-0.858083,1.172803,1.309891,-0.052386,0.88046,-0.086157,P
0.305316,0.083301,0.916867,0.579698,0.5746,-0.801532,-1.206747,-0.873557,-0.019992,0.402016,N
-1.648935,-0.792901,-1.105585,-1.382576,-1.011349,0.821866,0.650194,-1.16374,-0.662436,1.437521,P
0.603525,-0.100664,-0.235123,0.064687,-0.048871,0.204379,-0.393449,1.118369,0.495371,-0.150529,P
1.273413,1.651088,0.374119,-0.901726,0.550181,1.602443,1.800555,1.154135,1.291344,-0.715727,N
0.066316,-0.355374,0.547725,-1.003857,0.383113,-0.809559,-0.697887,0.686915,-0.807186,0.538344,N
1.685322,1.624407,2.643636,1.60338,3.518286,1.005508,0.684021,0.855,1.770325,-0.296412,N
-0.643438,-0.046967,-1.467814,-1.539955,-1.501612,0.167568,-0.319999,0.719011,-1.012984,0.989575,N
0.833818,1.488264,-0.280914,-1.174262,-0.146292,-0.893379,0.07273,-1.480337,1.424661,-0.230859,P
-0.152228,0.134703,-0.352058,-0.941258,-0.489027,-0.963644,-1.400987,1.016306,1.072733,-0.612323,P
-0.400051,0.204486,2.306076,1.574968,0.949148,1.565525,1.683479,-1.346703,0.070097,1.396613,N
-0.920826,-1.676714,-1.061033,0.512876,-0.624084,-0.869926,-0.354213,0.192848,0.124859,-1.178663,N
-0.977775,-1.079878,-0.165201,-1.066853,-0.502587,1.646961,0.767794,0.756721,-0.542612,0.852874,P
0.150678,-0.105458,-0.65431,0.193472,-0.744967,-0.836961,-0.36461,-1.727962,-0.293106,-0.420926,N
1.130372,0.346539,-0.635496,-0.869031,-0.60849,0.554234,1.586411,-0.850585,0.814475,0.451609,P
-1.132268,-0.437715,0.216088,0.917454,-0.645983,-0.924215,-0.37433,-0.645588,0.356109,-0.788287,N
1.088117,1.451368,-0.258956,-0.896982,0.038392,0.090335,1.867637,-0.844421,-0.374482,-0.993645,P
1.421062,1.204015,-0.286765,-1.309864,-0.357668,-0.262588,-0.366467,-1.73872,1.500804,0.222845,P
0.389645,0.502489,-0.482558,-1.550102,-0.332918,-0.006959,1.132068,-0.191615,0.290568,-0.543076,P
0.495371,-0.068806,-0.608308,0.077012,-0.367041,-1.036949,-1.149126,-0.338778,0.88022,-1.204596,N
0.776123,1.436919,2.311575,1.1292,2.142772,-0.970688,-1.544461,0.67342,1.043191,1.441491,N
-0.239602,-0.13703,-0.405119,1.318597,-0.406061,0.014823,-1.00978,1.071263,1.614681,-1.112155,N
2.014773,1.575319,1.687087,0.850503,2.448481,0.06191,1.255973,-0.149115,-1.550509,-1.117994,N
0.192574,0.614137,-0.893722,-1.559161,-0.549922,0.45591,0.476139,1.178282,-1.610187,0.041342,P
-1.624524,-1.446041,-0.549353,0.559521,-0.58425,0.916969,-0.219552,1.36964,-0.695868,0.724428,P
-1.888018,-1.275029,-0.734454,-1.627525,-0.899411,-0.339886,0.576118,-0.731649,1.119333,-0.049402,P
-0.473579,-0.929093,-1.04929,1.554071,-0.78183,-0.798971,-1.535955,-0.186154,0.090741,0.531094,N
-0.483595,-0.03168,-0.408605,0.164362,-0.346602,2.62061,1.748366,1.065889,0.765408,0.830382,N
-1.277981,-1.691282,-0.354956,-0.683035,-0.753249,-0.918761,-0.44695,0.936346,1.025705,-1.120329,P
-0.495156,-0.812231,-0.056569,1.466073,-0.207537,1.333574,0.394599,0.603169,-0.067992,0.457228,N
1.013431,1.123979,0.545028,-0.692714,0.87596,-0.013976,-0.714149,0.144071,1.302398,1.599707,P
1.215608,1.060285,2.192516,1.396881,2.378384,-0.701025,-0.730864,-0.583418,-0.067655,0.182338,N
-1.812756,-1.375869,-0.830869,0.323279,-0.929486,-0.152158,0.99216,-0.318931,1.51722,-0.103955,P
0.073001,-0.520356,-0.251582,-0.998284,-0.42512,-1.071658,-0.972599,-1.247498,-0.671006,0.192433,N
-0.647937,-1.241123,0.035057,1.168779,-0.535809,1.755552,1.403231,-0.098768,0.383684,1.189787,N
0.466389,0.473531,0.652407,0.038575,0.549975,0.62459,0.442241,1.377696,-0.829883,-0.342806,P
1.499444,1.26575,0.959592,-0.075052,1.511484,-0.994979,-0.926223,-1.544359,0.691693,-0.406716,N
-0.71713,-0.983641,-1.143015,-0.772138,-0.913713,-0.980967,-0.78501,-1.202552,-0.127445,0.124872,N
-0.403627,-0.931616,0.611834,1.340916,-0.155898,0.539712,0.198735,0.487102,1.267235,0.899349,N
-0.964089,-0.897687,0.890757,0.534863,0.080904,-0.409312,-1.435265,1.269332,-1.196249,-1.399762,N
0.51376,1.651547,2.676872,1.386866,2.266481,0.072642,0.384905,0.852387,-0.031788,0.610518,N
1.531956,0.474446,1.752893,1.124615,2.325507,-1.28834,-0.000374,-0.684609,0.994351,-1.48501,P
-0.406536,-0.948677,0.187941,1.089495,-0.370796,1.198092,0.923471,0.813832,-0.1254,-0.671703,N
1.471601,1.325062,-0.020751,-0.546895,0.087525,-0.359087,0.250478,-1.501917,0.732669,1.601331,N
-1.281849,-1.11222,-0.111843,1.609858,-0.641674,-0.956337,-0.747667,-0.337137,0.265058,-0.42751,N
0.209256,0.812798,-0.427932,-1.082701,-0.768633,1.573379,1.466243,0.276625,0.079439,0.679846,P
0.489962,0.185089,1.039014,1.570646,0.670835,-0.866085,-0.464153,-1.558835,-1.8157,-0.089871,N
-0.513906,-0.943829,-1.280993,-1.231751,-0.905976,1.218174,1.263814,0.550381,-0.379506,-0.530772,N
0.227709,-0.553107,0.144279,0.797917,0.001782,-0.978418,-1.452502,-0.604391,0.552947,-1.231482,N
0.293803,1.013125,1.253632,-0.061394,0.754829,-0.233564,-0.572065,0.68655,-1.274902,-0.694388,P
