"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","binaryClass"
-0.481877,0.151101,0.338049,1.047964,-0.288284,-0.062185,-0.323039,-0.392435,-0.008446,1.673025,N
-0.943465,-1.683516,-0.961907,0.016791,-0.974804,-0.8666,-0.096971,-1.255022,1.039407,-0.548797,P
0.384612,1.005713,1.063,0.173902,0.803589,1.485143,1.385247,1.248512,0.217707,-0.997893,P
1.621589,1.39072,-0.073644,-0.680288,0.128497,-0.686543,-0.801645,-1.24954,-0.339314,-0.6216,N
-0.267153,0.000605,-0.809741,-1.726934,-0.709638,-0.277397,-1.133136,0.806858,0.513527,-0.970075,P
-0.731791,-1.642449,-2.026602,-0.617957,-1.759869,-1.490297,-1.499551,-0.040513,-0.272777,1.369754,N
-1.032407,-1.671788,-1.002773,-0.737705,-0.944897,-1.143506,-1.825178,-0.624442,-0.266173,1.713978,P
-0.609539,-0.67459,0.344937,-1.16163,-0.385945,-0.838583,-1.636681,0.330803,1.576096,-0.172379,N
-0.073818,0.406354,-0.816097,-1.037585,-0.713141,0.011244,-0.265295,-0.920488,0.451233,1.15735,P
-0.957424,-1.198306,0.127087,1.184704,-0.268963,-0.218216,-0.859821,-0.823491,-1.019602,0.58692,N
-0.869836,-0.313696,0.562104,1.167607,-0.087511,0.264409,-0.381331,0.555239,1.50043,0.210811,N
1.186625,0.285299,0.193479,0.352282,0.343832,-0.329555,-1.088388,1.396384,-1.669188,-0.55897,P
-0.523382,0.513451,-0.329708,-1.275807,-0.318558,0.902855,0.780669,0.916542,-1.195178,-0.704088,P
-1.382336,-1.501873,-1.407225,0.540853,-1.205199,-0.479333,-0.294129,0.844298,1.343921,-1.225566,N
0.783332,0.736184,-0.382869,-0.865921,-0.370129,0.987232,-0.155169,1.42986,0.319495,0.185198,P
0.11555,0.061789,-1.327823,-1.338027,-0.709571,-1.56762,-1.469731,0.134834,0.915814,0.45178,N
0.332523,0.441612,0.403106,0.260533,0.035412,0.258976,0.339338,-1.381737,1.60989,1.473138,P
-0.517941,-0.883491,-0.434186,-1.180309,-0.680361,2.019224,1.188059,0.572918,-1.317335,1.359186,N
-2.177552,-1.665319,-1.410029,-1.003402,-0.947823,-1.238525,0.695706,-1.49989,-1.264991,-0.729788,P
-0.952926,-0.326204,-0.907306,-1.594732,-0.757454,0.719309,1.279679,0.131382,1.558891,-0.065443,N
0.748272,1.456205,-0.16054,-1.342174,-0.430389,0.479116,1.30333,-0.339025,-0.016454,0.573082,P
0.22123,0.547254,-0.836811,-1.458327,-0.683729,0.420687,0.593525,1.421546,1.396902,-0.413157,P
0.371671,1.418248,-0.006081,-1.032906,-0.128515,2.541196,1.272089,1.379999,-0.095828,0.99483,P
-1.372603,-1.674906,-0.850126,1.155194,-0.918807,0.285941,-0.333294,-1.046408,-0.749523,1.517662,N
1.561042,1.535527,0.70106,0.301778,0.971811,-1.053262,-1.339958,-1.042136,1.150443,-1.201369,N
0.688812,1.296361,1.358983,1.303584,1.367297,2.025497,1.324467,0.366802,-0.550103,1.062716,P
0.741084,0.097676,0.844006,0.351669,0.825308,0.209368,0.076313,0.694375,-1.735485,-0.102037,P
0.244769,0.113972,0.847637,1.306759,0.805969,1.672393,1.021171,1.059998,-0.724271,-0.133799,N
1.550703,0.768152,-0.605113,-0.650275,-0.307568,0.993702,0.891484,0.607929,-0.775738,0.112714,P
2.126151,1.098776,1.641984,1.023897,2.563935,-0.354648,-0.968774,0.493237,-1.269356,1.530579,N
-1.066465,-1.633388,-1.191351,1.216451,-1.021363,-1.143658,-0.928201,0.377788,-0.043927,-1.091758,N
-1.219387,-0.213233,-2.037115,-1.555651,-1.255904,-1.358565,1.25424,-1.542872,-1.52299,-0.866499,N
0.389246,0.186717,0.462888,0.115347,0.420891,0.439585,0.672618,1.105456,-1.096541,-1.110424,P
1.580136,1.278675,2.283022,1.116046,2.813746,-0.367172,0.914523,-1.185235,-0.999852,-0.433941,N
-1.489133,-1.313935,-0.675214,0.617625,-0.899489,0.66315,1.219242,-1.315345,0.75252,1.946019,N
0.058528,0.160405,0.839646,0.512727,0.840465,-0.853307,-1.411005,1.464598,0.359618,-1.37718,N
0.342226,-0.24188,0.397845,0.615839,0.276518,1.028982,0.581465,1.420123,0.005561,0.484449,N
2.342547,1.477935,1.583169,0.760131,2.564309,0.35107,0.362555,0.402294,1.516609,-0.716699,N
0.165185,0.75397,0.036647,-0.685706,0.21894,-1.057704,0.470213,-0.899105,0.988396,-0.671215,P
0.226549,-0.404406,-0.027322,-0.723186,-0.520311,-0.048968,1.342693,0.080822,-1.361514,-1.05001,N
0.994459,1.101527,0.777207,-0.019912,0.946571,-0.30291,-0.35709,-0.322306,1.00926,-1.004705,P
0.074541,0.431523,-1.120603,-1.068973,-0.975957,-0.019971,1.22552,-1.151015,-0.603085,0.064718,P
0.29619,-0.680515,-0.035178,1.196576,-0.187329,-1.06622,-0.503038,-1.554541,0.792582,-1.103248,N
0.337585,0.48285,-0.234405,-1.352714,-0.21102,1.408935,1.448648,0.455926,-0.37987,0.834405,P
0.419515,-0.302517,0.72527,1.196077,0.513428,-0.91543,0.55364,-1.349084,0.520907,-1.177198,N
2.048845,1.549114,1.274103,-0.344334,2.272754,-0.440672,1.534202,-1.063155,-1.646321,-0.957214,N
0.413301,0.870437,0.550507,-0.053222,0.538284,-1.485407,-1.582762,-1.341631,0.480162,-1.147759,P
1.184669,1.293314,0.079047,-0.481968,0.390149,-0.836893,-1.433194,0.418876,1.377005,-0.642084,P
0.165716,0.772419,0.264572,0.111983,-0.079193,-1.215893,-1.506446,-0.163305,-1.710242,-0.770134,P
1.21369,1.06003,0.461626,0.087987,0.385695,0.568912,0.768816,0.27936,-1.401605,-0.460835,P
0.197919,0.419756,0.820845,1.080997,0.29839,-1.277494,-1.285044,-1.515127,0.184958,-0.56807,P
0.760559,1.140222,1.697256,0.964798,1.501087,-0.231243,0.242229,1.279925,-1.034988,-1.234601,P
0.17987,0.69078,0.071959,0.168143,0.117081,2.193168,1.228093,0.609747,-1.278706,1.923265,P
-0.854535,-1.055481,-0.74819,-0.881255,-0.959061,0.089342,0.708837,-1.019441,-0.075115,0.891194,P
1.525433,1.612006,-0.286761,-1.31094,-0.058414,0.822736,0.902677,-0.66056,1.397101,2.009606,N
-1.03672,-1.829769,-1.843611,0.826408,-1.48969,-1.257202,-1.082395,0.316224,0.672178,-0.824301,N
0.419587,0.716084,-0.877007,-1.269812,-0.876,-0.518283,1.343604,-1.039825,0.489839,-0.473975,P
-0.123376,-0.64779,-0.986549,-0.185487,-0.736884,-0.759494,-0.055047,-0.871714,-1.003506,-0.619104,N
-0.161222,-0.167551,0.471896,0.391887,-0.019397,-0.04407,0.921724,-1.319372,0.154325,0.790363,N
-1.08393,-1.158998,-1.116279,-0.737985,-0.67906,-0.329545,-0.303196,0.739974,1.50921,-0.59296,N
0.006433,0.501501,-0.241159,-1.70853,-0.045838,-0.094205,-0.413551,-1.078227,0.120732,1.109266,P
0.629785,1.212304,1.483086,1.03752,1.319548,-0.821136,-1.797642,1.506864,-0.376669,1.369326,P
-1.60494,-1.543519,-0.827991,0.59067,-0.821586,-0.872597,-1.697605,-1.50807,-1.493334,0.146103,N
-0.105136,-0.806608,-0.575824,0.737439,-0.831296,0.917761,0.554384,0.440643,1.419066,-0.03417,N
-1.563749,-1.081632,-0.293504,0.719323,-0.654951,1.544692,1.228015,1.062424,1.583467,-0.550065,N
-0.024758,-0.041466,0.304199,0.619828,0.036139,-1.077512,-1.122324,-1.538615,-0.630652,0.690244,N
0.115963,-0.459219,-1.072613,0.081909,-0.852489,2.077401,1.412891,1.32005,1.542272,0.663144,N
-0.429354,-0.546053,-0.867481,-1.199075,-0.781891,0.513287,0.287014,0.080894,-0.747095,0.907044,N
-0.401785,0.605968,-0.821886,-1.797382,-0.854117,0.961828,0.594431,1.470781,-0.850758,-1.432065,P
-2.705941,-1.673819,-1.330411,0.320312,-1.067354,-0.950907,-1.226894,-1.07021,-1.041077,-1.234631,N
0.66642,0.135264,0.144982,0.731169,0.005676,0.34395,1.196862,-1.120737,0.063077,0.022144,P
-0.834164,0.282853,0.999541,0.671339,0.139755,0.047786,-0.016919,0.649809,0.283204,-1.320651,N
0.71118,-0.39956,0.312008,0.837352,0.227975,-0.567068,-0.190236,-1.245424,1.182959,0.091045,N
0.418788,0.190874,-0.676083,-1.834036,-0.306683,1.842684,0.713699,1.460369,-0.434855,0.720419,P
0.087322,-0.550633,-0.330449,-0.597267,-0.145721,-0.919693,0.298059,-0.711837,-1.154105,-1.151051,N
0.714468,0.911534,1.862141,1.52899,1.790757,-0.646898,0.347386,-0.412867,0.689902,-0.664947,P
-1.332511,-1.005698,-0.572684,0.761237,-0.52946,-1.635083,-1.056668,-1.573946,-0.646391,-0.914368,N
-0.306704,0.076445,-0.741587,-0.959233,-0.841568,0.982478,0.602806,0.253601,1.292704,0.217752,N
0.279194,-0.068706,0.285332,0.711802,0.239654,0.121767,-0.681783,0.777666,-0.483061,1.885163,N
0.40655,1.081182,2.109636,1.502008,1.400203,-0.42638,-0.176968,-1.342328,-0.96406,-0.307661,P
1.966519,1.078775,1.839953,1.194225,2.634688,-0.50478,-1.635804,0.963118,-0.972267,-0.973061,N
-0.160458,-0.453047,0.034466,1.229463,-0.368114,0.612346,1.308016,0.988231,0.805884,-0.637862,N
1.236219,0.797341,1.275431,1.145349,1.339841,-1.207828,-0.454993,-0.841284,1.580617,-0.960662,P
