"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-4c-no5.dat",3.0565,1,113.9,3053.6656,0.676776290441777,2.9191,3e-04,126.5556,0.9,0.3235,0.1943,0.1653,64.4846,0.1995,0.5976,44.3996,6.1594,14134576.7908,237.7858,0.4943,0.0706781396340343,0.0731299598466382,0.190076446958321,0.0667822301746022,0.107558500549809,0.0806031421214933,0.0703336820460458,0.0565235313089813,0.125490848576681,0.178389438340453
"10d-4c-no6.dat",2.9899,1,97.7,2491.8974,0.676737368832654,2.4318,0.002,108.5556,0.9,0.3068,0.184,0.1537,57.9823,0.196,0.5923,48.1614,5.7897,10859542.3024,199.0674,0.5175,0.136537031434406,0.0680089088844941,0.152934614446056,0.0702061053390378,0.136104379876377,0.0766037795796083,0.0672149146548509,0.0525424205182332,0.153942914052917,0.111758880655469
"10d-4c-no7.dat",3.1708,1,148.2,3414.777,0.676704883845817,2.4336,0.0016,185.25,0.8,0.3563,0.191,0.1472,47.8328,0.1861,0.6799,50.2532,7.5671,22861807.3724,282.9713,0.5672,0.0558843875334856,0.0557847980690895,0.140873591738158,0.0768406872702177,0.0612338559079404,0.0559988529861712,0.0561116931179969,0.0497602138873446,0.105591501742964,0.0558442434080732
"10d-4c-no8.dat",2.985,1,96.6,2223.3143,0.676719096662512,2.2637,0.0015,107.3333,0.9,0.273,0.1824,0.1534,58.861,0.1934,0.6019,49.1546,5.6283,11251166.4281,194.3526,0.4951,0.13344352429922,0.0652305507858978,0.157196443856492,0.0654621980919571,0.138595331459998,0.0880251198638946,0.0653278970660184,0.0512571386838755,0.123094799531451,0.0671762686395585
"10d-4c-no9.dat",3.073,1,118.3,2092.9939,0.676691676796707,1.8208,0.0015,131.4444,0.9,0.3066,0.1774,0.1575,61.7954,0.1906,0.6684,56.6699,5.3403,17316346.8119,231.8013,0.487,0.081572572090953,0.080791368337551,0.127659433215961,0.0760392236793006,0.157132865980369,0.0770782035626931,0.0815915857083769,0.0510647327029201,0.126112243344494,0.117365044078959
"2d-10c-no0.dat",3.473,0.301,1486,27.1526,0.676563258562655,94.7976,0.001,1486,1,0.5675,0.1526,0.1801,5.7629,0.1777,0.8034,10.8436,372.743,818959.5073,565.4182,0.5038,0.832067579623304,0.513103063057701,1.23754369995491,2.22238264386424,0.917297284780226,0.443894963962032,0.311512897309227,0.313915327692563,0.556738723507962,0.565976953651197
"2d-10c-no1.dat",3.4023,0.301,1262.5,193.6764,0.67661216383011,112.4903,0.0042,1262.5,1,0.5672,0.184,0.1603,8.4666,0.1796,0.7962,9.9965,630.9364,1250468.0464,505.8104,0.5413,1.97080059231461,1.57998968211169,4.53090522532747,0.787693796871656,0.24979649788438,0.884916935846174,0.682145911107489,0.620161160938388,0.632893560026336,1.93615972372538
"2d-10c-no2.dat",3.4876,0.301,1536.5,423.0761,0.676565760645365,151.3574,0,1536.5,1,0.6577,0.1754,0.2017,6.8471,0.1829,0.8262,12.1575,651.147,1403446.5457,623.2757,0.384,0.524895861601948,1.21610641344813,0.693384562513644,1.35398810453556,0.342561854055367,0.382526278360194,0.529134877437137,0.294773004550982,0.494824223558337,0.555223331324357
"2d-10c-no3.dat",3.5262,0.301,1679.5,496.8316,0.676530285205265,236.1748,0,1679.5,1,0.531,0.2122,0.1725,6.3137,0.1872,0.7987,10.5814,686.9597,925410.1029,698.4214,0.5605,0.510163918093573,0.389731573957131,1.42760279480453,1.13963832228438,0.845632760392062,0.218472981448956,0.391760716668588,0.449883935498608,0.476714170402591,0.501960720030932
"2d-10c-no4.dat",3.5173,0.301,1645.5,183.3464,0.676585740298284,124.8025,0.0033,1645.5,1,0.698,0.1596,0.1665,7.019,0.1803,0.8097,10.0291,626.7592,764512.9214,646.0526,0.4286,0.840634089685769,2.84137385331795,4.11255490874254,2.40437328404634,1.25229163364965,0.555214118326255,0.577424351595663,0.687541929617585,0.524150225114336,0.829395050727624
"2d-10c-no5.dat",3.5599,0.301,1815,48.297,0.676588708981686,167.2791,2e-04,1815,1,0.7335,0.1856,0.1826,14.4266,0.177,0.8827,10.9812,765.6859,1302422.1007,741.9055,0.561,1.57062651369643,2.37428695333505,152.345849796784,0.326408941749452,0.197447344720037,0.731968610782883,0.70876611626321,0.734596144335367,1.08992432923808,1.48791646071627
"2d-10c-no6.dat",3.5325,0.301,1704,66.577,0.676614020073605,96.1482,0.0026,1704,1,0.5758,0.1698,0.1694,9.1731,0.176,0.8092,10.3234,712.4282,1817727.0852,672.7621,0.4808,0.609926241131514,2.89303356020578,91.5938757577487,0.236152635803902,0.960391942445051,0.71291409093099,0.481333866558859,1.02498871819941,0.746323726166096,0.495158817421122
"2d-10c-no7.dat",3.4038,0.301,1267,433.0298,0.676606829488461,110.5555,0.0012,1267,1,0.6213,0.1871,0.1783,9.4512,0.176,0.8122,11.2026,811.5412,1789947.4994,480.1452,0.3143,0.763210338474343,0.31635459750369,0.84363897808795,1.92727859044649,0.334223462618576,0.366216754114158,0.256918476188783,0.373930518793217,0.478595553804642,0.475573883360491
"2d-10c-no8.dat",3.4518,0.301,1415,283.1979,0.6765869557822,203.2103,0,1415,1,0.7287,0.1897,0.1981,7.9666,0.1796,0.8237,10.9094,851.968,374042.9603,557.8069,0.5563,0.827522048919408,0.250798272653102,1.23579932018658,0.774363804953845,0.38037389451582,0.411792337455267,0.450697082114838,0.484026286464421,0.689887710773662,0.797303340772313
"2d-10c-no9.dat",3.5539,0.301,1790,92.7729,0.676543909510047,207.7096,0,1790,1,0.5454,0.1837,0.181,5.9482,0.1778,0.8237,11.6969,786.2712,483752.6732,709.113,0.5057,0.423307260856476,0.472203284031009,3.35497065796386,1.66177469688585,0.542030931082657,0.733510476836642,0.597356311837883,0.577091298919581,0.395148338316952,0.432597050766298
"2d-20c-no0.dat",3.181,0.301,758.5,109.2867,0.676589290236979,48.3451,0,758.5,1,0.6076,0.1919,0.1843,5.407,0.1696,0.7953,11.9418,359.4942,63265.7786,274.9094,0.4476,1.94081468103388,2.04194715194353,10.9162091958086,2.07475927086033,1.3233313304357,0.634907747613741,0.749362017265827,0.856224276464727,2.13303117002477,1.06960310515898
"2d-20c-no1.dat",3.0903,0.301,615.5,16.9623,0.67661191129972,34.3269,5e-04,615.5,1,0.5393,0.1772,0.1685,7.9653,0.1718,0.8335,10.1106,339.9658,134379.4632,225.6193,0.4731,4.76343213048984,2.2724169519936,6.09807390577012,0.465217212152194,0.597746516139456,0.819445814716327,1.11404286073564,1.01193911269817,3.73800248753872,1.88499868342271
"2d-20c-no2.dat",3.035,0.301,542,12.7314,0.676620765102258,30.502,0.0076,542,1,0.6636,0.16,0.1603,6.666,0.1698,0.8196,9.7654,237.2127,54553.6747,196.4464,0.6254,3.34838863808144,0.790525504643034,9.67976048893769,2.06671518054168,0.796649651197952,0.790636731167194,1.03286442318363,0.740434910706354,1.80343859875234,2.05997574873513
"2d-20c-no3.dat",3.0527,0.301,564.5,28.3108,0.676590814127261,41.529,2e-04,564.5,1,0.594,0.1852,0.1688,5.8292,0.1774,0.8023,11.3496,306.6234,54316.6481,226.4376,0.402,1.63946024413193,0.932601595058114,7.24870778950129,0.509607234897501,0.543598745379753,0.622491203266146,0.967315617811152,0.622692900377243,0.970196884015683,0.921591183211733
"2d-20c-no4.dat",3.1602,0.301,723,73.2844,0.676590439685649,43.5315,0,723,1,0.5306,0.176,0.1924,5.3679,0.1665,0.8087,10.6104,366.1558,153016.4398,272.527,0.5697,1.07208409822807,1.03285826641032,0.373585455067905,0.848871029893767,0.318247756362941,0.808656900689667,1.12425425007483,0.266960193707947,0.564306154685973,0.69034365267103
"2d-20c-no5.dat",3.0711,0.301,589,22.563,0.676619122203402,36.9157,2e-04,589,1,0.6178,0.1613,0.1585,6.0383,0.1693,0.7961,10.4215,334.9447,50877.6112,216.6572,0.4519,0.586019629605034,1.52626672161983,1.46250681337459,0.948051526450997,0.574211496637567,0.594403718101052,0.511652089040685,0.495627637148024,1.0593338762329,0.587298698943155
"2d-20c-no6.dat",3.0708,0.301,588.5,35.0776,0.676587594364794,42.0465,0,588.5,1,0.5477,0.1794,0.1856,4.8452,0.1689,0.8264,12.1353,328.4195,93985.6519,216.8923,0.5959,1.19102579418092,0.54248944565792,1.69049395174231,1.17826191552835,0.4901283775632,0.492040848479319,0.802115994021929,0.559187638139864,0.847112107608308,0.68808587970724
"2d-20c-no7.dat",3.0924,0.301,618.5,8.3438,0.676598778993801,29.7017,3e-04,618.5,1,0.531,0.1728,0.1841,5.8052,0.1684,0.8024,10.9405,360.3106,43025.5495,224.5993,0.4868,0.875048881553626,1.21764787551834,2.95344963809818,1.09786114563025,0.871020908903739,0.798964215594432,0.797913698760154,0.710463303469932,1.1898754575327,0.628152268970409
"2d-20c-no8.dat",3.0615,0.301,576,66.1007,0.67662274107999,31.0349,1e-04,576,1,0.5888,0.1674,0.1856,5.4978,0.1656,0.808,11.0772,379.065,39722.1823,206.5055,0.4662,1.8360291297631,0.376215376430095,9.5911574993475,1.11176836545371,0.54268998052669,0.720758298608414,0.786205551307164,0.799309780704463,1.81165977963296,1.91344127661234
"2d-20c-no9.dat",3.0813,0.301,603,9.4145,0.676587537037493,34.5385,0,603,1,0.5284,0.1685,0.1877,5.9775,0.1823,0.8039,12.1324,339.9301,67359.1727,240.4955,0.63,1.13229427348613,0.412319135916885,2.29053309509362,0.580103426742115,0.411399719672231,0.560862247273795,0.714767029357113,0.521515890390377,1.30975264474719,0.705477931430114
"2d-40c-no0.dat",3.4087,0.301,1281.5,87.4862,0.676579746329842,57.0217,0,1281.5,1,0.5829,0.19,0.1779,4.5356,0.1653,0.7953,11.5157,485.8677,237926.468,447.1276,0.4407,2.83597696599934,3.73558686555565,428.487848429691,2.2177803316073,1.3029984008862,1.04793625810454,1.31246421224029,1.09015152966041,6.04862907081598,2.45805688953418
"2d-40c-no1.dat",3.3454,0.301,1107.5,10.2397,0.676567884658153,51.3575,0,1107.5,1,0.5352,0.1831,0.1762,3.9068,0.1649,0.8076,11.3362,477.8564,156958.8793,388.9589,0.5315,2.98997360332403,0.997440171996352,3.47611521670177,0.779577032648526,1.21805182759238,0.98965351965081,1.79312104485986,0.724878702044472,2.37237112463275,2.11547187234903
"2d-40c-no2.dat",3.3316,0.301,1073,67.4691,0.676580980680971,55.1385,0,1073,1,0.6202,0.1842,0.1782,3.7844,0.1703,0.8,11.5558,456.5295,215759.5738,395.8293,0.4992,1.02684576006118,0.443261007705787,0.850438594656204,1.72156817197287,0.576424399545873,1.06194680532193,1.64746332539892,0.467241981601423,0.911850021827407,0.913102301511136
"2d-40c-no3.dat",3.3591,0.301,1143,47.9331,0.676569018142258,44.9449,0,1143,1,0.5157,0.1808,0.177,4.2134,0.1674,0.8099,11.3815,488.3165,211404.1781,414.9983,0.5017,2.28284403545671,1.75063786528125,16.1385477569498,1.78230569216825,1.52375798549113,0.840323836273151,1.44233717969337,0.905265202313803,4.45688153919154,2.33388245602072
"2d-40c-no4.dat",3.3533,0.301,1128,29.1979,0.676565239620021,48.7243,0,1128,1,0.6057,0.1832,0.1823,4.195,0.1713,0.7997,11.553,502.0335,211357.4255,406.9383,0.5016,1.47154774044636,0.390563065695569,23.1355690963751,1.27594396527015,1.36241071851861,0.797924988330806,1.51081155754189,0.808915597632184,1.45440959240372,1.34030813224297
"2d-40c-no5.dat",3.3375,0.301,1087.5,11.1825,0.676572506399679,40.7557,1e-04,1087.5,1,0.5517,0.1839,0.1826,3.6578,0.1641,0.7949,11.7119,354.882,238868.0035,389.9606,0.5225,2.06002686100403,2.44157297691482,43.3770036150393,0.299504492051497,0.738399010283613,0.600737189054902,1.29660221695807,1.3429379695628,4.68584437847983,1.7249014636071
"2d-40c-no6.dat",3.372,0.301,1177.5,19.842,0.67657296937206,43.2789,1e-04,1177.5,1,0.5233,0.181,0.1801,3.797,0.1721,0.7963,11.8099,459.3537,208356.1839,421.9143,0.338,2.05597795296794,1.41239071588624,63.3180286321728,2.35797850161453,1.27033130814753,1.00295426768198,1.0751518327266,0.947421047635351,1.99278259014945,2.88903166358316
"2d-40c-no7.dat",3.3465,0.301,1110.5,55.2818,0.676570492687521,45.6758,3e-04,1110.5,1,0.6357,0.1836,0.1793,3.8679,0.166,0.8125,11.0894,400.0361,239180.0269,395.4708,0.5296,3.04299776369082,0.274978242048725,153.640973383123,2.34780600405455,1.27594987327283,0.870725008044323,1.07727490681115,1.12772185551813,1.86666271976706,2.13432552267276
"2d-40c-no8.dat",3.3206,0.301,1046,35.135,0.676568969522901,47.979,0,1046,1,0.5161,0.184,0.1774,3.6129,0.1705,0.7945,11.7089,335.7932,160209.5563,383.4992,0.5556,0.936320060572729,2.08185085999821,19.7435388972421,2.93839362545055,1.34596844042708,0.89975562101285,1.16325787842307,0.895416403014815,1.08890381450614,0.93185009889986
"2d-40c-no9.dat",3.3751,0.301,1186,89.0426,0.676591388125934,32.2708,7e-04,1186,1,0.5491,0.1777,0.1776,3.296,0.1681,0.801,10.28,471.2608,450450.453,423.9067,0.4981,1.91302498628569,1.4958874672905,17.9606958223114,2.57228642531717,0.837516982438842,0.877305397827927,1.44064603892289,0.631179850117038,1.97442622231215,2.42903956167353
