"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-20c-no5.dat",3.0962,1,124.8,6193.9971,0.676601708491452,8.8606,0.053,138.6667,0.9,0.2481,0.1297,0.1337,44.0033,0.1888,0.566,50.6922,8.0389,14599255.3104,257.0829,0.4741,1.30381734845442e-05,1.03564630467342e-05,1.30444547546196e-05,1.43258330278851e-05,9.10792624990126e-06,9.11857038952421e-06,8.5255033945618e-06,1.3038156095764e-05,1.56260387023144e-05,1.57200285896244e-05
"10d-20c-no6.dat",3.1069,1,127.9,6311.3588,0.676628450588913,7.3151,0.0453,142.1111,0.9,0.2726,0.1337,0.1451,34.5236,0.189,0.5968,49.0559,7.4398,13703444.7993,257.4351,0.5024,1.4221483064416e-05,9.79123186064836e-06,1.21452811037178e-05,1.72043677259778e-05,1.11155683667978e-05,1.00672906204489e-05,8.94234458068749e-06,1.64184537912166e-05,1.50878752363667e-05,1.50735518422468e-05
"10d-20c-no7.dat",3.0342,1,108.2,5425.7951,0.676629504975856,8.1501,0.0591,120.2222,0.9,0.2436,0.117,0.1316,43.7554,0.1917,0.5487,49.0902,7.8496,11367814.453,227.35,0.5132,1.58336499013504e-05,1.1205909704716e-05,1.415747676471e-05,1.57663324039481e-05,8.88417061148843e-06,9.04240816986619e-06,8.58735256105164e-06,1.32673340365849e-05,1.62450916118543e-05,1.86935943538352e-05
"10d-20c-no8.dat",3.1086,1,128.4,6116.6606,0.676644084251881,7.6597,0.0441,142.6667,0.9,0.2591,0.1298,0.1385,35.1471,0.1897,0.5763,49.2219,7.5969,13872762.3425,261.2291,0.543,1.18155546128364e-05,1.15694434661856e-05,1.32690836683719e-05,1.4255313311345e-05,9.32973392337218e-06,1.03695356830817e-05,8.73781343314256e-06,1.48471083339551e-05,1.2639816504833e-05,1.53056368734013e-05
"10d-20c-no9.dat",3.1193,1,131.6,7367.3587,0.676638738299639,8.7943,0.0489,146.2222,0.9,0.2817,0.1276,0.1393,39.1585,0.1901,0.5813,48.3003,7.9177,15963323.6118,277.9349,0.4234,1.16692571558609e-05,8.47248195942384e-06,1.18012194919768e-05,1.57979675418365e-05,8.5561667198512e-06,8.577513401823e-06,8.4572093296638e-06,1.39168892882045e-05,1.31799329240443e-05,1.60614437110425e-05
"10d-40c-no0.dat",3.2871,1,193.7,6642.3071,0.676590814852923,10.892,0.0348,215.2222,0.9,0.2136,0.1322,0.1387,42.3403,0.1904,0.5056,59.1591,8.176,46439378.0106,398.8921,0.5358,1.52618060295371e-05,1.20753766959102e-05,1.70783229184067e-05,1.62014142982546e-05,8.93636780360909e-06,9.68018437153459e-06,8.67234245834858e-06,1.70848604628386e-05,1.78307753562234e-05,2.19953776098447e-05
"10d-40c-no1.dat",3.3596,1,228.9,6533.8931,0.676579756489111,10.237,0.0303,254.3333,0.9,0.2137,0.1373,0.1438,36.9333,0.1923,0.5121,58.4901,8.2245,59433811.9708,462.8194,0.4852,1.36664620632578e-05,1.23823155438219e-05,1.60185515294934e-05,1.71609251940232e-05,9.46841997089662e-06,1.0655408604734e-05,8.74372260549117e-06,1.81122458473098e-05,1.66117779073653e-05,2.27213024775473e-05
"10d-40c-no2.dat",3.3983,1,250.2,8020.0413,0.67656276220982,11.2487,0.0289,278,0.9,0.1958,0.1381,0.1461,38.6647,0.1901,0.4951,58.3279,8.261,69358897.4539,500.8406,0.4839,1.29955536536836e-05,1.14993048028603e-05,1.40447266738842e-05,1.94906524537128e-05,1.02993628131501e-05,1.01223973747427e-05,8.68125885893976e-06,1.8534089519424e-05,1.56719915125045e-05,2.19777410254452e-05
"10d-40c-no3.dat",3.3556,1,226.8,7388.2075,0.676630693610275,8.811,0.0278,252,0.9,0.2096,0.1391,0.1477,35.5176,0.1968,0.5073,54.0092,7.9519,59744613.6677,484.0777,0.5036,1.3364062889976e-05,1.5030948247785e-05,2.37160809892473e-05,1.97979339518143e-05,9.39511380105502e-06,9.86524614568678e-06,9.13561902284206e-06,2.47957725435736e-05,1.57047615662132e-05,2.19801369077566e-05
"10d-40c-no4.dat",3.4325,1,270.7,7344.97,0.676587918010063,10.4822,0.0266,300.7778,0.9,0.2071,0.1366,0.1508,33.5324,0.1984,0.4913,56.5359,8.1509,90493144.4936,590.2881,0.5411,1.45516302049368e-05,1.17058192191513e-05,1.53998519188795e-05,1.76213752601128e-05,9.70284982583536e-06,1.09126473215417e-05,8.84391897097306e-06,1.94320130713434e-05,1.64865913765326e-05,2.29312454162336e-05
"10d-40c-no5.dat",3.372,1,235.5,6340.6168,0.676558632467156,10.7515,0.0314,261.6667,0.9,0.2218,0.1303,0.1442,37.9475,0.1867,0.4993,60.2339,8.1952,59626922.6616,463.5468,0.5335,1.26085389308542e-05,1.30059597721953e-05,1.43761650336037e-05,1.66623742784912e-05,8.91373921782958e-06,9.44006376938206e-06,8.79736010051196e-06,1.65755571751449e-05,1.50163968700718e-05,2.22883886017515e-05
"10d-40c-no6.dat",3.4252,1,266.2,7770.5959,0.676569187947175,10.1519,0.0303,295.7778,0.9,0.2312,0.1317,0.1488,36.2032,0.1931,0.5136,56.2166,8.2909,84696988.2878,559.0727,0.5098,1.21273454796767e-05,1.16567061893788e-05,1.40109485737323e-05,1.9795404263964e-05,9.360023255643e-06,9.92962102693808e-06,8.576310483568e-06,1.79274111491958e-05,1.45055056798828e-05,2.24781691018718e-05
"10d-40c-no7.dat",3.3345,1,216,6844.0351,0.676606542126294,9.4583,0.0306,240,0.9,0.2218,0.1399,0.1422,38.975,0.1944,0.5,55.3852,8.2336,53789522.8682,456.0695,0.546,1.34807222689344e-05,1.36637466350068e-05,1.57541900730013e-05,1.76529294790399e-05,9.6709807414263e-06,1.01042366895179e-05,8.85699700485075e-06,1.92455126102562e-05,1.50687053944446e-05,2.1860825938753e-05
"10d-40c-no8.dat",3.3629,1,230.6,7541.7192,0.676587058100547,9.7516,0.0307,256.2222,0.9,0.218,0.134,0.1462,41.2542,0.1909,0.4922,56.0181,8.1194,60566625.4122,474.8535,0.5217,1.28439264368468e-05,1.50996068781489e-05,1.47116500382346e-05,1.84869166968016e-05,9.45372716048954e-06,9.97712043214496e-06,9.27066975139742e-06,1.90049129460618e-05,1.39355817860598e-05,2.13631533345156e-05
"10d-40c-no9.dat",3.3746,1,236.9,9027.4626,0.676637546762571,11.1177,0.0264,263.2222,0.9,0.2064,0.1417,0.1485,35.6771,0.1958,0.5208,54.6047,8.3304,64530699.3635,488.884,0.4831,1.57256934262851e-05,1.23558651454711e-05,1.52704266213159e-05,1.67919219854929e-05,9.96179620029608e-06,1.00131608994563e-05,8.67216068131712e-06,1.78468441092852e-05,1.6745174969595e-05,2.29350122669234e-05
"10d-4c-no0.dat",3.1103,1,128.9,3214.0548,0.676773340625588,2.87,7e-04,143.2222,0.9,0.3575,0.1945,0.1609,59.2565,0.194,0.6138,42.9446,6.4812,19383200.1426,259.9389,0.4607,1.93303294044281e-05,1.91998756490778e-05,2.19459036847054e-05,2.77261168547588e-05,1.93985917415568e-05,2.06531539748654e-05,1.78875797480806e-05,2.77307449445232e-05,2.11438282864228e-05,1.93538598332194e-05
"10d-4c-no1.dat",2.9814,1,95.8,2857.622,0.676827162253358,2.4775,3e-04,106.4444,0.9,0.3191,0.1945,0.158,63.8976,0.1926,0.6481,47.3657,6.3982,10721224.9914,190.4443,0.4707,2.03891956948783e-05,1.91399059582492e-05,2.25232861989823e-05,2.97160675480184e-05,2.09509861358992e-05,2.36691992517824e-05,1.91329030343501e-05,2.97228922438635e-05,2.15751388075086e-05,2.07158267019355e-05
"10d-4c-no2.dat",2.9232,1,83.8,1764.9502,0.676731575872597,1.8917,0.0039,93.1111,0.9,0.3284,0.1728,0.1541,64.5825,0.1937,0.6145,54.3389,5.8896,10080308.1092,168.2858,0.5331,2.29478212843505e-05,2.29291277488585e-05,2.53535974313504e-05,3.10045099776324e-05,2.39206754301608e-05,2.67417518581915e-05,2.16944543744187e-05,3.10306268281446e-05,2.47625166384396e-05,2.33984450948271e-05
"10d-4c-no3.dat",3.1199,1,131.8,3276.7065,0.676736766533162,2.5419,0.0021,146.4444,0.9,0.2819,0.1736,0.1576,51.3623,0.1935,0.6089,48.214,6.1012,17371694.8394,264.6365,0.5111,2.15206361804537e-05,2.0534912024921e-05,2.20093922891167e-05,2.71190374383885e-05,2.2703781342514e-05,2.55566707633081e-05,1.99341134230502e-05,2.71197140814572e-05,2.29223345216991e-05,2.16692228119363e-05
"10d-4c-no4.dat",2.9699,1,93.3,2633.1001,0.676768667362057,1.8609,5e-04,103.6667,0.9,0.3573,0.1938,0.1553,54.0985,0.195,0.6071,48.6057,5.7542,9827902.3438,187.5253,0.4934,2.00210933989402e-05,2.0162362360883e-05,2.18594268467709e-05,2.85373012432515e-05,2.21834521603497e-05,2.06906302032649e-05,1.92484744627464e-05,2.85496556062126e-05,2.09999618687529e-05,2.16600415426223e-05
"10d-4c-no5.dat",3.0565,1,113.9,3053.6656,0.676776290441777,2.9191,3e-04,126.5556,0.9,0.3235,0.1943,0.1653,64.4846,0.1995,0.5976,44.3996,6.1594,14134576.7908,237.7858,0.4943,2.04590832349408e-05,2.03305417956522e-05,2.20848550107428e-05,2.78302558562039e-05,2.28773895571097e-05,2.25823619329865e-05,1.99909427116662e-05,2.7825640517402e-05,2.27402022977972e-05,2.10187422349872e-05
"10d-4c-no6.dat",2.9899,1,97.7,2491.8974,0.676737368832654,2.4318,0.002,108.5556,0.9,0.3068,0.184,0.1537,57.9823,0.196,0.5923,48.1614,5.7897,10859542.3024,199.0674,0.5175,2.06914293077603e-05,2.08915280865284e-05,2.36997891833703e-05,2.83030391541414e-05,2.21792357702954e-05,2.19856747511613e-05,1.96141547982498e-05,2.8301256696409e-05,2.18510851041991e-05,2.28992767150748e-05
"10d-4c-no7.dat",3.1708,1,148.2,3414.777,0.676704883845817,2.4336,0.0016,185.25,0.8,0.3563,0.191,0.1472,47.8328,0.1861,0.6799,50.2532,7.5671,22861807.3724,282.9713,0.5672,1.89957734703372e-05,1.81306591808293e-05,2.34443097707063e-05,2.92697979444695e-05,2.13364035417393e-05,2.5645497529011e-05,1.79924546797436e-05,3.0664206123681e-05,2.14956320812263e-05,1.86022241211817e-05
"10d-4c-no8.dat",2.985,1,96.6,2223.3143,0.676719096662512,2.2637,0.0015,107.3333,0.9,0.273,0.1824,0.1534,58.861,0.1934,0.6019,49.1546,5.6283,11251166.4281,194.3526,0.4951,2.06899598272713e-05,2.28257480735941e-05,2.37363084395094e-05,2.84438438930729e-05,2.11877487175035e-05,2.23683721181889e-05,1.89506427934732e-05,2.84554678854034e-05,2.34857142224295e-05,2.0842241387943e-05
"10d-4c-no9.dat",3.073,1,118.3,2092.9939,0.676691676796707,1.8208,0.0015,131.4444,0.9,0.3066,0.1774,0.1575,61.7954,0.1906,0.6684,56.6699,5.3403,17316346.8119,231.8013,0.487,2.23863001055767e-05,2.15213432095229e-05,2.33424034437072e-05,3.0423837585463e-05,2.45859166177017e-05,2.41240112926577e-05,2.11349170949081e-05,3.04216901425109e-05,2.50161993675844e-05,2.27240805436196e-05
"2d-10c-no0.dat",3.473,0.301,1486,27.1526,0.676563258562655,94.7976,0.001,1486,1,0.5675,0.1526,0.1801,5.7629,0.1777,0.8034,10.8436,372.743,818959.5073,565.4182,0.5038,2.25251988693891e-05,2.26660435595372e-05,2.3035992746028e-05,2.44573780790579e-05,2.27685066422363e-05,2.21180726656584e-05,2.27920941006343e-05,2.19197760942417e-05,2.31271851710022e-05,2.26082607069485e-05
"2d-10c-no1.dat",3.4023,0.301,1262.5,193.6764,0.67661216383011,112.4903,0.0042,1262.5,1,0.5672,0.184,0.1603,8.4666,0.1796,0.7962,9.9965,630.9364,1250468.0464,505.8104,0.5413,2.01121087785279e-05,1.90792525921019e-05,2.1625072342096e-05,2.56321351321295e-05,2.49218325813909e-05,1.92514509915328e-05,1.93532046267254e-05,2.00973959492542e-05,1.95624713034708e-05,2.0208579342846e-05
"2d-10c-no2.dat",3.4876,0.301,1536.5,423.0761,0.676565760645365,151.3574,0,1536.5,1,0.6577,0.1754,0.2017,6.8471,0.1829,0.8262,12.1575,651.147,1403446.5457,623.2757,0.384,2.54124009954481e-05,2.4635937633321e-05,2.63815939682853e-05,2.6838343537335e-05,2.62471565218802e-05,2.60813070083855e-05,2.51435712433516e-05,2.60926516245367e-05,2.56990592953431e-05,2.53643720513311e-05
"2d-10c-no3.dat",3.5262,0.301,1679.5,496.8316,0.676530285205265,236.1748,0,1679.5,1,0.531,0.2122,0.1725,6.3137,0.1872,0.7987,10.5814,686.9597,925410.1029,698.4214,0.5605,2.18293460290124e-05,2.22092533727595e-05,2.14637361625257e-05,2.30389478379932e-05,2.05763845653748e-05,2.49418622003412e-05,2.27603805933279e-05,2.15822119378046e-05,2.2271618140502e-05,2.2027055038051e-05
"2d-10c-no4.dat",3.5173,0.301,1645.5,183.3464,0.676585740298284,124.8025,0.0033,1645.5,1,0.698,0.1596,0.1665,7.019,0.1803,0.8097,10.0291,626.7592,764512.9214,646.0526,0.4286,2.08551761951101e-05,2.02194843183088e-05,2.23698977345205e-05,2.26143216370785e-05,2.05716645265012e-05,2.09467362386423e-05,2.08553594028246e-05,2.04579644097055e-05,2.10677808780298e-05,2.0867484297656e-05
"2d-10c-no5.dat",3.5599,0.301,1815,48.297,0.676588708981686,167.2791,2e-04,1815,1,0.7335,0.1856,0.1826,14.4266,0.177,0.8827,10.9812,765.6859,1302422.1007,741.9055,0.561,1.98940372967672e-05,1.96410118211826e-05,2.14574407026514e-05,2.78867816005719e-05,2.56625752509238e-05,1.96124473099947e-05,2.1053732508995e-05,2.02124597809375e-05,2.06107856291646e-05,2.0231084210279e-05
"2d-10c-no6.dat",3.5325,0.301,1704,66.577,0.676614020073605,96.1482,0.0026,1704,1,0.5758,0.1698,0.1694,9.1731,0.176,0.8092,10.3234,712.4282,1817727.0852,672.7621,0.4808,2.28877194801709e-05,2.20893953476095e-05,2.3779407472709e-05,2.52097621464442e-05,2.20623005154345e-05,2.20194565703634e-05,2.25367292282552e-05,2.19862409110089e-05,2.27018037177364e-05,2.25616823633954e-05
"2d-10c-no7.dat",3.4038,0.301,1267,433.0298,0.676606829488461,110.5555,0.0012,1267,1,0.6213,0.1871,0.1783,9.4512,0.176,0.8122,11.2026,811.5412,1789947.4994,480.1452,0.3143,2.22073859091969e-05,2.41920092568323e-05,2.33396608386349e-05,2.40191411584209e-05,2.23328113978417e-05,2.34816056025227e-05,2.31018081442029e-05,2.32734011623529e-05,2.20244890814389e-05,2.19614076351576e-05
"2d-10c-no8.dat",3.4518,0.301,1415,283.1979,0.6765869557822,203.2103,0,1415,1,0.7287,0.1897,0.1981,7.9666,0.1796,0.8237,10.9094,851.968,374042.9603,557.8069,0.5563,2.39179761240657e-05,2.48621948068481e-05,2.34087429907307e-05,2.80489050254438e-05,2.45081445303383e-05,2.34608484351754e-05,2.38018343623844e-05,2.33126780340791e-05,2.36397710663177e-05,2.38626768434327e-05
"2d-10c-no9.dat",3.5539,0.301,1790,92.7729,0.676543909510047,207.7096,0,1790,1,0.5454,0.1837,0.181,5.9482,0.1778,0.8237,11.6969,786.2712,483752.6732,709.113,0.5057,2.62549550497646e-05,2.40667735269914e-05,2.63262579623411e-05,2.81615530900062e-05,2.42187217985863e-05,2.38663867871602e-05,2.31507184433505e-05,2.51297298920416e-05,2.68334230671361e-05,2.56085610006584e-05
"2d-20c-no0.dat",3.181,0.301,758.5,109.2867,0.676589290236979,48.3451,0,758.5,1,0.6076,0.1919,0.1843,5.407,0.1696,0.7953,11.9418,359.4942,63265.7786,274.9094,0.4476,2.187465704878e-05,2.17119487179349e-05,2.45406960933099e-05,2.34449116297889e-05,2.17668492367792e-05,2.23566162770321e-05,2.19489659075779e-05,2.17622378537237e-05,2.22761051472989e-05,2.18595745306449e-05
"2d-20c-no1.dat",3.0903,0.301,615.5,16.9623,0.67661191129972,34.3269,5e-04,615.5,1,0.5393,0.1772,0.1685,7.9653,0.1718,0.8335,10.1106,339.9658,134379.4632,225.6193,0.4731,1.96531307239125e-05,1.96610844222398e-05,2.07682852084015e-05,2.310194979278e-05,1.99864012711076e-05,2.00889728768914e-05,1.95919247183361e-05,1.9780907948364e-05,1.9664122708978e-05,1.94649258649169e-05
"2d-20c-no2.dat",3.035,0.301,542,12.7314,0.676620765102258,30.502,0.0076,542,1,0.6636,0.16,0.1603,6.666,0.1698,0.8196,9.7654,237.2127,54553.6747,196.4464,0.6254,1.81393170942153e-05,1.84940385883483e-05,2.10835771149905e-05,1.86340057009571e-05,1.85770789171707e-05,1.8404255802425e-05,1.84992385427246e-05,1.8376745990571e-05,1.82682999349939e-05,1.81562019421729e-05
"2d-20c-no3.dat",3.0527,0.301,564.5,28.3108,0.676590814127261,41.529,2e-04,564.5,1,0.594,0.1852,0.1688,5.8292,0.1774,0.8023,11.3496,306.6234,54316.6481,226.4376,0.402,2.20332330022311e-05,2.19743021510452e-05,2.34242249211278e-05,2.42234481203527e-05,2.20806990434837e-05,2.31344360206575e-05,2.15547213596634e-05,2.34642773796974e-05,2.26857450888635e-05,2.30494647455252e-05
"2d-20c-no4.dat",3.1602,0.301,723,73.2844,0.676590439685649,43.5315,0,723,1,0.5306,0.176,0.1924,5.3679,0.1665,0.8087,10.6104,366.1558,153016.4398,272.527,0.5697,2.27743814106313e-05,2.20637758600607e-05,2.3494372247144e-05,2.34799088302497e-05,2.3323697983874e-05,2.270181867667e-05,2.22860599882895e-05,2.3454491927595e-05,2.25948486650665e-05,2.26884447133363e-05
"2d-20c-no5.dat",3.0711,0.301,589,22.563,0.676619122203402,36.9157,2e-04,589,1,0.6178,0.1613,0.1585,6.0383,0.1693,0.7961,10.4215,334.9447,50877.6112,216.6572,0.4519,2.05479682112126e-05,2.05054192726772e-05,2.26798279398577e-05,2.29331876357628e-05,2.11875134102956e-05,2.03802029258173e-05,2.0504932950592e-05,2.20296715521726e-05,2.06658310120611e-05,2.05815017497692e-05
"2d-20c-no6.dat",3.0708,0.301,588.5,35.0776,0.676587594364794,42.0465,0,588.5,1,0.5477,0.1794,0.1856,4.8452,0.1689,0.8264,12.1353,328.4195,93985.6519,216.8923,0.5959,2.450563912541e-05,2.56974977819635e-05,2.60711057834893e-05,2.59920464948713e-05,2.63104767474245e-05,2.57234109798712e-05,2.43524493369383e-05,2.53190469879625e-05,2.47956678303289e-05,2.45976062384114e-05
"2d-20c-no7.dat",3.0924,0.301,618.5,8.3438,0.676598778993801,29.7017,3e-04,618.5,1,0.531,0.1728,0.1841,5.8052,0.1684,0.8024,10.9405,360.3106,43025.5495,224.5993,0.4868,2.10847066835804e-05,2.11413162164717e-05,2.23833376279905e-05,2.40571763964177e-05,2.07045351090537e-05,2.04299445085609e-05,1.99120587931768e-05,2.07390588823116e-05,2.08228423677766e-05,2.06263496672855e-05
"2d-20c-no8.dat",3.0615,0.301,576,66.1007,0.67662274107999,31.0349,1e-04,576,1,0.5888,0.1674,0.1856,5.4978,0.1656,0.808,11.0772,379.065,39722.1823,206.5055,0.4662,2.18739396522758e-05,2.34848603293957e-05,2.40452667573731e-05,2.36234311411613e-05,2.35082311190727e-05,2.27656376532998e-05,2.17793757249865e-05,2.27430854600088e-05,2.36157800713513e-05,2.24860956494485e-05
"2d-20c-no9.dat",3.0813,0.301,603,9.4145,0.676587537037493,34.5385,0,603,1,0.5284,0.1685,0.1877,5.9775,0.1823,0.8039,12.1324,339.9301,67359.1727,240.4955,0.63,2.40830622831859e-05,2.4536114408693e-05,2.5452564482402e-05,2.67663517000403e-05,2.50294059447364e-05,2.45709799909268e-05,2.43468465100392e-05,2.54123558413963e-05,2.45626865558041e-05,2.43387926823126e-05
"2d-40c-no0.dat",3.4087,0.301,1281.5,87.4862,0.676579746329842,57.0217,0,1281.5,1,0.5829,0.19,0.1779,4.5356,0.1653,0.7953,11.5157,485.8677,237926.468,447.1276,0.4407,2.32422860322446e-05,2.2948179225545e-05,2.55688223153574e-05,2.52660978041215e-05,2.30867752274596e-05,2.31428068314596e-05,2.28780025373012e-05,2.30020656773689e-05,2.31632280010528e-05,2.28507858574463e-05
