"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","binaryClass"
-0.532118,-0.875188,1.238459,-0.610665,1.19564,0.535131,1.636902,1.195974,-1.260759,-0.952574,-0.258981,1.062566,-0.715541,-0.848248,1.045176,-0.01208,1.684681,-1.201299,1.668737,-0.032946,0.101854,1.321495,1.384999,1.14758,-0.213795,N
1.227629,1.044811,0.521131,-0.491589,-1.487151,-0.951013,0.253967,0.520624,1.565267,0.153339,0.339366,-0.792928,0.211421,0.247931,0.529078,-1.125373,-0.234136,-0.17148,0.738038,-0.779773,0.418086,-0.841065,0.026055,-1.025251,-1.468802,P
-0.573699,-0.027822,-0.965911,1.7485,1.45281,1.498082,-0.329719,-1.563211,1.02967,0.618996,-0.685504,-1.553878,-0.011485,0.078818,1.699861,-0.160135,0.596612,-0.144536,-1.675653,-0.945234,-0.488599,0.793782,-1.054253,1.141611,1.147763,N
0.864615,1.16872,-1.102557,1.223214,1.316935,0.827067,0.750476,-1.60284,-1.194878,1.055071,0.343641,-0.854663,-0.534304,0.460839,1.695243,0.355231,0.245914,-1.303784,0.523411,-0.995827,-0.953055,1.489926,-0.510872,-0.69242,1.459984,P
-0.609457,-0.137211,-0.810403,-1.196021,-1.479429,0.208404,-0.811485,-0.411581,0.618074,0.611263,1.664841,0.106066,-1.282549,0.742894,1.340575,-0.277293,-1.1403,-0.262083,1.168946,1.506389,0.199641,1.307014,-1.670449,-1.094607,0.402903,N
1.011057,1.318002,-1.513166,-0.051477,-0.212616,1.572908,0.248843,-0.830441,-1.200443,1.802796,0.415641,0.854692,0.577341,-0.730893,0.969511,-1.181782,-1.476286,-0.988808,-1.03739,-1.600016,1.169323,-1.563113,-1.272939,0.790989,-1.41466,P
0.190109,0.722402,-0.595864,0.780929,0.745616,1.579994,1.152584,1.563518,0.380655,-1.511794,-1.139251,1.537989,-1.462406,-0.143722,0.113337,-1.633136,0.02982,-1.515218,-0.855023,0.788014,0.418433,0.377475,0.675052,-1.500078,0.617284,P
-0.581604,-1.276262,1.244943,1.116401,0.992413,-1.103753,1.592908,-0.590853,-1.707668,-0.706575,0.098114,0.43109,-1.011916,-1.35857,-0.504751,-0.338256,-1.021982,-1.386836,0.271214,0.40246,0.292814,-0.460799,1.610887,0.030104,0.849826,N
-1.501139,-0.996296,-1.560708,-0.858016,-0.76732,-0.096091,-0.221944,1.254107,-1.482002,-1.590597,0.814115,0.629204,1.633615,0.786361,-1.502345,-1.275983,-1.189927,1.073509,0.776138,-1.420979,-1.488221,-0.453065,-0.159646,-0.667609,-1.062994,P
-0.324332,-1.280841,1.677641,0.627117,0.655989,0.860687,-0.802775,-0.546939,-0.798091,0.129265,0.777871,0.436223,1.080245,-0.356892,1.005065,0.618037,-1.57513,-0.749513,-0.540381,1.102349,-0.933766,-0.782277,-0.006128,0.23728,1.198385,N
-1.560517,-1.234739,-1.288981,1.176633,-0.750213,-0.958216,1.161471,-0.809592,-1.718898,-1.609528,-1.273222,-1.249633,-0.510766,1.611711,0.148183,1.608398,-0.303305,0.624175,1.505913,-0.131324,-1.090934,-1.577403,0.454759,0.892101,1.288878,N
-0.325341,0.559174,-1.696822,-0.029469,-0.675589,0.32014,-0.193741,1.131777,-1.338175,0.319129,1.406339,-0.367669,1.71402,0.496646,-0.121898,1.508015,-0.475125,1.493578,1.49971,-1.393814,1.068869,-0.861039,-1.269057,0.350797,-1.357365,N
0.49047,0.172195,1.14764,1.481146,1.684204,-0.66007,1.339295,1.032146,-0.812301,-0.611681,-1.634988,-1.353362,0.946181,-0.409556,-1.44219,1.268435,0.669666,0.54643,0.171665,0.253566,0.31498,0.903511,-1.25354,1.423406,-1.394075,N
-0.182182,0.456135,-1.122079,0.235928,0.484549,0.077679,0.847631,-1.523535,-1.49558,-1.121784,-0.806364,0.060507,1.487144,-1.31018,1.195564,-0.440231,1.316296,-0.61944,0.983892,-1.208577,-0.352417,0.619306,-0.164473,1.013493,-1.094037,N
0.996682,1.32565,-0.702928,-0.782663,-0.239879,0.791836,0.64188,0.425189,-0.237825,0.335464,-1.629333,0.600466,-0.939336,0.786658,1.749468,-1.535946,1.198527,1.050402,0.31596,-0.166569,1.497377,-1.434377,-0.544152,0.448158,0.202663,P
1.154173,0.386731,1.1056,0.795039,0.212322,-0.819597,1.521193,0.914742,-0.40631,-0.120263,-1.143655,1.311442,0.422902,-0.112348,1.330851,0.284973,-1.272794,1.56901,-1.576121,-1.179006,0.799727,0.792584,0.443762,-0.389826,-1.357915,P
-1.012357,-1.405802,1.320538,0.863966,-1.461925,0.890118,0.536598,0.581876,0.299145,0.277377,-1.034984,1.52128,1.276176,-0.12529,1.267873,1.287263,0.086067,0.337409,-1.09464,-0.329457,1.153919,0.510692,-0.804922,-0.284983,-0.443915,N
-0.585103,-0.857031,0.68265,-0.822384,-0.890955,1.699894,-1.386363,-0.478873,-0.825721,1.17794,-1.209404,-1.3572,-0.049113,-1.207655,0.014998,-1.3087,-0.371203,-0.679263,0.46919,-1.509272,0.319026,-0.706786,-1.584896,0.360693,1.34021,N
-1.794516,-1.47882,-0.985086,0.478193,-0.698059,-1.390429,-1.0466,-1.443705,-1.455373,0.364531,-0.197046,-0.766269,1.147595,0.030265,-0.862631,-1.530229,1.481386,1.290499,1.577363,0.788025,0.917491,-0.133972,-1.62684,1.450492,1.368345,N
-0.049195,-0.548428,1.339691,-1.688616,-0.41872,0.258624,1.453404,1.208084,1.248295,0.652341,0.622406,-0.572478,0.380565,1.672617,-1.445064,1.363522,-1.099254,1.470719,-0.406318,0.460769,1.74731,0.565767,0.604562,-1.150517,-1.104896,N
0.252866,0.33726,0.375582,1.241594,-1.420849,0.937602,-0.975241,-1.313875,1.086824,0.134991,0.787941,1.40215,1.10129,0.91813,0.427966,-1.62438,-0.918029,0.274667,1.341658,1.095767,1.704028,-0.330592,1.040673,-1.650575,-1.335864,P
-0.286845,0.538256,-1.630143,-1.397959,1.315043,-1.209874,0.449166,-0.428865,-0.587138,-0.862501,-0.003292,-0.961089,-1.288612,1.043836,-0.159819,0.870782,-0.722114,-1.433006,-0.704016,0.660919,1.224922,-0.928435,-1.265484,-0.639554,-1.528205,N
1.840139,1.508183,1.627123,1.215857,-0.863574,0.882405,-0.321324,1.650388,0.486971,0.962846,0.876397,-1.277839,-1.460553,0.807552,-0.618373,0.371218,-0.450562,-0.693284,-0.38816,1.050296,1.081349,0.035998,0.492519,0.995165,-1.029818,N
1.082618,1.080011,0.297355,0.138682,-1.334807,-0.686231,1.246878,0.931994,-0.748811,-0.65871,0.989551,-1.45353,-0.925643,0.697382,-0.483075,-1.379537,-1.254923,0.313159,-0.250804,0.424301,1.184288,-0.466631,0.065715,-0.593963,-1.587939,P
-0.509527,-0.736478,0.449079,-0.596892,1.323582,1.247301,0.872625,-0.599923,1.172032,0.87356,1.184209,-1.737025,0.667039,-0.644378,1.056157,1.568096,1.355782,-0.590764,-1.369337,-0.450171,-0.475061,1.100263,0.342915,0.260636,0.063615,N
0.217146,-0.068537,0.772623,1.526404,0.256672,1.497038,-1.390336,-1.136967,-0.661442,0.337332,0.14053,0.450236,-0.46813,-1.215122,0.096758,-0.221122,0.615668,-0.662919,0.201602,-0.520332,-0.284223,0.450266,1.406113,-0.94958,-1.159102,N
0.936884,0.679707,0.582001,0.498744,0.135356,1.285528,-0.743719,-0.684558,0.465735,-0.719947,-1.70513,0.456251,-0.664239,-1.276401,-1.601164,-1.235042,1.182648,0.211481,-0.241734,-1.300612,-1.39869,1.653923,1.262222,1.451499,0.521697,P
-0.652516,-0.683965,-0.398844,-0.887738,0.587354,1.727866,1.082465,-1.764319,-1.276844,-1.104759,1.663788,-1.131129,1.290025,-1.767716,-0.741486,-0.100802,-1.29273,1.020671,1.356962,0.230979,0.81112,-1.112569,-0.989703,1.254784,0.979235,N
1.253527,0.99798,0.649964,0.705333,-1.489305,-0.266344,-1.406314,0.575829,0.615182,0.080469,-0.718654,-0.671533,-0.027076,0.099932,-0.964589,0.815138,-0.27861,-0.98045,-0.322697,-1.573426,1.060148,1.633453,0.34998,-0.984436,-0.416395,P
-0.705729,-0.845742,0.441644,-1.017247,-0.707805,-0.627981,1.068256,-0.165568,1.131775,1.036353,1.176967,0.787037,1.463815,-0.692569,0.247389,0.064643,0.532812,-1.642582,1.456126,0.926985,0.211373,1.030626,0.882724,-1.018745,1.277989,N
-0.953625,-1.061214,1.041836,1.049104,-0.692285,-0.890531,-0.726282,-1.466125,1.523509,0.903153,1.503977,-1.574381,-1.095352,-1.240653,-0.892902,-0.542132,0.873393,0.957425,-0.461983,-0.425019,1.069588,1.232385,0.048947,1.07318,0.604201,N
1.828134,1.162787,1.416942,0.741473,-0.967957,-1.263594,-0.696908,-0.643736,0.780408,-1.288818,1.455543,-0.670511,1.46138,0.258942,0.0077,0.552361,0.359736,0.051125,1.380739,1.419538,1.315889,-0.931981,-0.486831,1.189367,-0.21206,N
-0.939181,-1.203956,0.716032,-0.350592,0.428809,-0.52239,-0.186371,1.14327,0.601056,-0.109407,-1.302657,0.790054,0.743276,-0.715021,-1.298079,1.572896,-1.554575,-0.595844,0.458646,1.522941,0.598553,-0.033608,1.570131,-0.49716,-1.47944,N
-1.127544,-1.439736,1.098814,-0.696448,-1.557903,-1.068319,0.590358,1.461701,1.050916,-1.074034,-0.970577,-0.196763,-1.547742,-1.63406,1.713951,0.795334,0.997989,-1.539213,0.435236,1.085742,1.115282,0.097514,-0.78222,-0.347821,-1.386536,P
0.724036,0.673177,0.226371,0.140503,-1.075469,0.995167,0.616859,0.877434,-0.388964,1.599285,0.209736,0.472795,1.775083,1.804328,-0.835151,-0.965343,-1.21635,0.051216,0.716026,-1.285476,-1.629294,-1.523145,-0.72367,0.334244,1.445578,P
0.169058,-0.316627,1.003519,1.071293,1.449501,1.173779,1.137704,0.075666,-0.688253,-0.621935,0.603973,0.924727,-0.76142,0.649647,-0.05075,0.063704,0.491114,-1.57582,-0.511764,-0.093619,1.678946,-1.270822,-0.920697,0.846406,1.278589,N
-0.32135,-0.526801,-0.501626,1.609233,-0.37208,-0.685352,-0.575126,-1.556734,-0.75544,-1.62652,-0.552691,-1.423633,-1.589417,1.034829,-0.940087,1.431325,0.323294,1.509538,1.674599,0.351905,-1.062272,1.023101,0.362506,-1.285381,-1.427072,N
-0.397084,-0.904196,1.096006,-1.618029,1.267728,1.75554,-0.25466,0.568209,-0.987461,0.455201,0.875256,-0.094296,0.703958,-0.25055,-1.363817,0.1996,-1.530334,1.032464,-1.498071,0.430834,-1.443822,0.6546,-0.98583,-0.514934,0.952837,N
1.265871,0.792058,1.582033,-0.100105,-0.899603,0.27705,-1.586304,1.283732,1.676688,1.639997,-0.733193,-0.911521,-0.688159,-0.312258,1.009877,-0.103507,0.269919,1.612818,1.009865,-1.892305,1.403023,-0.50056,1.666275,-1.086726,0.025104,P
0.030885,0.183821,-0.094916,0.131348,-0.609502,-0.018455,1.35572,-0.059603,0.154374,1.664895,1.396474,-1.694209,-1.48466,1.727191,-0.270327,-0.867819,1.481384,1.137078,1.654711,0.124038,-0.98262,1.768325,-1.455995,1.51323,0.241891,P
1.533235,1.4661,0.668757,1.524434,-0.818937,-0.842927,-0.240017,1.052589,0.379354,-0.10239,-1.686254,-0.476391,-0.234476,0.79337,-1.077188,-0.310341,0.324823,0.599897,-0.228854,1.537802,-0.451066,1.598329,-0.299728,0.505098,-1.135401,N
0.773169,1.254953,-0.75896,0.735009,1.125918,1.031017,-1.52987,0.423675,-1.396392,-0.666118,1.164778,-0.740497,0.985656,0.593339,0.960892,1.478359,-1.587045,-0.703823,1.435273,0.54557,1.720389,-0.345943,0.153077,0.169554,-1.143239,P
-0.711879,0.023184,-1.439342,-0.845512,1.379126,0.975723,0.502004,0.226621,-0.48832,0.663465,0.91209,-0.429903,-0.018538,1.141697,0.034625,-0.416968,-0.843285,0.629655,-0.112707,-0.989855,0.980268,-1.277231,0.703685,-0.820794,1.144088,N
0.533733,1.336838,-1.389635,0.881461,-0.769352,-0.688483,-0.514167,1.253834,1.581465,-1.043222,-0.836368,-0.023617,0.764995,-0.361292,-0.554888,1.375079,-1.333727,0.565374,0.896936,-0.891379,-0.749608,-0.923982,-1.147052,1.226933,-1.290305,P
-1.421965,-1.631233,0.386404,-0.330669,-0.605941,-0.396223,-0.198741,-0.360454,-0.213077,0.717554,1.473682,0.188426,-0.516017,-0.271465,1.050717,1.420095,0.924359,1.838473,1.488567,0.709997,-0.863751,1.589207,0.436524,-0.852627,-1.062885,P
-1.869849,-1.587638,-0.55444,0.92182,1.781436,-1.243426,1.493778,-0.213752,-0.561091,-0.349923,0.779133,0.07301,1.006922,-0.34827,-0.510432,1.212092,-0.21578,-1.28152,0.225067,-0.126834,1.058645,-1.265269,-0.700678,-0.493265,0.33328,N
0.274329,1.218379,-1.55065,1.607377,0.186093,0.605505,-1.06553,1.743339,1.56336,0.441905,-0.564543,-0.155726,-1.241719,-1.352777,-1.287728,-0.318518,-1.726023,1.201572,-0.531541,-0.913544,-1.013523,-0.873499,0.57581,1.643642,-0.662348,P
0.831402,0.664771,0.177779,0.484428,0.612033,0.659427,-0.3779,0.085041,-0.543297,0.098727,1.158153,1.127815,1.369301,0.377033,1.62107,0.708141,0.113118,0.326687,0.387487,-1.820266,0.686704,0.583233,-0.227475,1.419351,0.494497,P
-0.287793,0.299008,-1.263937,1.094804,1.337594,-0.93305,0.372263,0.800122,-1.522673,1.314104,1.691093,1.07071,1.115385,-0.701297,0.181625,1.545799,-1.077613,0.973831,1.153284,-0.208124,1.05512,1.30604,-0.00997,1.239719,-1.552358,N
-0.26428,-0.210822,0.189371,-1.414668,-0.491142,1.336941,-1.392916,1.144332,0.907692,-1.525303,0.254889,-0.914783,1.804172,-0.857276,0.564323,-0.489149,1.334375,-0.352663,0.706111,0.49663,-0.849299,-0.175495,-0.472732,0.016127,-0.35704,N
-1.169073,-0.779563,-1.060664,1.269843,-1.28474,0.277762,-1.225091,-1.29959,-0.81257,-0.112195,1.430512,-0.187362,-1.009589,1.743688,-0.651265,-0.223738,-0.381045,-0.920284,-0.745624,-1.393836,1.298772,-1.244541,-1.046513,0.585449,-0.78547,N
-0.986353,-1.030421,-0.370444,-1.166109,-0.28641,0.564175,-0.481377,0.920936,-1.065776,1.291246,1.012091,-1.762546,-1.298626,-0.789779,-0.021496,0.647389,-1.323705,0.061396,1.507612,0.4041,0.788404,0.364949,-0.502196,-1.644811,-1.064989,P
-0.159618,-0.654719,0.581792,-1.112444,-0.058645,1.062054,-1.130634,-0.446548,-0.250903,-0.686888,-0.016988,0.029667,-1.655171,1.292986,-0.13715,1.569972,-0.835332,-0.192535,0.753285,0.010432,-1.446773,-0.374466,-0.136459,-0.064957,0.505405,N
-1.017071,-1.635179,0.889391,-1.390452,-1.010844,0.996326,0.228672,-0.51207,-0.39509,1.670256,1.343442,-0.704721,-0.734409,1.506325,1.689034,1.096612,-1.441498,1.821576,-0.361728,1.089555,1.231885,0.864849,0.556988,1.461334,0.518018,P
-0.449084,-1.225351,1.554463,0.567156,0.997905,-0.181625,-1.449987,-0.405378,-0.241699,-0.686822,1.672034,-1.143545,0.537844,1.051918,1.228661,-1.474969,-0.538206,-0.903676,0.356319,1.489271,0.253279,1.445043,1.686592,0.935668,1.481426,N
-0.753387,-0.234844,-0.928,-0.322493,-1.083166,-1.509023,-0.631458,-0.477225,-1.052895,1.19444,1.145495,-0.665714,-0.700061,-0.493612,-0.690428,1.365642,0.996767,1.814911,-1.354977,-0.462878,-0.766637,-0.615561,-0.755811,-0.627599,0.511688,N
0.763369,1.058801,-0.966748,-1.417134,-1.008716,-1.425462,1.74457,1.093294,0.160341,0.453365,-1.14297,1.233195,-0.328952,0.358397,-1.140579,1.359891,0.049723,1.059246,-0.910549,0.902082,1.258055,-0.104283,1.095841,-0.175532,-0.731835,P
0.923986,1.249641,-0.346966,1.265388,-1.116811,1.213359,-1.014532,-0.453399,-0.852412,-0.075228,0.785163,0.510517,-0.757965,-1.363646,-0.999838,0.354423,0.7275,-1.164318,-0.661777,-0.567442,0.549629,-0.106411,1.224248,1.214079,0.150289,P
-0.143001,0.100195,-0.427613,-1.039378,0.249396,0.308354,0.359883,-0.630328,-0.186975,1.380344,0.56736,0.006944,-0.454077,-1.178938,1.595791,1.432873,-1.508837,-0.825639,0.6608,0.498707,-0.243695,-1.549301,-0.817658,0.63469,0.535015,N
-1.311895,-0.486319,-1.619271,-0.589294,-1.134093,0.417251,-1.570433,0.08854,0.015045,-1.337408,1.540103,0.504353,-0.907251,1.736255,0.530642,0.198474,1.250255,-0.898674,-1.214647,-0.344708,0.129463,1.313823,0.5069,0.620483,1.539485,N
0.213866,-0.469603,1.409061,1.299717,0.341453,1.44094,1.613718,-0.897054,0.728199,0.180671,0.255232,1.060349,0.946369,-0.209481,-0.55974,0.607191,-0.290182,1.054111,0.08399,1.543815,-1.556787,-1.327447,-1.079989,-0.368905,0.369103,N
0.086221,-0.172483,0.156768,-1.390268,-0.85692,0.334324,-0.15923,-0.271489,-1.11876,0.673475,1.503409,1.501966,-1.287462,-0.418264,-0.808424,-1.508133,0.800887,0.212028,1.302974,0.629619,-1.047973,-0.601767,0.52275,0.863749,0.531263,P
1.190869,0.802371,1.212767,-1.673728,-0.904566,0.887458,-0.601849,-0.729361,0.943046,-1.387577,-0.82537,0.877819,0.323327,0.072561,-0.98004,-0.626286,-0.871618,-1.000924,0.221995,-0.460145,0.00599,0.480783,0.268046,-1.574754,0.629382,P
-0.525476,0.420841,-1.058451,-1.185242,-1.185775,-0.130852,1.005573,1.045789,1.248881,1.169624,0.37534,0.198995,-1.470544,-0.648392,-1.540952,-1.710615,0.754424,-0.647423,0.215639,1.085033,1.698802,-1.356289,0.765851,0.142993,-1.309344,N
-1.233395,-1.020995,-0.892516,-1.177076,0.952805,0.106523,0.835733,-0.477733,-1.541391,-0.669227,0.461094,-1.027099,-1.652929,-0.833642,-1.159284,-1.318852,-0.566393,1.707159,-0.667645,-0.165996,1.426193,1.583068,-0.974676,1.645096,-0.654391,N
-0.506357,-1.276812,1.667366,0.744804,1.495586,-1.458427,0.766417,0.761617,0.942763,-1.210826,-0.172785,-1.696956,1.530342,-0.810706,-1.196396,-1.108097,0.739683,1.396415,1.195935,-0.874597,-1.314662,-0.692549,0.006636,-0.037115,-0.111586,N
1.029288,0.938477,0.562616,-0.045076,-0.125363,1.216672,-0.86169,-1.262345,-0.535839,1.457435,-1.564394,-1.001603,1.199811,-1.679422,0.660375,0.956722,1.247287,-0.559841,-1.56203,0.66546,0.811799,-0.608593,0.146858,1.488723,-1.506596,P
0.572415,0.927611,-0.617941,-0.679446,0.621258,0.677918,-1.237659,1.498837,0.029122,-0.375995,0.166454,0.44872,0.882022,0.329707,-1.350091,0.133853,0.136792,0.426465,0.56475,-0.97559,1.261028,-0.705467,-0.954518,0.417509,1.21019,P
-0.738978,-1.150246,0.838281,-0.385501,-0.312989,-0.334187,1.782327,-1.129945,1.115298,-0.573743,-0.752577,-0.238018,0.267866,-1.263893,-1.048395,-1.093696,1.087748,1.036122,0.168678,-1.003558,1.337917,0.209933,-0.181252,1.307397,-1.278119,N
-1.024196,-0.984875,-0.122593,0.058042,-0.402904,0.869452,-0.550504,1.510217,1.246418,0.998173,-1.281447,1.190898,0.583224,-0.092315,1.532292,-1.007999,-1.290204,-0.61822,-1.24309,1.258903,-1.36986,-1.014414,1.68885,-0.195841,-0.170677,N
1.153085,1.526219,-0.275008,-0.080639,1.442396,-0.764017,-0.384173,0.069541,-0.690181,-0.482907,-0.207984,-0.429764,0.948182,0.682015,-0.797169,-1.196161,-1.619827,-0.389036,-1.271536,-0.284279,-1.550924,0.804094,-1.279324,-1.465836,0.929415,N
-0.735436,-0.617631,-0.882915,-1.355766,1.022775,-1.370638,0.43339,-0.271959,-1.12592,1.450158,1.133648,-1.554079,0.424821,-0.330283,0.289523,-1.090602,-1.236834,-1.112701,-1.020507,-0.153754,1.590763,1.699155,1.332669,-1.482597,1.630615,N
-0.699128,-0.059565,-1.261113,1.234167,-0.484903,0.190198,-0.939958,0.359748,-1.127269,-0.070291,-1.7,1.172491,-0.46058,-0.993592,0.399153,0.029947,0.410642,1.637687,0.973371,1.51292,-0.005981,1.09112,0.889117,-1.657094,-0.747758,N
0.318374,0.325295,0.325886,-0.914304,-0.957344,-1.331865,-0.46365,-0.540631,-0.502119,0.539247,-0.662561,-0.904888,1.767876,-0.729816,0.011261,1.192987,0.489171,-0.51036,-0.71112,-1.217504,-1.565385,-0.943892,-1.128695,-1.494113,-0.000588,P
0.355734,-0.106752,0.97299,-1.190401,-0.307755,-1.592546,1.502479,0.722318,0.724341,1.235087,0.02974,-1.414299,0.802643,0.635829,1.032118,0.007138,-0.619151,1.215695,-0.896328,-0.955736,0.454404,-0.956726,1.369423,-1.032654,0.723844,P
-0.11326,-0.480756,0.46537,-0.312444,-0.974831,-0.88551,-0.870877,-1.659474,0.544309,-1.614209,0.829978,0.120268,-0.89623,1.42555,-1.301867,-1.061439,-0.09014,0.818685,-1.082613,-0.058597,-1.537562,1.409088,-1.742956,-1.196655,-1.265385,N
1.363246,1.568202,-0.113026,-1.319199,-0.599405,0.052559,1.533022,-0.650987,-0.718878,-0.048699,-1.226228,0.158927,-1.469085,1.453353,0.514809,1.359344,1.333352,-0.928891,1.6873,-1.727004,1.121594,-1.057377,0.190372,-0.797763,0.631051,N
1.405163,1.377217,0.379841,-1.212888,0.607905,-0.484307,1.277301,-0.247764,-0.582413,0.817243,-0.214147,1.370164,0.177452,1.235886,1.313782,1.177056,-0.492,-0.40062,-1.302895,-0.621834,-1.008574,-0.943951,0.516277,0.974864,1.193935,N
-1.003186,-0.396048,-1.423658,-0.823836,0.93761,-0.855401,0.20658,-0.817897,-1.307008,1.803474,-1.207814,-1.173441,1.213267,0.87185,-0.005549,0.841407,1.501234,-1.554673,-0.527223,-1.402528,0.596545,0.862843,-0.942241,1.287904,0.766084,N
-0.75719,-1.038914,0.011703,-1.174592,-0.178281,-0.073142,1.593092,1.273766,-0.714248,-1.073997,0.290788,-0.211287,0.761061,-1.359074,0.607345,0.094246,-0.069899,-0.292556,-1.19561,0.274972,0.301201,-1.24207,0.852967,0.703948,0.743905,P
-1.374578,-0.919243,-1.53313,-1.209224,-1.372544,-0.73486,1.539386,1.461477,1.165119,0.084188,0.840256,1.04792,-0.46942,0.374515,-0.284239,0.303952,0.060975,-1.206653,-1.303092,0.485027,-1.098909,-0.904376,0.91608,-1.516691,-0.650875,P
-0.917153,-1.555475,1.147655,0.430542,-0.199147,1.210906,-0.494763,-0.039782,1.123719,-0.04278,-0.722929,-0.798887,-1.407397,1.379356,1.678635,-1.353653,0.997468,-1.279204,-0.095053,-1.272136,-1.061883,-0.894331,-1.022363,1.41413,0.355772,N
-0.274437,0.278704,-0.91899,1.432147,0.903296,-0.994404,0.845475,-1.04977,-1.21564,1.795322,0.978988,1.454039,-0.747723,-0.178352,-1.662968,-0.564977,-0.685018,0.471829,0.910933,-0.136474,0.109334,0.058853,0.757683,0.302584,-1.278717,N
0.173651,1.143003,-1.662322,-1.607972,1.596842,-1.524749,-1.518098,-0.132759,-0.791161,1.276755,0.142735,-0.44671,0.057819,-0.142606,0.156713,-0.360175,-0.487615,-1.015298,1.158636,0.997134,1.564797,-0.814788,-1.683879,1.076946,-0.065711,P
2.031794,1.283499,1.710871,-0.954843,-1.131713,-1.582434,0.424883,-0.049008,1.342804,1.023852,-0.918133,1.005468,1.390006,-1.630112,0.85896,-0.103194,-0.774768,-0.477943,-0.883685,0.097158,-0.09093,1.487396,-1.686296,-0.677467,-0.643095,N
-0.394501,-0.052442,-0.402165,1.712951,-0.698962,-0.344825,-0.181468,0.506818,1.5887,-1.428055,-0.664938,-0.084424,1.504903,-1.104861,1.767843,-1.365793,0.203887,-0.867601,1.122792,0.723607,1.479264,-1.0709,0.748674,-0.061814,0.690132,N
1.713213,1.428823,0.731811,0.726578,-1.299389,0.079701,0.258716,-1.561081,1.535535,1.854038,1.087469,-0.958993,0.123855,-0.744192,-1.463468,0.598296,1.590434,1.474841,-1.386958,1.364551,-1.270381,1.057754,-1.181592,1.442099,-1.446578,N
0.523373,0.84585,-0.513906,0.842982,-0.247233,-0.836988,-0.738956,0.076021,-1.041496,0.094682,0.682492,-0.196716,-0.287011,1.513365,0.960112,-0.461199,-1.621188,0.175041,1.446674,-1.84233,-1.560554,-0.068076,0.056833,1.558953,-0.865349,P
