"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","binaryClass"
-1.886481,-1.572903,-1.22479,0.090169,1.498233,0.332794,0.779129,-0.899771,-0.679517,-0.078738,N
-0.262942,0.401119,-0.937595,-0.700544,1.527291,-0.554347,-1.54042,-1.318424,-1.476606,-1.311923,N
-0.054587,-0.502018,0.261711,0.715052,0.179321,0.844661,-1.120331,1.421497,-1.565781,-1.464393,N
-1.092619,-0.818994,-0.195874,0.364606,-1.458832,1.023217,-0.066742,0.10684,0.257681,0.087062,N
0.154527,0.60567,-0.878748,-1.684567,-0.719807,-0.950435,-1.029433,-0.856852,-0.617931,-1.239043,P
-1.168295,-0.968937,-1.131985,-1.282376,1.472018,0.550096,1.605258,1.698004,0.710099,0.567043,N
0.78695,0.428948,-0.795385,-1.166385,-1.26092,0.007217,-1.492626,0.229592,1.641615,0.551218,P
-0.064564,-0.752347,-0.19798,0.579922,-0.070989,1.144717,1.095956,-0.387477,0.854261,-1.031801,N
0.493344,1.039211,1.546262,0.682401,0.997416,0.324138,0.136056,1.046815,1.010886,1.372699,P
-0.881409,-1.713872,-1.016118,0.732243,0.63001,0.216,0.583202,-1.329413,0.150159,1.345545,N
-1.758488,-1.239773,-0.501194,0.771677,-0.157366,1.317965,0.117494,-1.063779,-1.439449,-0.493549,N
1.371883,1.295936,-1.43308,-1.822206,-1.309469,-0.695721,1.527781,-1.267121,0.854528,-1.440458,P
-0.848006,-0.870978,-0.87399,-0.615946,-0.78935,0.905707,-0.226446,-1.673207,-0.7052,0.996969,N
-1.40927,-1.246434,-0.271675,1.134471,-0.003902,1.146835,-1.55991,-1.585494,-0.284778,0.996591,N
0.655538,1.021029,0.920458,0.625161,0.244174,1.644393,1.427997,-1.125566,-1.136918,1.119222,P
1.907775,1.555189,2.405754,1.068363,-1.600186,1.343786,0.960194,0.055366,1.028895,-1.533853,N
-0.482769,-0.953133,-0.27104,0.109586,1.606806,0.748195,-1.49606,0.566517,1.764922,-1.145383,N
0.457792,0.024303,1.386451,1.491133,1.033475,-0.371714,-0.850622,-1.085098,-0.399666,0.354289,N
-0.07574,-0.68155,-0.52139,0.491533,0.3095,1.057413,-1.052487,0.694869,-1.422419,0.387468,N
0.953001,1.195532,0.352521,-1.448641,-0.30061,-1.097364,-1.428802,-0.613053,-0.699785,-1.493675,P
-1.120716,-0.647964,0.006879,0.950538,-1.303038,0.517543,-0.358951,-0.330293,-1.280221,0.206589,N
-0.603337,-0.634472,0.690339,1.017857,1.507163,-1.656458,1.547282,1.098,-1.328577,0.299747,N
1.382764,1.191926,-1.349751,-1.769107,-0.215745,0.508193,-0.457279,1.263367,0.70039,0.254561,N
-0.415013,-1.136223,-0.757622,-0.051956,1.255104,-0.14985,-0.272309,-1.522256,1.426222,1.262877,N
0.588588,1.082027,0.744306,0.143495,-0.588702,-0.772403,-0.713958,-0.573974,-0.797681,1.613755,P
0.060766,-0.326785,0.415241,0.075999,-0.150137,1.379185,-0.928341,0.789386,1.073345,1.042421,N
-0.796304,-1.602344,0.133571,0.665835,-0.109823,0.083102,-0.661374,-0.797135,-1.287707,1.394759,N
0.919571,1.404241,1.663416,0.382848,-0.05342,1.103169,1.167487,1.422906,-0.313782,0.890685,P
1.630809,1.430221,0.746086,-0.505755,-1.137537,-1.07669,-1.697308,1.065146,0.968583,-1.570652,N
-0.785589,-0.30497,-1.136434,-1.648293,0.831328,1.2693,-1.271455,-0.691137,-0.276479,-0.40125,N
-0.703105,-1.655931,-0.91969,-0.087533,1.075381,-1.687564,1.434953,-0.553885,-0.830393,-1.569586,N
-0.367158,0.107523,-0.9503,-1.60318,0.46222,0.80527,0.469834,-0.985877,-1.397897,1.134605,N
-0.393253,-1.288463,-0.777383,-0.005766,-0.922116,-1.554756,-0.148699,-0.316925,-0.715491,-1.506517,N
0.601547,1.357293,0.522305,-0.483915,-0.171563,1.654189,1.040318,0.585472,-0.237406,0.57974,P
0.821728,0.351017,-0.695401,-1.195442,-1.573298,1.491174,-0.335387,-1.332075,-1.069945,-0.776883,P
1.060411,0.552179,0.931267,1.050186,-1.692039,0.504745,0.719002,-0.449712,-0.477622,-0.446995,P
1.023146,1.537765,0.118454,-0.840128,1.149018,0.482767,1.516486,-0.292307,-0.581592,-1.148365,N
-1.563854,-1.572313,-0.566659,1.35388,0.166096,1.117587,-0.448472,-0.805948,1.305267,-0.501364,N
0.498402,1.277141,2.816386,1.369853,-0.092057,0.888826,-0.814501,-0.216345,-0.245837,0.455257,P
-0.117458,-0.817224,0.39356,0.559909,0.650659,1.021549,-1.134682,1.39998,-1.557136,1.609383,N
0.226048,-0.402095,-0.104534,0.183254,1.414558,-0.622706,0.757094,0.544769,1.389424,-1.266336,N
0.91679,0.813856,-0.200815,-0.56118,-1.406071,1.347285,-0.376202,-1.263409,-0.991918,0.333116,P
-1.61985,-1.131215,-0.784338,-0.537743,1.577229,-0.199378,-0.616887,-0.215304,-0.194478,0.588103,N
1.042542,1.554918,-0.027956,-0.450725,1.533333,-0.680309,0.912437,-0.12564,-1.357405,0.777218,N
-0.013853,0.990351,0.721159,1.25483,-0.550077,1.173644,-1.544068,-1.032878,-1.381207,0.190291,P
-0.39882,-0.221391,-0.364647,1.212884,-0.149282,0.536362,1.115572,1.497456,-0.569075,1.424696,N
0.100988,0.380753,-1.044867,-1.650961,0.197946,0.40888,-1.019631,1.340948,0.616958,-0.31966,P
-0.669101,-0.7363,-0.921354,-1.539964,0.532926,-1.44412,0.381644,-1.632746,-1.07836,-0.794407,N
0.129471,-0.104183,-0.596234,0.851425,0.881425,1.322155,1.342146,0.521957,-0.243579,-0.659346,N
-0.839827,-1.443824,-0.153976,0.29551,0.903504,-1.302778,-1.530961,0.621728,1.717084,0.027701,N
-0.932706,-0.243101,-1.334051,-1.772789,-0.328247,-1.484506,-1.697247,-0.667827,0.200905,1.241092,N
-0.009227,-0.816013,0.069907,1.506933,-0.579471,-0.277816,0.123639,-0.138002,1.02079,-1.687639,N
-1.523481,-0.989241,-0.016945,-0.598567,-0.528567,0.722471,0.35518,-0.753075,0.58405,-0.377822,P
-0.382018,0.148906,-0.023794,0.881433,1.046071,-1.481728,-0.91833,1.129113,-1.178441,1.54939,N
0.213253,-0.364641,-0.258992,-0.509176,0.224121,0.908123,0.327959,0.99308,-1.310967,-1.163745,N
-0.852792,-1.049866,-0.59534,0.664568,0.407686,-0.951265,1.298843,0.013436,-1.305622,1.432546,N
-0.353516,-0.331076,0.292829,0.823954,-0.07864,-1.573639,1.309,0.93834,1.520298,-1.315865,N
0.10839,-0.230589,0.721307,1.292365,-0.200471,1.147348,0.90065,-0.169624,-0.303006,1.684713,N
-2.071245,-1.323271,-0.623082,1.362225,0.291336,1.414361,-0.317731,-0.125459,1.696653,-0.156461,N
-0.463633,-1.189274,-0.309223,-0.594923,1.084288,-1.554037,-1.027981,0.369405,1.462577,-0.360242,N
1.18855,0.472188,0.541135,-0.757128,0.226424,-1.504945,-1.678586,0.869716,0.150281,1.203082,P
0.943767,0.770541,0.696433,-0.102516,1.387329,-0.921015,1.511588,1.15949,-0.553697,-0.057064,P
0.468589,0.301147,-0.435001,-1.537216,-0.703578,-1.349624,-0.975194,1.044345,0.017456,1.413166,P
-0.108524,0.590332,-0.164776,-0.512234,0.567472,1.199817,-1.012381,1.498257,-0.69148,0.872705,P
-0.695989,-1.428793,-1.249861,0.306857,-0.750043,0.213803,1.317334,-1.664646,-0.01311,-1.446087,N
-2.005076,-1.61373,-1.558417,1.113267,-0.518004,0.369984,1.205285,-0.64835,1.756686,-1.098823,N
-1.121315,-1.522986,-0.650172,1.287098,0.673154,-1.635802,-0.343405,0.529164,-1.237522,-0.771013,N
-0.045173,0.834317,-0.588201,-1.628143,-1.435237,0.582029,0.01473,0.552219,1.454934,-0.238022,P
-0.333275,0.053935,-1.295114,-1.305534,-1.004009,-1.390725,-0.667099,1.192039,0.508863,-1.177536,N
-0.556425,-1.475312,-0.710959,1.279547,0.019325,-0.060478,-0.744,0.926078,0.754923,0.786592,N
-0.277739,-0.379084,-1.357619,0.084886,1.30084,-0.074806,-0.099992,-0.851784,0.877927,0.289459,N
1.564312,1.250478,2.016891,0.736809,-0.047016,-0.726802,-0.946151,-0.481371,0.806811,0.155885,N
-0.124875,-0.135122,-0.514255,-0.51457,-1.146284,-0.860016,-0.560933,-1.059663,-0.423833,1.363723,N
1.846666,1.659515,0.616267,-0.409707,0.933689,1.554392,-0.419422,-1.389584,0.256484,-1.40645,N
0.335612,-0.287631,-0.885477,-1.782648,1.51681,-1.623413,1.19596,0.402364,-0.780197,-0.194125,N
-0.833609,-1.125059,-0.6512,1.54877,0.586595,-0.3311,-0.679305,-0.170588,-0.770897,-0.443,N
-2.352406,-1.733388,-0.964849,0.265912,0.175969,1.323458,-0.425598,-1.06653,0.672199,-0.071483,N
0.381979,0.280009,1.428853,1.482733,0.236766,1.650227,1.113692,-1.592618,1.083752,-1.044358,P
-0.18263,0.383506,-1.154032,-1.359865,-0.256135,1.103478,0.088569,1.252619,-0.350218,-0.50571,N
1.427988,1.501779,0.880789,0.198903,1.219673,-0.948407,-1.435097,-0.190041,0.754178,0.214565,N
-1.547719,-1.587087,-1.060292,0.703178,1.050761,-1.606694,-0.484236,-1.2171,0.424339,-1.233425,N
0.882762,0.528757,-0.305865,-1.374061,-1.482237,0.07435,0.853066,-0.580515,0.512625,0.277991,P
-0.762641,-1.130981,-0.753268,0.2664,-0.672268,-0.987906,0.403827,1.244322,1.329999,-1.239694,N
-0.209218,-0.501486,-0.671242,-1.279632,-1.041608,-0.713743,-0.295574,-0.818046,0.70699,1.643543,N
-0.50514,-1.195941,-0.49969,-0.761613,0.843266,-0.058771,1.336958,0.785562,-1.353176,0.779763,N
-0.010035,-0.601609,-0.05363,-0.43274,1.598964,0.405178,-0.87788,0.807548,0.182391,0.024392,N
-1.786576,-1.300733,-0.124314,1.468143,0.235427,1.273704,-0.050202,-0.306433,-0.502754,-1.549249,N
-0.044098,-0.812658,-0.502626,-0.296822,-0.59469,-0.336718,-0.768121,-0.567234,-0.054996,0.152522,N
-0.111954,-0.161851,-0.631293,-0.466557,-0.75262,-0.052461,0.746887,0.323479,-0.084443,0.208785,N
0.467481,0.790945,0.867603,0.833072,-0.5001,-0.050992,1.471203,-1.330646,1.229712,1.460944,P
-1.19501,-1.386681,-0.395763,0.866391,-0.453632,1.20157,1.122801,0.470122,1.049098,0.757035,N
-0.593401,-0.099699,-0.360794,-1.456647,1.421559,1.247833,0.166532,-0.019937,-0.827946,0.002498,N
0.090176,-0.01677,1.103654,1.318504,-0.074661,-0.76937,0.224936,0.644336,1.483852,-1.504214,N
0.681999,1.161128,-0.20463,-0.950568,-0.564969,1.117664,-0.380475,-0.046315,1.765377,-0.094831,P
1.580367,1.6788,3.082969,1.502106,-1.263712,-0.582252,0.409091,-1.136713,-1.25239,1.015823,N
2.034208,1.351909,2.064238,1.22935,0.80934,-0.943283,1.076007,0.086399,-0.460321,-0.338639,N
-1.89116,-1.392446,-0.03393,1.074298,-1.660374,0.665622,-0.773187,1.734404,-0.414452,0.092208,P
-1.386187,-1.362258,-0.929892,0.983717,0.76785,0.909293,1.546818,0.459879,-1.538577,0.201426,N
1.05296,1.404238,2.160962,1.223951,-0.252508,0.355849,-0.828143,1.026001,0.109936,-0.173825,N
-1.740555,-1.699375,-1.271898,-1.412253,-1.130147,-1.368458,1.429688,-1.365606,-1.211054,1.438511,P
0.642835,0.587523,1.347816,1.18821,0.314366,0.8378,-0.297406,-0.359543,1.709429,1.251799,P
-0.803162,-0.656696,-0.096947,1.009875,0.120254,-0.162158,0.784247,-1.025234,-0.598097,-0.60363,N
1.499656,1.544611,-1.535095,-1.695319,1.023481,-0.511468,-1.175293,-0.587762,1.385808,-0.109384,N
0.137581,-0.139449,-0.95139,-1.345558,1.531747,-1.29968,-1.00162,-1.592473,-0.249416,1.595598,N
0.054724,-0.631881,0.151038,1.294318,0.029977,1.584074,0.527292,1.608737,-1.530272,1.266178,N
0.60652,1.526708,-1.007791,-1.561245,-1.380786,-1.518205,-0.68321,1.143934,-0.583883,0.583924,P
-2.49296,-1.729492,-0.984462,0.240675,-0.837749,-1.354299,-0.8008,1.596684,1.57836,0.089628,N
0.280879,0.059485,0.54615,-0.295698,-0.503572,-1.251297,0.353346,0.762179,0.873164,-0.567284,P
-1.309034,-0.659065,-0.17529,1.012796,0.513247,-0.456433,0.902796,-0.195948,0.754561,-1.045551,N
-0.336324,0.608286,-0.497342,-1.475905,1.102891,-0.732836,-0.69411,0.387235,-0.083886,1.476284,P
0.352333,-0.469858,0.485989,1.236626,-1.189943,-0.316338,-1.58503,-0.031997,0.973523,1.046613,N
1.208262,0.491099,0.683668,0.048323,0.340039,1.117648,-0.89428,-0.135903,1.397677,-0.910608,P
0.867558,1.037193,-0.008887,-0.964817,0.609691,0.230011,-1.480837,1.439638,-1.305442,-1.003352,P
-0.987118,-0.935687,-1.289363,-1.235033,1.072479,-0.50304,0.150246,0.448229,-1.409419,-1.254246,N
-0.164357,-0.287709,0.16715,-0.001318,-0.712948,-1.325189,0.351836,-1.451842,-0.977921,0.563093,N
1.088138,1.249997,1.321766,1.19253,-0.573846,1.427109,-0.050699,-0.716921,-1.510764,0.940166,P
-0.01509,-0.504821,0.815475,1.406962,-1.022481,0.215779,-0.773341,1.564221,-0.014878,-1.012091,N
0.32182,0.716575,0.372408,-0.325203,1.507358,-0.298599,1.412571,-1.43305,0.146533,-0.547956,P
0.752752,0.804512,-0.056538,-0.079947,1.415558,-0.153951,0.873775,0.486911,-0.299735,1.607844,P
0.633991,0.121801,0.57426,1.404688,-1.408912,1.286153,0.92593,0.84963,0.794223,-1.208846,P
1.160672,0.70477,-0.231836,-0.184814,0.675811,1.238985,-0.53486,-0.882145,0.690047,1.32262,P
-0.794543,-0.467352,-0.370219,-0.466446,-0.493016,-0.895907,1.089507,0.121856,-0.111351,1.601207,N
-0.546337,0.181652,-0.315821,-0.079586,-1.170358,-1.045546,-0.967471,0.369921,0.965137,-0.980465,N
0.699252,0.353935,1.621195,1.493969,-0.782291,0.103843,0.392068,0.868457,0.690994,-0.564268,P
-1.094752,-0.571942,-0.219659,0.328551,0.952559,-0.913699,-0.052437,-1.205783,-1.321358,-0.747246,N
1.100872,1.264687,0.481734,-0.77973,0.819959,0.600043,-1.169635,1.139931,-0.536189,1.342346,P
-0.340344,-0.146384,0.15516,-0.772113,-1.503539,-1.659703,1.313169,-1.66486,-1.25253,1.551623,P
0.158927,0.144551,0.029408,0.483681,0.320036,-1.273181,-1.592911,-1.593653,-1.091395,0.180035,N
-1.973251,-1.572178,-0.972859,0.852363,-0.790752,-0.903265,-0.496124,1.567059,-1.199491,0.090046,N
2.071485,1.627424,0.48203,-0.696134,-1.421639,1.456243,1.527032,0.157105,1.050978,1.006919,P
-1.656946,-1.217492,-1.181177,0.991465,-1.13572,-0.644927,1.210711,1.500942,-1.547066,-0.086319,N
0.281116,-0.260276,-0.443308,-0.981244,0.945172,0.679006,-1.384743,1.726752,1.234001,-0.587349,N
0.757219,0.234867,-0.341952,-0.665909,0.066154,1.35685,0.82842,-0.196608,-0.744218,-1.485126,P
-0.972379,-0.398672,-0.779531,-0.851657,-1.578535,-1.553262,-0.045239,1.672607,1.208512,-1.263831,N
0.594984,0.996595,-0.246871,-0.745685,1.618745,0.604168,0.547955,-0.854661,1.364834,0.871049,P
0.309829,-0.39739,-0.028604,-1.198825,1.490505,-0.142231,-0.278524,-1.376248,-0.950269,-1.607657,N
0.700483,0.975844,1.316228,0.492017,-1.696041,0.247885,-1.672572,-0.008008,0.324202,0.619022,P
-0.596671,-0.044837,1.219629,1.382678,0.211134,-0.553055,-0.945106,-0.316136,0.805488,-0.42302,N
1.723197,1.108795,1.141892,0.426226,1.158757,-0.711598,0.02914,0.319052,-1.38011,1.374442,N
-1.12338,-0.363868,-0.481367,-0.424086,-0.834726,-0.524842,1.477257,-0.187582,-1.311697,0.374367,N
0.926931,0.408937,0.296079,0.464212,-0.09987,0.253732,1.510286,1.33855,-1.433198,0.395076,P
0.904907,0.149784,1.527378,1.327292,0.114096,0.885373,0.376176,0.753021,1.172749,-0.608896,P
0.184501,-0.399168,0.119764,0.728112,1.102044,0.011563,-0.454791,-1.358471,1.281748,0.249988,N
0.258895,1.004594,-0.398512,-0.678614,-0.301934,-1.018941,0.32914,-1.229703,-0.506993,-0.921546,P
-0.950112,-1.452644,-1.380959,0.101136,0.171333,-0.410776,1.349876,-0.663972,0.87741,0.671893,N
-0.102025,0.272694,0.006196,-0.233693,-1.243787,1.442684,-0.701164,-0.982318,-0.719426,-0.016391,P
-0.623433,-1.283223,-0.445828,-0.452146,1.072225,-1.19793,1.685504,-0.347683,-1.305158,0.069728,N
1.336663,0.736206,1.205151,0.847936,0.823071,0.486075,-1.545454,1.076384,-0.590238,-1.454353,P
-0.447138,-0.541592,-0.90465,-1.198199,0.272257,0.125034,-0.272936,0.046621,-0.160746,0.128798,N
0.800277,1.686816,-0.008444,-1.424458,-0.333329,-1.068662,1.037039,0.721902,-1.45549,-1.321779,P
0.401993,0.28139,-1.349319,-1.810532,-1.301591,0.938364,1.449365,-1.314025,-0.632884,-0.442122,P
1.317456,1.229483,1.122073,0.197911,1.272072,-0.875772,0.303237,-1.581529,1.020229,-0.591316,P
-1.091934,-0.610624,-0.959994,-0.856618,1.240322,-1.377103,1.220735,0.522346,1.354396,1.607606,N
-1.366367,-1.057868,-1.476618,-1.009477,0.968941,1.486185,0.556268,0.323038,1.176639,0.809339,N
-0.730068,-0.263058,-0.527522,-1.536754,0.305879,0.023523,-0.764392,-1.449977,1.503549,0.722274,N
0.494214,0.360843,0.104253,-0.520538,1.185827,1.045622,0.964778,0.456366,-1.0314,-1.004387,P
-1.233665,-0.913359,-0.542866,0.65506,1.170852,-0.266929,-0.645919,1.309199,0.460629,1.120599,N
-0.246793,0.381001,1.168375,0.832842,-1.409551,-1.146304,1.014845,0.551024,-0.23059,0.077093,N
1.69416,1.5647,0.058039,-0.824597,-1.232974,-0.820922,0.215053,1.709518,-0.249678,-0.47648,N
1.135003,0.760632,2.121206,1.232353,-0.272938,-1.034442,-1.18436,0.167199,0.577985,-1.628328,P
-1.658958,-1.71274,-0.162518,1.427214,0.299439,-0.430433,-1.659816,-1.607119,1.537208,0.423758,N
0.580195,0.705864,2.045189,0.587313,0.610183,-0.803202,-0.374518,0.336936,-1.091498,-0.897498,P
-1.327617,-0.58943,0.710837,1.488522,1.19322,-0.946211,-0.047171,1.057442,-1.141681,-0.329433,N
-0.539055,-0.113188,-0.824517,-1.131936,1.316887,-0.297751,1.467126,0.175316,-0.401989,1.022697,N
0.73235,1.677599,2.018388,0.250066,-1.020663,0.941458,-0.094498,-0.268318,-1.229756,-0.409207,P
1.829393,1.403689,0.576731,-0.39996,-1.504796,1.541789,-1.003624,0.723983,1.088692,1.65683,N
0.06502,0.43688,1.057267,0.999895,-0.599936,-0.737631,-0.076603,0.121573,0.109714,0.91292,N
1.000409,0.72363,-0.023553,-0.034877,-0.074388,-1.243533,0.601263,-1.678222,-1.166247,-0.424054,P
0.483022,0.996436,0.512892,0.137927,0.469077,0.538115,1.611974,-1.673119,-0.997443,1.210474,P
-1.381483,-1.208125,-0.072764,1.400409,-0.839517,1.083936,-0.773964,-0.773374,-0.486249,-0.763549,P
-1.317085,-1.574091,-1.648875,0.949123,0.479353,-0.916557,1.015695,-0.21412,-1.316381,-1.246428,N
-0.762763,-0.664655,-0.180326,-0.123773,0.981118,0.767962,-0.978234,-0.031064,-1.579633,-0.628348,N
-1.001573,-0.645544,-0.291197,-0.168226,-0.106482,1.645488,1.110995,1.387792,-0.276446,-0.218145,N
0.890748,0.376652,-0.262202,-0.415211,0.782919,-1.276965,0.020075,-1.522195,-1.045833,-0.644455,P
0.462599,0.577735,-0.086464,-1.709546,0.858112,-0.087831,-0.494785,-1.675283,1.120246,-1.156678,P
-0.953845,-1.428009,-1.289047,0.86604,-1.371784,1.579788,-0.123184,1.069777,1.763577,-1.114236,N
-1.704011,-1.294828,-1.05116,-0.401478,1.555795,-0.378389,-0.615598,0.35811,-1.383481,-0.183638,N
0.913391,0.610902,0.636102,-0.280889,-1.710722,1.156541,-0.071976,0.661015,-1.032138,0.365719,P
1.602948,1.091429,-0.791917,-1.635123,1.565684,-1.264121,0.380892,1.624908,0.572818,-0.410887,N
1.890144,1.580832,0.040929,-0.628955,1.546714,-1.465148,-1.168996,-0.998975,-0.681413,0.596494,N
-0.40457,-0.134197,0.3086,0.649828,-1.104507,0.653473,1.155759,-0.250788,0.236652,1.138201,N
-0.795791,0.09362,0.431756,0.788679,0.28933,1.652965,-1.295242,-0.149004,-0.65908,0.662355,N
-0.247179,-0.511664,0.086402,0.377667,0.834702,-1.115987,-1.026708,1.628836,0.840735,0.226981,N
-1.017317,-0.668608,-1.321852,-1.758919,1.607764,0.862833,1.646705,0.520751,-1.351963,-0.10267,N
0.522249,1.249377,1.610803,0.127426,-0.894935,0.162174,1.394193,-0.356157,1.035471,-0.815855,P
0.75081,1.644423,0.129056,-1.289801,0.232959,1.595733,-1.626517,0.299208,1.45287,-1.020066,P
-0.517551,-1.229711,-0.32517,1.292555,-0.297509,-0.463446,-1.462094,-0.071358,0.303227,-1.198415,N
-1.571066,-1.441121,-1.865045,-1.416537,0.357568,1.187898,-0.105518,0.284517,-0.327993,0.624834,N
-0.757042,-0.651631,-0.200203,0.288865,-0.415856,-1.117929,-1.331826,-0.891361,1.351485,-1.263942,N
-0.641999,-0.564795,0.761697,1.260596,-0.554688,1.316299,-1.416311,1.233957,1.442594,-0.019056,N
0.774482,0.693398,0.011933,-0.045609,-1.328674,0.627263,-1.596862,-0.822236,-0.505142,1.302224,P
0.906795,0.7137,1.586745,0.891872,-0.664194,-0.069174,0.188165,1.066415,-0.224367,-0.897652,P
1.139942,1.341668,0.097426,-0.961727,-1.446046,-0.96037,1.463754,-0.542211,0.315351,-1.609018,P
-0.669503,-1.646391,-0.457364,0.045604,-1.35019,0.502962,1.060752,1.272167,0.849987,1.074223,P
-0.277547,-0.685016,-1.552576,-0.096941,0.546781,-1.434556,-0.024892,0.716678,0.843566,-0.61932,N
0.654248,0.057631,-0.647443,-1.176151,1.535209,-1.662779,-1.396553,1.597283,1.551603,1.328242,P
0.859247,0.989943,2.409142,1.566494,0.454774,-1.136784,-0.103688,1.077869,0.906578,-1.497283,P
1.172394,1.594629,0.010447,-1.10427,0.034222,-0.272086,-0.555527,-1.117172,1.339712,-1.541828,N
0.880919,1.582418,0.777226,-0.061114,0.023097,-0.438658,1.021033,-1.184625,0.314477,1.533856,P
-0.051377,0.154723,0.32377,-0.035699,-0.16797,0.036066,1.162473,1.263674,-1.317795,-0.124402,N
-0.256804,0.053894,-0.829536,-1.123104,0.294027,-1.443162,-0.123212,-1.380382,0.984949,0.710917,N
