"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","binaryClass"
-1.7056,-1.344878,-1.351495,-0.310879,0.961711,-1.338946,-0.790964,-0.248466,-0.155272,1.129539,-1.120092,-0.11476,-0.431923,-0.214011,0.760822,0.86489,1.407521,0.958291,0.841294,-0.850013,-0.226778,1.460517,-0.971422,-1.139428,1.454628,1.140389,0.45439,-0.817397,-0.048322,0.03243,-1.045502,1.040911,-0.396769,-0.351134,-1.172625,-1.253081,-0.019947,-0.880275,1.082807,0.813837,-0.672621,0.830617,-0.808631,1.039802,0.806841,-1.563381,0.363764,-1.36311,-1.351877,-0.589371,P
1.048844,1.54442,-0.284719,1.757471,1.202829,0.897597,-0.890672,0.795251,-1.225914,0.131044,-1.419157,0.587983,0.584484,-0.121009,-0.75695,0.576384,0.917933,-0.075196,0.275731,1.347671,-0.652184,-0.528807,0.471968,-0.621568,-0.964269,1.320305,-0.38533,1.293651,1.28848,0.062796,-1.085348,0.870912,0.596473,-0.76001,1.127957,0.127235,-0.435255,-0.214087,-1.183694,0.65272,0.483494,-1.391808,-1.570214,0.36792,0.879124,0.631326,-1.562359,-0.240986,-1.3275,1.636142,N
-1.692193,-0.966451,-1.610062,-0.157809,0.973749,-1.008999,-0.370679,-0.322206,0.46405,0.609335,-1.213206,0.214602,-0.912524,0.618174,1.539794,-1.107604,-1.463608,1.147956,1.70259,0.618848,-1.739659,1.035853,-1.267517,-0.74435,-0.081229,0.988365,-1.550105,-1.406495,-1.718025,-1.061521,0.329034,-1.151346,-0.619802,0.605435,-1.40734,-0.398622,1.825555,-0.335376,-1.758832,1.14602,-0.427003,1.299863,-0.263834,-0.697105,1.347215,0.173242,-1.067881,-1.611172,1.567385,0.429642,N
1.049047,0.881356,1.237478,0.44471,-0.524438,-0.400943,-1.629002,-0.116149,-1.638358,1.315134,-0.194214,-0.491021,-1.180599,1.60503,0.170561,1.673318,0.875995,-1.49799,1.219651,-1.191847,-0.89163,-0.743301,-1.623089,1.651026,1.006515,-1.549466,0.740558,-0.37912,1.037153,1.152837,0.615091,-1.158661,1.088151,0.824066,1.52663,-1.218411,-0.220043,-0.950297,0.783899,0.448789,-0.251228,-0.846664,0.993304,1.307111,1.357184,-0.709693,-0.407913,-0.113223,1.515818,0.278062,P
-1.353702,-1.448938,-0.42727,0.051052,0.721773,-1.250214,1.634852,0.576642,-0.764393,-0.995794,1.692506,1.188208,-1.590544,-1.26343,1.084959,1.113576,1.592272,1.077458,-0.536474,0.121226,-1.441143,0.128318,1.150101,0.726454,1.518392,-0.815396,1.313454,0.640491,-0.10372,-0.527567,-0.996685,0.076657,-0.991686,1.652694,0.903184,-0.495586,-0.702143,0.240825,1.742925,0.91856,-1.628007,0.390853,-0.984197,-0.700748,-1.332846,-0.242934,-0.323333,0.406675,0.998132,-0.373897,P
0.515805,0.684219,-1.206705,0.337213,0.333037,-1.565104,-1.055068,-1.098826,-0.674818,-0.204946,1.509546,0.410565,-0.290625,-0.11319,0.564921,1.267523,-1.579317,0.891676,-0.521383,-0.74791,0.723215,-0.584263,1.699798,-0.433657,-0.222057,0.5849,0.378748,0.749579,1.245019,0.029441,0.572184,1.225272,-1.061624,-0.441013,-1.133921,-0.264075,-0.36452,1.531536,1.490919,-1.140255,-0.381537,1.143627,-0.097952,1.323909,0.681912,-0.859376,1.096003,0.105998,-1.383005,0.270174,P
1.514541,1.232524,0.827316,0.584579,-0.345994,-1.186641,-1.664312,-1.759717,0.311847,1.758168,1.64366,0.018562,-0.144255,-1.147022,-0.462845,1.169545,0.652811,1.247618,-0.346579,-1.735753,0.191042,-0.309567,-0.806381,1.420363,0.48667,0.295835,-0.625739,-0.089171,-1.119046,-1.300556,-0.357185,-0.283469,-1.047564,-0.845793,0.912893,1.051075,0.173485,-0.494496,-0.935873,1.62434,-1.336316,-1.180044,-1.23935,1.297121,1.553878,-1.840842,0.94863,0.966341,-1.265949,0.19075,N
-0.326049,-0.270509,-0.046085,-0.072031,-0.724462,1.626087,1.711443,-0.38659,-0.71318,0.938247,0.678829,-0.873136,-1.66733,-1.486287,-0.955575,0.63519,-1.416414,-1.434572,-0.97367,-1.286094,0.000602,0.76274,-1.314613,1.208276,-0.324521,-0.401999,-0.5753,1.493347,0.194923,1.526588,-0.424539,0.980503,-0.635943,0.981289,-0.517263,-0.907279,0.805277,-1.132846,0.656512,-1.230386,-0.744253,-1.501261,-0.89685,-0.312819,-0.033206,1.558126,-1.185514,0.677917,-1.07088,-0.032787,N
-0.304546,-1.003165,1.331307,-0.882422,-1.683387,-0.565461,-0.513149,1.084792,0.775328,-1.59618,1.182416,1.239333,0.53705,-1.414043,-1.220182,0.605402,-1.633269,-0.557855,0.928724,1.493214,-0.841019,-0.388803,0.198775,-0.973223,0.803741,-0.276704,0.480914,1.324104,0.581357,-0.479083,-0.479469,1.414031,-0.292214,-1.531813,0.283831,1.244656,1.732371,-1.288802,-0.075321,1.648146,-0.864647,0.452029,-1.676025,0.978783,0.515846,-0.39179,-1.128879,-0.434161,-0.764244,0.572947,N
0.869588,1.092901,0.237003,-1.557314,-1.023079,-0.577059,1.100671,0.112783,0.774981,1.014177,-0.261295,-1.405311,0.423262,1.434121,1.477806,0.037544,1.048571,0.637297,1.419698,1.552716,-0.674442,-0.330705,-0.82025,-0.232307,-0.546564,-0.586416,0.423982,0.098008,-1.52931,0.665365,1.200532,-1.361861,-1.41124,-0.366124,-0.457776,0.357132,1.625283,-0.083443,0.987552,-1.204677,0.554091,1.025352,0.824948,1.089056,-0.802694,-1.17155,0.403786,-0.833552,-1.305781,-1.020565,P
1.268963,1.043704,0.647687,1.305992,-0.990194,1.240273,-0.515544,-1.721685,-1.594136,0.6171,0.038933,-0.288074,1.468553,-1.023011,0.083243,-0.972556,-1.460743,1.392423,-0.611791,-0.330071,-0.298922,-0.727054,0.978273,0.26906,0.749815,1.616612,-1.324921,0.668669,-0.139179,0.468762,0.715145,1.374367,-1.608556,-0.002127,1.169849,0.730332,0.378721,-1.620709,-1.471435,-0.926537,-0.223977,1.379166,0.074715,-1.795372,-0.721026,-1.022084,-1.418354,0.248187,1.273859,-1.626535,P
-0.486449,-1.325044,1.55744,-1.624659,1.1616,0.976467,-0.2493,0.468057,-1.246308,0.446241,-0.539783,1.295945,0.199187,0.42067,0.997823,-1.044356,0.220982,-1.479075,0.947145,-0.219182,0.175591,1.255197,0.415481,1.288751,0.486053,0.386045,0.449,-1.159113,-0.259805,-0.886492,1.440707,0.476326,1.28743,-1.089768,-1.598394,-1.638593,0.215342,0.640608,-0.778357,0.173124,-0.968111,-1.623044,0.319876,-0.854467,0.92348,0.447745,0.359623,0.210886,-0.000825,0.777738,N
0.877527,0.007563,1.231361,-0.619278,0.176495,0.04075,-1.103128,-1.498801,-1.072198,-0.289037,0.078897,-0.396845,-0.617341,-0.728635,-1.412383,1.152175,-0.026904,-1.001802,-0.755142,-1.478573,1.240846,-1.312137,1.225917,0.754688,1.081673,0.076353,0.853199,0.05267,-0.997857,-0.927797,0.276313,-0.634603,1.620593,1.472048,-0.241537,-0.267862,-1.319414,-1.514902,1.122661,-1.039657,0.059576,0.777383,0.939966,-0.941486,1.059857,0.61522,-1.145116,-0.719663,0.122368,1.595393,P
-0.627616,-1.321369,0.912141,-1.219299,-1.46217,1.200653,-1.075329,-0.867599,-1.347426,1.351318,-0.318186,1.05216,-1.249322,-1.698139,0.562618,-1.734814,0.294938,0.435046,1.623499,1.655278,1.166473,1.519745,-1.495996,0.034194,0.498707,-0.597102,0.304734,-0.640927,-1.44138,-0.89838,1.285435,-1.571393,0.941175,0.762797,-0.579493,1.389742,-0.027425,-1.32414,1.316599,1.478925,0.628353,-1.069325,-1.546344,-0.258344,0.361519,-0.109531,-0.295186,-0.468166,-0.163515,0.974267,P
0.143542,0.612464,-1.262121,-0.140893,-1.692582,-1.493685,-1.058541,-0.718934,-0.665659,0.138294,1.712859,1.560172,0.10382,0.33951,1.014759,1.290072,0.487143,-0.987941,0.054252,1.664357,-0.962713,0.0736,1.306529,-1.666344,0.028129,0.41719,1.319209,-1.635278,1.612446,-1.044394,1.074097,1.190314,1.221651,0.834742,1.068571,-1.206349,-1.626605,-0.193319,-0.437791,-0.615214,0.389491,0.739552,-0.822077,-1.182477,0.778338,-0.946148,1.653598,-1.489827,1.150169,0.929661,P
-1.083028,-0.790716,-1.198244,0.949781,1.077542,-0.676363,0.573455,1.326427,-0.270743,-0.088485,-0.594591,-1.245563,1.736536,-0.426607,0.544917,-0.905125,1.414784,1.161442,0.156068,0.823968,-0.784989,-0.885739,0.755737,1.340106,0.436305,1.100868,1.783207,0.270624,-1.081218,-1.317772,1.626561,1.658062,-1.123739,-0.592087,-0.113077,1.371302,1.497967,-0.787019,1.271368,-1.668684,-0.539489,1.202159,0.614667,-0.716257,-0.421023,0.267152,-1.682656,0.978276,-0.569008,1.672317,N
0.316072,1.025037,-1.386055,-1.397179,-0.630703,0.249351,-0.214297,-0.592418,0.722574,0.294763,-0.174689,1.330131,0.135734,-0.742885,-1.477726,0.96642,-1.238521,-1.477396,-1.482637,0.105309,-1.30976,0.293565,-0.460088,0.923554,-1.066893,-1.741654,-0.662508,0.211446,0.67586,0.629977,0.435646,-0.519716,-1.202306,1.568307,0.863363,-1.594703,-1.580027,-1.033082,-0.518174,0.292202,1.3431,-1.427583,1.302921,-0.239316,1.147733,-0.340965,0.127297,-1.610031,-0.928794,0.092429,P
-1.166323,-1.348989,-0.152889,0.911136,-0.846178,1.397111,1.530572,0.406946,1.580163,-0.947926,-0.28825,0.953515,-0.519335,0.725743,-0.051705,-1.290394,0.901915,1.145725,0.704615,0.437704,-1.632325,-0.511972,1.136911,0.740146,0.178202,1.259827,0.261053,0.54437,0.971085,1.346912,1.64291,0.51141,1.023337,-0.172034,-1.561954,-1.12464,-0.539593,1.762479,0.528204,0.795037,-1.585693,0.657135,0.090078,1.707654,1.745479,-1.794499,1.666001,-0.397123,0.670225,-0.472865,P
-0.26832,0.236441,-1.339486,1.017056,0.005799,0.276666,-1.305045,-1.596496,0.792866,-1.384214,-0.363648,0.251335,0.654305,0.715764,0.179415,1.580213,0.854005,-1.349676,-1.300214,-0.910661,1.188929,-0.300266,0.132122,-1.153871,-0.301789,-0.702395,-0.792197,-0.885346,-0.04244,-1.478898,0.972866,0.836545,-0.843165,1.248147,1.063603,0.73218,-0.71451,1.740223,0.459894,-0.65225,0.787424,-0.433095,-0.394259,-0.554597,0.88531,-1.076454,0.524574,-0.484923,0.101009,0.221507,N
-1.15044,-0.95189,-0.799444,-1.656229,0.037918,-0.846336,0.249472,-0.149851,0.500985,1.081977,-0.232454,-1.585403,0.13925,0.486166,-0.677038,-1.168903,1.029436,-0.517998,0.43645,0.366333,0.549225,-1.527367,-1.692653,1.465645,-1.027757,-0.447252,1.263829,1.645575,1.674797,0.710769,-1.225112,-0.328001,0.639845,1.382749,-0.374056,-1.190112,1.580393,1.120173,0.636492,0.852482,-0.810829,-1.587562,-0.887714,-0.615766,1.504296,-1.011511,1.342318,-1.385257,0.124836,1.663688,P
-0.547791,0.183322,-1.368481,-1.675772,-0.295615,0.025105,-1.536882,-0.662413,0.069298,-0.136657,-0.138246,-1.252966,-0.888545,1.431966,-0.89379,-1.571795,-1.536805,0.937962,-1.705621,-0.149753,-1.022972,0.83251,-1.323915,-0.930565,-1.434288,-1.190885,-1.412936,-1.289017,-0.057206,-1.360143,0.439074,0.567927,-0.932567,-0.954614,0.842207,-0.100121,-1.387666,1.286588,0.877158,-1.392634,0.918292,1.644992,-1.445663,0.319718,-0.485061,1.493689,0.530413,0.512185,-1.355027,-1.091982,N
-0.968672,-0.546196,-1.057046,-0.561819,0.067746,0.396552,0.160195,0.063713,1.595996,1.756705,0.784679,0.148826,0.057621,0.800969,1.707433,1.613875,1.357908,1.45523,0.460278,0.799035,-1.078149,-1.20305,-0.7529,-0.869303,0.472204,1.419221,1.634717,1.17848,-0.837682,-0.454184,-0.367757,1.003874,1.632069,0.548514,0.148164,1.546507,0.336567,1.478584,-0.248129,-1.036158,0.203022,0.90087,0.556747,-1.770356,1.041808,-0.343858,1.107755,0.98205,0.558442,-0.006337,N
2.053622,1.273013,1.741063,-0.776958,0.295728,0.225343,-0.455871,1.053543,0.487815,1.022916,-0.100831,-1.4857,-0.647503,-0.1846,0.742592,1.441222,1.524285,-1.021135,1.023286,-0.638512,-1.36308,-1.468602,0.508311,0.234945,0.086844,-0.695727,-0.508408,-0.447877,1.386619,-0.302696,-1.251831,-1.730212,0.70517,0.827923,0.647454,1.114774,-0.199118,-1.260198,-0.821069,0.619146,-1.149942,1.683986,1.068701,-1.783691,0.137694,-0.918349,-0.150327,-1.129702,0.507937,-0.583012,N
0.047233,-0.526598,1.31845,-1.587999,1.247374,1.344843,0.014868,-0.495278,-1.063173,1.017983,-1.099338,-1.162769,-1.423476,1.251111,-0.954957,0.345936,1.374445,-0.472262,0.273578,0.07521,-1.472426,-1.211512,0.597551,0.923563,-0.007198,0.087239,0.80789,-0.061865,-0.458388,-1.462668,-0.342202,-1.700735,1.551028,-1.520149,1.333345,1.117917,0.524033,-0.150859,0.936577,-1.876809,1.192771,-0.644197,-0.74385,-0.025366,1.765543,-1.219825,0.511023,-0.101669,-0.371678,-0.361306,N
-0.899284,-0.402446,-1.211657,0.079887,-1.446141,0.613042,-1.389156,-1.343071,-0.784834,-0.823185,-0.442243,-0.867042,0.858992,1.522029,1.71905,-0.984719,-1.477661,-0.998413,-0.161075,1.340815,0.116686,0.237858,-1.414035,-0.079283,-1.364935,1.299534,0.792639,1.588114,1.238837,0.797896,0.808557,-0.930595,1.338697,-0.214577,0.386657,-0.561483,-1.65579,-0.071445,-0.592208,0.384326,-1.473473,-0.651566,-1.508343,-0.030709,1.121536,0.712862,1.204415,-1.370217,-0.011934,0.493428,N
-0.515769,-1.49773,1.496091,1.149808,0.624865,0.404085,0.415088,-0.449402,-0.956797,0.906248,-0.090616,-1.690984,1.720864,-1.664843,0.642072,0.448179,-0.666128,-0.827334,0.807804,1.464833,0.519317,0.266961,-0.376366,0.22827,-0.095417,0.768447,-1.367062,-1.182167,0.778768,-1.279176,0.476878,-0.005265,-1.059077,-0.969811,0.491191,-1.202621,-0.201876,1.366396,0.737907,0.665739,-0.468048,-0.965382,-0.652294,-1.499324,-0.158185,-0.581676,0.901589,1.165072,-0.141882,-0.051054,N
0.702802,0.183289,1.233648,0.637049,1.260314,-0.436924,1.143854,-0.790462,-1.427353,0.930641,-1.051218,-1.307935,-1.349662,0.174034,0.186144,1.634372,1.297365,0.156036,-1.585224,-0.605606,-1.769251,-1.205143,-1.45545,1.26201,1.621288,1.138845,1.583974,-1.773732,-0.312537,-0.467374,-1.386199,-0.407864,0.095179,1.783944,-1.545306,-1.090419,-0.085444,-0.384185,0.391754,1.622875,-0.881903,-0.811266,-0.880786,-1.048509,-0.163431,1.190943,-0.251404,1.40906,1.118418,-0.268586,N
-1.424444,-0.971532,-1.573077,-0.512017,-1.743622,-0.59603,1.366447,-0.453395,0.463386,-0.064382,-0.850232,1.086958,-1.506774,-1.207742,0.548083,-0.047615,1.349451,1.501119,-1.680455,0.853218,-1.52092,0.74374,-0.825157,1.366621,-1.609693,-1.431546,0.212482,-0.731446,-0.106119,0.427198,-0.568584,1.35853,0.811954,-1.718774,-1.736785,1.607864,-0.767194,-0.890772,-1.490619,0.793943,-1.669005,0.084404,-1.155477,0.561391,-0.751345,-0.284666,-0.21688,-0.25948,-1.290312,-0.035239,P
-1.103507,-1.294739,0.445653,-0.291202,0.488439,-1.638866,-1.110154,1.633619,-0.192808,1.363228,-0.194925,0.536346,0.885386,0.562426,1.664658,-1.557601,-0.510172,-0.273467,-1.423026,-1.213172,1.558943,-1.399369,1.705497,-0.832311,0.405252,-1.52724,-1.757122,0.236566,1.540713,0.493446,1.481336,1.105373,1.111173,1.553617,0.75947,-0.171875,1.279467,0.43707,-1.612542,-0.097321,-1.119653,1.155073,0.320602,0.781024,-1.22876,1.412072,-0.579181,0.707029,-1.010312,-1.04486,P
0.243611,0.40115,-0.717597,-0.16981,0.134689,-0.373654,-0.045276,-1.178771,-1.272491,1.675653,-0.708612,-1.339028,-0.465973,-1.845497,1.060832,-1.625907,0.024186,0.663357,0.129531,-1.09116,-1.642128,1.148123,1.607011,-0.36487,-0.070669,0.608942,0.637508,1.151635,-0.806708,-0.274642,1.720988,-0.275825,-0.632501,0.076715,0.067418,0.388367,0.852725,-0.7089,1.554528,-0.389974,1.080714,-1.044893,-0.717263,-1.489586,-1.35933,-1.796782,0.596943,-0.759249,-1.671595,0.597363,P
0.95249,1.326895,-0.05894,1.719286,-0.674607,0.584008,-1.617265,0.502471,0.896692,-0.215506,0.876792,0.445285,-0.064027,0.543532,1.487056,-0.699559,0.170578,-1.06061,1.742906,-1.68045,-0.124506,0.417489,0.748959,1.403529,0.22624,-0.15483,0.243427,0.03241,-1.507656,-0.378097,0.193769,-0.256123,-0.542898,1.033555,1.235368,0.534284,1.6246,1.056482,-1.399392,1.01364,0.004903,-1.245023,1.064634,1.499233,0.528522,0.027369,-0.435213,-1.12634,1.293813,-0.334544,P
