"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","binaryClass"
-0.129035,-0.78482,0.834061,0.635879,-1.555583,0.658898,-1.081046,-0.04939,-0.401371,0.495463,-0.815568,-1.281269,1.128044,0.560978,0.951312,-1.440005,1.287046,-1.778604,-0.676075,-0.277066,0.986773,-0.430476,0.27815,0.404617,-1.423344,-0.906925,1.50641,0.396889,-1.436843,1.001045,-0.470786,-0.387623,0.241422,-0.416833,0.579932,-0.042268,0.173437,1.249202,0.025271,0.855633,0.734645,0.409205,1.506089,-0.803186,1.257825,-1.410473,-1.366465,0.628528,-0.377798,1.128664,P
-1.325353,1.464009,-0.52131,1.449305,0.632096,0.962674,-0.146828,1.046724,-0.151622,-0.94316,0.108957,0.856641,-0.161007,1.37393,1.350218,-1.253374,-0.256231,-1.811711,1.740419,0.153348,-1.044388,0.304608,-1.177903,-0.434711,-0.811197,-0.202111,0.895976,0.614348,0.094227,1.483967,0.949328,1.618035,0.700022,-0.84461,-1.657295,-1.091698,-0.770845,0.440182,1.087988,-0.987055,0.849062,0.584828,0.109672,-1.398948,-0.07681,-0.70783,1.393026,0.276149,-0.123412,1.094542,N
-1.332217,0.984045,1.626065,1.3802,0.580842,0.655778,0.272884,1.664115,-0.021636,-1.563476,-0.321475,-0.298975,-1.308636,-1.526463,1.536794,1.555885,0.969335,0.264465,-0.753936,-0.579424,-1.492216,0.403935,-1.453732,-0.558671,-1.07166,1.6322,0.992263,-0.546813,0.813345,-0.839285,-0.761493,0.613043,1.241754,-0.07616,0.136748,-1.135723,0.96118,0.669158,-1.15806,-0.892442,-0.327059,1.120175,-1.136011,-0.161916,1.452305,0.329165,0.07928,-1.28849,-0.354193,0.098549,N
-0.699346,0.436044,0.934156,-0.100934,1.056989,-0.95944,-0.104174,1.577567,-0.723143,1.400517,-0.39888,1.514839,1.489996,-0.844033,0.346316,0.657749,0.13178,-0.295584,0.104428,0.452861,-0.798803,-0.155626,1.665822,-0.743992,-1.42352,0.915144,-1.08381,-1.054692,0.920705,0.315502,1.436596,0.951128,1.714295,-1.499798,0.384562,-1.824376,0.690219,-0.75344,1.421925,0.715311,1.093223,0.381919,1.20525,-0.236847,-0.156042,0.396611,0.73671,0.92006,-0.991772,-1.011794,N
-1.252978,0.373157,0.885775,1.620976,0.91877,-0.070059,0.423945,-1.227882,1.673578,-0.327392,-0.947508,-0.280644,-0.832746,1.272506,1.274207,0.343625,0.173814,-0.236693,1.613725,-0.040202,-1.033825,-1.267701,0.575198,1.706463,0.022717,1.543323,0.088139,-0.308505,-1.52838,0.75103,-0.795006,-1.182317,-0.31833,-0.416587,0.60181,1.671819,-1.13822,0.561769,0.766228,-0.010158,-1.635238,-0.974449,0.316721,0.232056,-1.558951,-0.13856,0.843663,0.672196,1.053266,-1.568562,N
0.508571,0.967418,-0.011799,1.656046,1.268571,-0.635276,0.849163,1.439415,0.555815,-1.662694,0.453346,-1.646753,-0.914905,0.939131,-0.749668,1.227381,-1.216125,-0.906612,0.90211,0.410564,-0.111877,-0.997666,0.16809,-0.047248,-1.546344,-1.505169,-0.558913,0.698399,-0.412545,-1.372024,0.057828,0.383991,1.074704,0.459312,0.627212,-1.226981,1.57152,1.129925,0.666119,0.911259,1.269096,1.14628,-1.143849,0.268669,-0.350554,-1.174348,1.493066,0.637323,0.350683,-0.2433,N
-1.487848,0.297515,-1.741527,1.602311,0.406887,0.877555,0.144506,0.271412,-1.660638,-0.667751,1.419701,1.664421,-1.14584,0.094173,-1.162014,1.421327,-1.443499,-0.134826,-0.349334,-1.111323,0.011177,-0.284998,-0.679309,-0.759702,1.365177,-0.593062,0.253665,-0.490784,-1.613475,-0.7938,-1.082104,0.103878,0.758589,0.928897,1.496118,0.978736,0.085114,-1.546165,-0.520791,0.826201,-0.005831,-0.657852,1.37115,0.253004,1.056359,-0.487477,-1.535133,1.449991,0.043712,-0.288951,N
-0.711032,1.135953,0.255193,0.065486,0.533564,0.241924,1.045263,0.635326,1.631982,0.361885,0.963663,-1.582406,-0.274377,-1.282908,0.448967,1.094785,1.536082,-1.490239,-0.104986,-1.534142,0.7983,0.531745,0.838605,-0.676579,1.348579,0.837956,-0.574668,-1.240755,-1.641579,-1.142346,-1.12228,0.280419,1.064647,1.346256,0.738253,0.823036,-1.193132,1.499756,-1.597978,-1.41427,-0.098203,0.3978,0.801401,1.504173,0.726825,-0.151632,-0.585358,-1.182904,-0.793547,0.102821,N
-1.024269,-0.549653,0.655352,-0.116885,1.456425,1.650548,-0.385897,-1.24393,1.346306,-1.624935,-0.932316,0.058479,-1.572742,0.519296,-0.773119,0.462368,-1.214026,-0.897113,1.633108,-0.22581,-1.56198,1.328487,-1.599513,-0.393399,-1.100702,-0.173519,-0.454531,-0.585222,-0.430579,0.012757,0.252961,0.439117,1.568598,1.597087,1.33177,-1.358947,0.912794,1.50668,-0.363742,-1.13762,-0.852482,-1.552525,0.718256,-0.18099,0.808027,1.076516,-0.85682,1.047103,-0.206402,-0.031633,P
1.057096,1.361945,-0.120373,1.327374,-1.178659,1.100692,-1.417837,1.348129,-1.055741,-0.084522,0.794035,1.147825,0.15318,0.098342,-1.038623,-1.294577,0.235722,1.283685,0.110073,1.006235,0.734277,-0.247898,-0.489598,-0.65964,1.138869,-1.025337,-0.30094,0.186555,0.259178,0.687831,0.420398,0.965667,0.71137,-0.793732,-1.396359,0.383641,-1.081782,0.786376,0.012557,-0.516874,1.198261,0.983756,0.174539,-1.615899,-0.549765,0.644522,0.467455,0.981735,1.480174,-0.611307,N
-1.372081,-1.636025,-0.436378,-0.225902,-0.39854,0.332231,-0.271871,-0.86424,-1.052818,0.162259,1.65694,0.578218,0.649617,1.324928,1.235761,-1.329362,-1.463358,-1.806303,0.640562,-0.224168,-1.165548,1.129178,0.4729,-0.747044,-0.999553,0.079789,1.375864,-1.582718,-0.611482,0.025166,-1.206374,1.507475,1.265441,-1.410609,1.130214,-0.198709,0.306749,0.608806,-0.702135,-1.133408,-1.721804,-1.731791,0.867242,-0.435441,0.221694,0.908053,-1.188582,0.946937,0.773129,-1.438762,P
1.517591,1.547159,0.234002,-0.116286,0.801847,0.20494,1.143003,-1.731014,-1.682401,-1.054743,-0.680904,1.372494,-0.444529,1.077792,0.583688,-0.972309,-1.069634,-0.845127,1.694099,0.957289,1.126183,-0.857972,0.6247,0.720667,-1.088591,0.745656,1.079526,-1.138932,-0.313011,-1.329698,-0.480571,-0.166917,-0.112385,-0.113715,0.172087,1.535772,0.914352,-1.405646,0.687983,-1.259489,-1.58374,0.607198,0.742207,1.459286,-0.094538,-0.261293,-0.251156,-1.414431,1.193842,1.491981,P
1.135226,0.358954,-1.700825,0.233636,0.199698,-0.102592,0.912437,-0.494371,1.090217,1.447419,-1.350967,1.595282,-0.194843,1.767214,-0.078256,-1.771946,0.456025,1.080591,0.054268,0.039523,-1.199932,0.510399,-0.316496,0.158673,0.371223,-0.001527,0.304209,1.032116,-0.801285,1.458234,0.713708,-0.773262,-1.236563,-0.980912,1.037446,0.712756,0.777352,1.516405,0.015098,0.555732,-0.194555,-1.574938,0.457624,-0.624467,-1.348923,0.860783,0.749069,1.291207,-1.572888,-0.224091,N
-0.525785,1.462096,0.438051,-0.331308,1.204511,1.519569,-1.156079,-1.614257,-0.102679,-1.163585,-1.051005,-0.724194,-0.930341,-0.648933,-0.028925,1.086813,-0.148614,0.536555,-0.59293,1.056603,1.767472,1.24158,-1.551608,-0.865585,0.781287,0.879221,0.179874,0.641795,0.684931,-0.852738,-0.58762,0.150586,-1.707693,1.455046,0.011352,0.615782,0.795618,-0.715992,-0.02296,1.619483,1.26924,0.083247,1.555121,0.072501,-1.180726,-1.103654,0.028234,-1.335104,0.094253,-1.218233,N
1.124882,1.477811,0.417159,0.322583,0.534446,-0.060025,0.890934,0.121863,0.756767,1.180293,0.655244,0.951286,0.294926,0.674726,0.252817,0.769566,-0.844487,1.45532,0.717084,-1.662281,0.161726,-1.366446,1.081365,-0.827807,-0.30451,-0.655179,-1.252973,-1.068195,-1.417153,-0.386255,0.124799,-1.76267,1.525735,0.149451,-0.804674,1.083655,-0.544319,-0.247866,-0.515992,0.229268,-0.888013,1.006203,-1.227183,1.509469,-1.565628,0.330409,0.450513,1.35402,0.708186,1.69736,N
-1.459737,-0.537758,-0.6494,0.43973,-0.164892,-0.39031,-0.218527,0.644399,0.151331,-0.155807,1.110862,0.697648,-1.600037,0.823453,1.508802,0.373893,-0.93446,1.047491,0.257497,-1.029695,0.910685,0.32715,0.594749,-0.216056,0.833073,0.345189,-0.167934,1.087447,-0.372476,0.109342,-0.291196,-1.443241,0.115604,-1.349864,-0.087581,1.019942,-1.685881,0.585547,-1.445312,-1.407021,1.313635,-0.007061,0.179227,1.152437,-0.765408,-0.022795,0.054218,-1.492942,-0.308362,-0.152292,P
-0.548028,0.286169,0.040513,-1.512919,-1.201353,0.193944,-0.784734,-0.100019,-1.503759,-0.314277,0.73121,-0.467756,-1.500563,-1.330859,-0.095419,0.958328,0.090056,0.382039,1.736713,1.676537,0.389406,1.462919,0.383079,0.33597,1.381494,0.591995,1.415249,0.303385,1.310873,-1.222964,-1.114145,0.713765,-1.457182,-1.138514,0.346758,-0.114464,-0.675626,-0.987349,-1.326028,-0.54985,0.740945,0.706052,-0.513201,-1.120303,-0.506988,-0.948428,-0.206418,0.00444,-0.906416,1.162359,P
-1.061971,1.023292,1.675564,1.659918,1.646285,-1.216178,1.323136,-1.639563,-1.111035,0.45998,-0.47135,-0.473156,0.736125,-0.786829,-1.134345,-1.200651,1.32198,-1.755509,-1.376256,0.738319,-1.217297,-1.346657,-0.59142,-0.050054,-0.007032,-0.827667,-0.261067,1.081234,0.661039,1.368774,0.691467,-0.729935,0.271604,-1.443675,-0.753901,-0.026601,-0.266772,1.38484,0.108389,-1.007285,-0.752556,-0.0088,1.088701,-1.626242,0.196478,1.688283,-1.287146,0.215493,1.200249,-0.451264,N
-1.000801,-0.296731,0.616995,-0.330432,0.716483,1.298764,-1.031204,-0.079076,-1.094328,0.273959,0.385091,-0.640708,1.02431,0.053485,-1.161745,0.263312,-0.064543,0.391738,-0.655847,1.155016,-1.0756,-1.4923,-0.693214,-0.647311,1.551995,0.089726,-0.973668,-1.443507,-1.287675,-0.009261,-1.188165,-1.135901,1.007049,-0.21997,-0.611644,-0.470254,1.22446,0.745007,-1.495081,-0.445397,1.289565,-0.879475,1.363081,-0.282099,0.720303,-1.38127,1.502259,-1.172671,-0.616506,0.467669,P
-1.204844,1.09408,1.467092,-0.612736,1.619605,1.27085,-1.247741,-0.283716,-0.044676,1.042167,1.615003,-0.678454,1.763719,1.808815,0.426665,0.953884,-0.803404,-0.316249,-0.116175,0.965117,1.202119,0.558072,-1.109552,1.254376,-0.662193,0.73476,-1.464383,0.175336,-1.001893,-1.224324,0.669817,1.026308,0.457264,-1.370204,0.176993,-0.552179,0.452079,1.328635,0.076265,-0.163581,0.334397,-1.163262,0.712244,-1.441893,1.220654,0.173712,-0.338711,-0.094809,-0.54985,1.601039,N
1.049414,-0.288653,-0.022523,1.684051,-0.355331,0.904064,-0.477655,1.447218,-1.466204,-0.458757,1.601939,-1.595322,-1.639522,0.391862,-0.713209,-0.629473,0.305151,-1.853973,-0.364854,-0.323371,1.359829,1.485066,1.435665,-0.023363,-0.676254,0.944488,-0.126037,1.092104,-1.101304,-0.879318,1.742653,-0.836712,-0.333629,0.155779,0.483603,-1.160996,0.702295,1.127928,0.324834,-0.973429,-0.212786,1.55471,-0.169054,-0.964854,-1.44103,-0.134862,-1.218977,0.100044,-1.167725,-1.180388,N
1.411022,0.201068,-0.907535,1.643219,1.487503,-0.612904,-1.557345,-0.995946,-1.152787,1.130102,0.061996,-1.376285,-1.06312,-0.402861,0.548781,-0.19766,-1.398028,-1.54632,-0.790283,0.385735,-0.909007,0.927772,-0.67871,0.689885,0.537963,-0.342746,-0.873808,1.376457,0.348672,-1.445284,0.383775,-1.13654,1.436037,-0.122359,1.407965,-1.15885,-0.208676,1.27266,-1.014626,1.524156,0.756836,-1.09022,-0.324026,0.451664,0.358459,-0.466315,1.06101,0.039469,1.352393,0.397637,N
-0.451402,0.771024,1.628545,1.008656,0.941977,-1.414948,-0.855029,-1.36382,1.374867,0.414449,-0.987374,-1.222525,0.511043,0.726628,0.202756,-0.132279,-1.165956,1.225537,0.501634,0.365497,0.79363,-1.372462,0.027862,0.307791,-1.123312,-0.285196,-0.704356,1.221531,-0.466784,-0.484656,-1.498789,1.213448,1.401117,-0.238133,-1.716024,1.331771,1.347037,0.638463,1.458238,-1.372738,-0.648202,0.871549,-0.871554,-0.046272,0.08348,-0.824723,0.316249,1.524324,1.383737,0.917348,N
0.488127,-0.332849,1.164163,-1.02297,1.144462,1.542377,1.703426,1.154989,0.240923,0.362155,-1.364993,1.610776,-0.327421,-0.412778,-1.341107,0.288106,1.091298,0.848381,-0.174058,-1.506079,-0.674314,0.866143,-0.165676,1.475019,-0.73323,-1.431382,-1.186568,-0.752523,0.495408,-0.642975,0.237376,-1.136985,-1.691139,0.160273,0.540641,0.999809,0.649025,-1.456337,-0.535899,1.219393,0.873724,1.530904,-0.734012,-1.580691,-0.620225,1.369313,-0.862735,1.489172,-1.286306,0.109073,N
1.166545,1.392536,0.02199,-0.633354,-0.936564,-1.080898,-1.133596,1.621613,-0.712083,0.969633,0.381378,0.347538,-1.110943,-1.420632,0.762907,0.099401,0.202763,1.540971,-0.655398,-1.216386,-0.787713,-0.509164,-0.080658,0.720638,-0.076699,1.454421,-1.102878,-0.607763,1.507395,1.111923,1.054034,-0.688547,1.566755,1.255363,1.60715,-0.562103,-1.854228,-1.472336,0.71939,0.208389,0.614135,-1.4476,0.252562,0.776008,-1.433418,0.078568,0.574952,1.805313,1.075163,-0.28275,P
-1.241676,-1.677194,1.441793,-1.648165,-0.7545,-0.170605,-0.014379,1.465827,0.603953,1.389212,-0.351901,-1.04609,1.581917,-0.958189,-1.168787,0.243655,0.11988,-1.629082,0.377416,-1.643114,-0.931608,0.723735,-0.13955,0.266173,-1.110104,0.247197,0.116221,-0.948591,0.735913,-0.801942,-1.074075,-0.120737,-1.574652,-1.592952,-0.163394,0.447255,-1.540084,-0.477545,1.155179,-0.52371,1.075116,0.755636,1.531579,-1.23471,-0.211063,1.244933,1.195513,-0.134336,-0.970095,-0.446937,P
-1.573796,0.253899,-0.518841,-0.046322,-0.700373,-0.023098,-1.176606,-0.596555,1.453475,0.812975,1.194722,1.25217,-1.552504,-1.192708,-0.080801,0.872916,0.693664,1.53633,1.57408,-0.63238,-1.399448,1.653902,1.375161,0.461699,-0.862202,0.081521,1.452192,1.254682,0.26937,0.845161,-1.03538,-0.825065,0.619724,0.122846,-1.642698,0.605183,1.643821,1.520191,-0.903781,1.006943,0.464755,-0.309619,0.694707,-1.27011,0.956696,0.313495,-0.209224,0.687422,1.041098,-1.471751,P
-0.575968,0.889317,-0.797193,-1.431033,-0.32521,-0.161248,-0.717773,1.38615,0.10213,-0.642423,0.467719,-0.566939,-0.250245,-0.314433,-1.270901,-0.328663,-0.235019,0.84081,-0.877061,0.551112,-1.549682,0.138913,0.81524,0.44317,0.199154,0.090966,-0.643385,-1.622331,-1.063057,0.206441,0.787438,0.697122,-0.628325,1.152101,0.737256,-1.000026,-1.27189,0.429951,1.392511,-0.443517,-0.6455,-1.440699,0.020537,-1.255885,-0.75657,-0.149831,0.879742,-1.081179,0.945616,1.591247,P
-1.256061,-1.711404,1.052421,-0.637098,-1.183704,-0.647087,0.213826,0.49566,1.468784,-1.381155,-1.227179,0.316398,1.280357,-0.700408,-1.461463,1.549847,-0.169734,1.447527,-0.981143,-0.992566,0.429485,0.650788,-0.711316,-0.477595,0.291932,-0.936521,-1.79437,-1.349169,-0.987368,-0.055119,-0.171882,1.198839,-0.954211,1.452349,0.620653,-1.447618,-1.878419,-0.153169,0.864305,0.137391,0.288672,-0.075119,0.674379,-1.476242,-1.416671,1.230753,1.483168,0.354739,0.92943,-1.542675,P
1.142939,0.351068,1.466727,-1.185496,0.142835,-0.521656,-1.093789,-0.895547,1.658394,1.221117,-1.781014,-1.63618,0.388222,-0.098873,-0.226079,0.316832,-0.413442,-1.611997,0.945721,0.408585,-1.397775,-1.088394,-0.922612,-1.672828,-1.082386,-0.553327,1.514639,-0.517348,-1.552619,-0.339897,0.605101,0.164644,0.689383,0.905509,0.873133,1.306769,0.15047,-1.650614,-0.482858,-1.573971,1.392213,0.055765,1.594141,1.388255,0.453643,1.632723,1.639641,1.571402,-1.64315,0.909749,N
-1.635544,1.559902,-1.023345,-1.047783,-1.189951,0.285909,1.478679,-0.535223,0.253665,-1.375274,-0.02618,0.720597,0.329373,-0.657976,1.325449,-0.901221,0.850572,-0.310139,0.089887,-1.364062,-1.611718,1.505443,0.837216,-1.4325,1.205396,-1.51976,-1.609107,1.338449,-0.038947,-0.589708,-0.60225,0.821975,-1.67681,-0.153378,1.155307,-0.191874,-0.227907,-0.706166,-1.248872,1.838014,1.368456,0.530289,0.070761,-1.20575,-0.488768,-0.110899,1.025053,0.093115,-1.053049,1.126813,P
-1.516973,1.27367,-1.306812,0.411554,-1.328908,-1.633269,-0.525409,-0.371826,-0.310791,-0.793086,1.883362,1.610913,1.084375,1.678611,1.495582,0.563995,0.942128,0.919416,1.397318,-0.659428,0.839104,0.692827,0.185206,1.395359,-1.470382,0.271776,-0.711786,-1.152074,-1.30882,-0.782911,1.539174,1.443299,0.891828,1.045317,0.62557,0.207235,-0.097012,0.448969,0.949473,0.532505,1.164211,0.85069,0.268869,1.158885,0.51875,-0.22389,0.119021,1.0875,1.485996,0.547244,P
0.355436,1.242663,-0.961836,1.284329,1.494114,-0.30349,0.356811,-1.26937,-0.706113,-0.820969,-0.96494,-1.655135,0.841927,0.776643,-1.287781,1.565027,-0.232261,0.848737,-0.684106,1.667937,-0.972768,0.863564,0.791078,1.003726,-0.153216,1.517186,-0.966701,-1.515165,0.940629,-1.02011,1.724526,1.55071,-0.555314,-1.021973,1.491359,1.197503,1.696082,-0.699597,0.387469,1.525098,-1.451642,0.217703,-0.556329,-0.310924,1.221649,0.01532,-0.391457,1.083111,-0.802669,0.809607,N
0.13522,-0.94753,-1.06464,1.262085,0.201301,-0.083184,-0.702123,0.220027,-1.280558,1.199219,-1.078602,1.04097,-1.289764,-0.371621,0.818216,-0.031074,-1.584694,-0.533427,-1.592523,0.397391,0.842744,0.069247,0.931146,-1.018015,1.094146,-1.226216,-0.749486,0.969563,0.648564,1.344362,1.163252,0.720451,-1.066561,0.960253,-1.540406,0.456272,0.924835,-0.539013,1.703297,1.821415,1.332106,0.707961,0.514508,1.371121,-1.177935,1.865852,0.389223,0.25925,1.354429,-0.463651,N
1.242158,-0.024868,0.603421,-1.253447,-1.535034,-0.518276,1.382496,-0.399993,0.8459,1.176045,-1.259373,-1.12958,-0.895619,-0.400931,-1.455378,1.250383,1.346636,0.284476,-0.637797,1.452753,1.747344,-0.036395,0.201801,-0.849437,1.678359,0.648059,-1.702569,1.135399,-0.446087,0.084619,1.476389,-1.081561,1.119031,-0.557104,-0.497315,-1.627427,-0.846118,-1.671937,0.830431,1.310779,1.349026,-1.603337,-0.131705,0.905636,-1.565635,0.40197,-0.321376,-0.106415,-0.7821,-0.556283,P
0.902982,-1.463663,0.207504,0.314161,1.139665,0.321403,-0.558129,1.083101,0.483175,1.229635,0.932033,1.038635,-0.41061,1.46638,0.286758,0.681918,-0.251045,1.08625,0.396931,0.912827,-0.48827,-1.446591,-0.491437,-0.629895,-1.262755,0.406454,1.332646,1.541778,-0.602093,-0.771583,-1.330907,-0.414654,-0.077324,0.780385,-1.746778,0.982968,0.933505,-0.321924,1.291749,1.648739,0.239503,1.541966,0.025022,0.895574,0.75996,-1.016121,0.388151,1.415586,0.787074,0.484765,P
