"Instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-20c-no8.dat",3.1086,1,128.4,6116.6606,0.676644084251881,7.6597,0.0441,142.6667,0.9,0.2591,0.1298,0.1385,35.1471,0.1897,0.5763,49.2219,7.5969,13872762.3425,261.2291,0.543,32.2380952380952,110.21626984127,384.634523809524,22.2813492063492,2.25079365079365,2.25079365079365,2.25079365079365,23.2980158730159,210.40119047619,497.475
"10d-20c-no9.dat",3.1193,1,131.6,7367.3587,0.676638738299639,8.7943,0.0489,146.2222,0.9,0.2817,0.1276,0.1393,39.1585,0.1901,0.5813,48.3003,7.9177,15963323.6118,277.9349,0.4234,158.212301587302,673.986111111111,280.803174603175,3.22063492063492,2.43293650793651,2.43293650793651,2.43293650793651,15.9654761904762,302.388888888889,266.293253968254
"10d-40c-no0.dat",3.2871,1,193.7,6642.3071,0.676590814852923,10.892,0.0348,215.2222,0.9,0.2136,0.1322,0.1387,42.3403,0.1904,0.5056,59.1591,8.176,46439378.0106,398.8921,0.5358,154.226587301587,175.515079365079,811.099206349206,20.1884920634921,9.08888888888889,11.8511904761905,12.6690476190476,11.7055555555556,534.37619047619,1028.80555555556
"10d-40c-no1.dat",3.3596,1,228.9,6533.8931,0.676579756489111,10.237,0.0303,254.3333,0.9,0.2137,0.1373,0.1438,36.9333,0.1923,0.5121,58.4901,8.2245,59433811.9708,462.8194,0.4852,196.921825396825,183.019444444444,928.759920634921,40.6623015873016,10.7246031746032,14.2194444444444,23.6757936507937,42.7496031746032,641.740873015873,1758.29047619048
"10d-40c-no2.dat",3.3983,1,250.2,8020.0413,0.67656276220982,11.2487,0.0289,278,0.9,0.1958,0.1381,0.1461,38.6647,0.1901,0.4951,58.3279,8.261,69358897.4539,500.8406,0.4839,355.061904761905,325.063492063492,885.96746031746,6.62857142857143,49.125,17.6142857142857,13.6293650793651,31.3202380952381,851.103174603175,1539.85674603175
"10d-40c-no3.dat",3.3556,1,226.8,7388.2075,0.676630693610275,8.811,0.0278,252,0.9,0.2096,0.1391,0.1477,35.5176,0.1968,0.5073,54.0092,7.9519,59744613.6677,484.0777,0.5036,218.490873015873,195.187301587302,532.686111111111,29.8369047619048,24.0146825396825,34.3900793650794,24.3111111111111,10.5702380952381,708.55119047619,1011.78253968254
"10d-40c-no4.dat",3.4325,1,270.7,7344.97,0.676587918010063,10.4822,0.0266,300.7778,0.9,0.2071,0.1366,0.1508,33.5324,0.1984,0.4913,56.5359,8.1509,90493144.4936,590.2881,0.5411,166.461507936508,224.002777777778,802.980555555555,24.2702380952381,16.6027777777778,16.0075396825397,17.1055555555556,61.8992063492064,863.904761904762,977.910317460317
"10d-40c-no5.dat",3.372,1,235.5,6340.6168,0.676558632467156,10.7515,0.0314,261.6667,0.9,0.2218,0.1303,0.1442,37.9475,0.1867,0.4993,60.2339,8.1952,59626922.6616,463.5468,0.5335,394.408333333333,173.013888888889,722.187301587302,23.8563492063492,18.4801587301587,14.0611111111111,17.2630952380952,34.3984126984127,634.185317460317,1528.54642857143
"10d-40c-no6.dat",3.4252,1,266.2,7770.5959,0.676569187947175,10.1519,0.0303,295.7778,0.9,0.2312,0.1317,0.1488,36.2032,0.1931,0.5136,56.2166,8.2909,84696988.2878,559.0727,0.5098,125.74880952381,277.162301587302,738.840079365079,13.1988095238095,15.118253968254,12.1178571428571,18.6373015873016,61.3345238095238,782.866666666667,2824.04206349206
"10d-40c-no7.dat",3.3345,1,216,6844.0351,0.676606542126294,9.4583,0.0306,240,0.9,0.2218,0.1399,0.1422,38.975,0.1944,0.5,55.3852,8.2336,53789522.8682,456.0695,0.546,125.168650793651,267.4,742.271031746032,23.4734126984127,24.6007936507937,23.5261904761905,14.077380952381,41.5972222222222,573.844841269841,860.46626984127
"10d-40c-no8.dat",3.3629,1,230.6,7541.7192,0.676587058100547,9.7516,0.0307,256.2222,0.9,0.218,0.134,0.1462,41.2542,0.1909,0.4922,56.0181,8.1194,60566625.4122,474.8535,0.5217,219.362698412698,131.570634920635,613.556349206349,19.0234126984127,22.3960317460317,14.6198412698413,17.2361111111111,62.3313492063492,718.451587301587,924.094444444444
"10d-40c-no9.dat",3.3746,1,236.9,9027.4626,0.676637546762571,11.1177,0.0264,263.2222,0.9,0.2064,0.1417,0.1485,35.6771,0.1958,0.5208,54.6047,8.3304,64530699.3635,488.884,0.4831,92.6035714285714,299.219841269841,673.572222222222,20.5678571428571,10.1992063492063,5.83968253968254,9.53769841269841,25.9623015873016,633.695634920635,971.455555555556
"10d-4c-no0.dat",3.1103,1,128.9,3214.0548,0.676773340625588,2.87,7e-04,143.2222,0.9,0.3575,0.1945,0.1609,59.2565,0.194,0.6138,42.9446,6.4812,19383200.1426,259.9389,0.4607,210.110317460317,5.47301587301587,445.553968253968,8.78690476190476,2.44404761904762,11.1559523809524,2.44404761904762,8.98690476190476,94.0246031746032,274.569047619048
"10d-4c-no1.dat",2.9814,1,95.8,2857.622,0.676827162253358,2.4775,3e-04,106.4444,0.9,0.3191,0.1945,0.158,63.8976,0.1926,0.6481,47.3657,6.3982,10721224.9914,190.4443,0.4707,26.2753968253968,757.503968253968,39.5285714285714,9.1202380952381,20.2234126984127,16.8265873015873,11.1686507936508,9.1202380952381,103.398412698413,80.9880952380952
"10d-4c-no2.dat",2.9232,1,83.8,1764.9502,0.676731575872597,1.8917,0.0039,93.1111,0.9,0.3284,0.1728,0.1541,64.5825,0.1937,0.6145,54.3389,5.8896,10080308.1092,168.2858,0.5331,59.0063492063492,45.5642857142857,258.402777777778,8.78690476190476,271.252380952381,16.8190476190476,15.5234126984127,12.540873015873,135.888492063492,185.999603174603
"10d-4c-no3.dat",3.1199,1,131.8,3276.7065,0.676736766533162,2.5419,0.0021,146.4444,0.9,0.2819,0.1736,0.1576,51.3623,0.1935,0.6089,48.214,6.1012,17371694.8394,264.6365,0.5111,132.73253968254,117.987698412698,273.332936507936,8.78690476190476,622.395238095238,16.0900793650794,5.25753968253968,9.03690476190476,399.951984126984,275.616666666667
"10d-4c-no4.dat",2.9699,1,93.3,2633.1001,0.676768667362057,1.8609,5e-04,103.6667,0.9,0.3573,0.1938,0.1553,54.0985,0.195,0.6071,48.6057,5.7542,9827902.3438,187.5253,0.4934,293.306746031746,28.615873015873,200.105158730159,8.78690476190476,111.603968253968,21.9896825396825,14.0924603174603,9.15357142857143,312.700396825397,414.917063492064
"10d-4c-no5.dat",3.0565,1,113.9,3053.6656,0.676776290441777,2.9191,3e-04,126.5556,0.9,0.3235,0.1943,0.1653,64.4846,0.1995,0.5976,44.3996,6.1594,14134576.7908,237.7858,0.4943,23.093253968254,42.2753968253968,568.964285714286,8.78690476190476,172.811111111111,23.2337301587302,12.7626984126984,8.89801587301587,246.515873015873,310.023412698413
"10d-4c-no6.dat",2.9899,1,97.7,2491.8974,0.676737368832654,2.4318,0.002,108.5556,0.9,0.3068,0.184,0.1537,57.9823,0.196,0.5923,48.1614,5.7897,10859542.3024,199.0674,0.5175,198.415476190476,29.9297619047619,443.835714285714,8.78690476190476,269.303174603175,22.106746031746,4.10396825396825,8.78690476190476,257.477380952381,224.661507936508
"10d-4c-no7.dat",3.1708,1,148.2,3414.777,0.676704883845817,2.4336,0.0016,185.25,0.8,0.3563,0.191,0.1472,47.8328,0.1861,0.6799,50.2532,7.5671,22861807.3724,282.9713,0.5672,19.7309523809524,26.352380952381,302.107936507937,11.715873015873,139.77380952381,6.71190476190476,0.853968253968254,9.11190476190476,301.933333333333,27.4178571428571
"10d-4c-no8.dat",2.985,1,96.6,2223.3143,0.676719096662512,2.2637,0.0015,107.3333,0.9,0.273,0.1824,0.1534,58.861,0.1934,0.6019,49.1546,5.6283,11251166.4281,194.3526,0.4951,172.084920634921,40.7861111111111,237.529761904762,8.78690476190476,253.790476190476,38.1869047619048,13.2115079365079,11.9269841269841,181.103174603175,121.525793650794
"10d-4c-no9.dat",3.073,1,118.3,2092.9939,0.676691676796707,1.8208,0.0015,131.4444,0.9,0.3066,0.1774,0.1575,61.7954,0.1906,0.6684,56.6699,5.3403,17316346.8119,231.8013,0.487,31.2805555555556,37.8099206349206,195.329365079365,8.78690476190476,186.402777777778,16.2253968253968,16.7686507936508,8.78690476190476,131.95873015873,173.423412698413
"2d-10c-no0.dat",3.473,0.301,1486,27.1526,0.676563258562655,94.7976,0.001,1486,1,0.5675,0.1526,0.1801,5.7629,0.1777,0.8034,10.8436,372.743,818959.5073,565.4182,0.5038,112.884920634921,166.965079365079,137.793650793651,56.4353174603175,142.329365079365,51.697619047619,16.1063492063492,27.4801587301587,147.07619047619,175.03253968254
"2d-10c-no1.dat",3.4023,0.301,1262.5,193.6764,0.67661216383011,112.4903,0.0042,1262.5,1,0.5672,0.184,0.1603,8.4666,0.1796,0.7962,9.9965,630.9364,1250468.0464,505.8104,0.5413,150.952777777778,284.521825396825,187.309523809524,6.06904761904762,45.3865079365079,134.336111111111,71.1230158730159,63.9761904761905,142.502777777778,277.004761904762
"2d-10c-no2.dat",3.4876,0.301,1536.5,423.0761,0.676565760645365,151.3574,0,1536.5,1,0.6577,0.1754,0.2017,6.8471,0.1829,0.8262,12.1575,651.147,1403446.5457,623.2757,0.384,66.9527777777778,286.306746031746,141.600793650794,29.877380952381,65.4289682539683,29.225,33.9722222222222,29.9059523809524,185.20753968254,117.875
"2d-10c-no3.dat",3.5262,0.301,1679.5,496.8316,0.676530285205265,236.1748,0,1679.5,1,0.531,0.2122,0.1725,6.3137,0.1872,0.7987,10.5814,686.9597,925410.1029,698.4214,0.5605,95.8222222222222,107.004761904762,167.878174603175,65.7944444444444,151.535714285714,5.56309523809524,6.73690476190476,31.6694444444444,101.966666666667,157.171428571429
"2d-10c-no4.dat",3.5173,0.301,1645.5,183.3464,0.676585740298284,124.8025,0.0033,1645.5,1,0.698,0.1596,0.1665,7.019,0.1803,0.8097,10.0291,626.7592,764512.9214,646.0526,0.4286,180.218253968254,422.944047619048,239.771031746032,113.112301587302,195.234523809524,97.8361111111111,51.6968253968254,96.1940476190476,273.883333333333,215.580952380952
"2d-10c-no5.dat",3.5599,0.301,1815,48.297,0.676588708981686,167.2791,2e-04,1815,1,0.7335,0.1856,0.1826,14.4266,0.177,0.8827,10.9812,765.6859,1302422.1007,741.9055,0.561,249.924206349206,501.369444444444,332.428968253968,13.7912698412698,25.2761904761905,202.952380952381,74.472619047619,171.429761904762,359.090476190476,281.661904761905
"2d-10c-no6.dat",3.5325,0.301,1704,66.577,0.676614020073605,96.1482,0.0026,1704,1,0.5758,0.1698,0.1694,9.1731,0.176,0.8092,10.3234,712.4282,1817727.0852,672.7621,0.4808,208.378968253968,529.901587301587,507.517063492063,8.91190476190476,330.89880952381,232.532936507937,36.8940476190476,250.111507936508,290.654761904762,252.136111111111
"2d-10c-no7.dat",3.4038,0.301,1267,433.0298,0.676606829488461,110.5555,0.0012,1267,1,0.6213,0.1871,0.1783,9.4512,0.176,0.8122,11.2026,811.5412,1789947.4994,480.1452,0.3143,171.507936507937,58.5734126984127,178.135714285714,51.5892857142857,56.3269841269841,57.2388888888889,22.8107142857143,52.6186507936508,145.369444444444,141.186507936508
"2d-10c-no8.dat",3.4518,0.301,1415,283.1979,0.6765869557822,203.2103,0,1415,1,0.7287,0.1897,0.1981,7.9666,0.1796,0.8237,10.9094,851.968,374042.9603,557.8069,0.5563,145.080555555556,106.444444444444,224.870238095238,16.9325396825397,93.6503968253968,107.129365079365,34.2674603174603,124.296031746032,172.856746031746,156.013095238095
"2d-10c-no9.dat",3.5539,0.301,1790,92.7729,0.676543909510047,207.7096,0,1790,1,0.5454,0.1837,0.181,5.9482,0.1778,0.8237,11.6969,786.2712,483752.6732,709.113,0.5057,140.769841269841,180.828571428571,234.713888888889,74.8369047619048,124.553174603175,151.957936507936,93.884126984127,72.9650793650794,141.86626984127,137.661507936508
"2d-20c-no0.dat",3.181,0.301,758.5,109.2867,0.676589290236979,48.3451,0,758.5,1,0.6076,0.1919,0.1843,5.407,0.1696,0.7953,11.9418,359.4942,63265.7786,274.9094,0.4476,94.7242063492064,126.189285714286,109.102380952381,39.9678571428571,82.3218253968254,16.359126984127,11.809126984127,41.8599206349206,134.688888888889,134.76746031746
"2d-20c-no1.dat",3.0903,0.301,615.5,16.9623,0.67661191129972,34.3269,5e-04,615.5,1,0.5393,0.1772,0.1685,7.9653,0.1718,0.8335,10.1106,339.9658,134379.4632,225.6193,0.4731,83.8480158730159,107.46746031746,143.816666666667,0.977777777777778,27,20.4230158730159,15.1833333333333,32.5035714285714,126.339682539683,115.085714285714
"2d-20c-no2.dat",3.035,0.301,542,12.7314,0.676620765102258,30.502,0.0076,542,1,0.6636,0.16,0.1603,6.666,0.1698,0.8196,9.7654,237.2127,54553.6747,196.4464,0.6254,129.505555555556,138.625793650794,130.280158730159,77.4924603174603,46.8876984126984,41.7142857142857,29.675,38.0638888888889,162.577777777778,155.117857142857
"2d-20c-no3.dat",3.0527,0.301,564.5,28.3108,0.676590814127261,41.529,2e-04,564.5,1,0.594,0.1852,0.1688,5.8292,0.1774,0.8023,11.3496,306.6234,54316.6481,226.4376,0.402,47.1630952380952,53.0142857142857,91.2119047619048,5.08849206349206,23.2535714285714,19.9849206349206,24.259126984127,12.6190476190476,111.581746031746,79.4539682539683
"2d-20c-no4.dat",3.1602,0.301,723,73.2844,0.676590439685649,43.5315,0,723,1,0.5306,0.176,0.1924,5.3679,0.1665,0.8087,10.6104,366.1558,153016.4398,272.527,0.5697,73.0051587301587,131.745238095238,57.7170634920635,24.2960317460317,6.91507936507937,37.4805555555556,34.9503968253968,17.5488095238095,102.05873015873,80.5134920634921
"2d-20c-no5.dat",3.0711,0.301,589,22.563,0.676619122203402,36.9157,2e-04,589,1,0.6178,0.1613,0.1585,6.0383,0.1693,0.7961,10.4215,334.9447,50877.6112,216.6572,0.4519,26.2174603174603,93.0313492063492,57.1206349206349,24.1968253968254,25.0388888888889,10.7511904761905,9.01944444444444,8.04007936507936,51.5865079365079,34.2178571428571
"2d-20c-no6.dat",3.0708,0.301,588.5,35.0776,0.676587594364794,42.0465,0,588.5,1,0.5477,0.1794,0.1856,4.8452,0.1689,0.8264,12.1353,328.4195,93985.6519,216.8923,0.5959,68.6424603174603,73.1412698412698,108.234523809524,68.2535714285714,33.75,27.9964285714286,43.4650793650794,18.2845238095238,155.934523809524,89.0880952380952
"2d-20c-no7.dat",3.0924,0.301,618.5,8.3438,0.676598778993801,29.7017,3e-04,618.5,1,0.531,0.1728,0.1841,5.8052,0.1684,0.8024,10.9405,360.3106,43025.5495,224.5993,0.4868,54.0277777777778,118.548015873016,95.7357142857143,12.1047619047619,40.7325396825397,30.3837301587302,19.9107142857143,25.1916666666667,108.544444444444,77.2428571428571
"2d-20c-no8.dat",3.0615,0.301,576,66.1007,0.67662274107999,31.0349,1e-04,576,1,0.5888,0.1674,0.1856,5.4978,0.1656,0.808,11.0772,379.065,39722.1823,206.5055,0.4662,62.4325396825397,50.6115079365079,87.7246031746032,14.1297619047619,26.3079365079365,22.3980158730159,15.2511904761905,42.5337301587302,117.690873015873,72.6543650793651
"2d-20c-no9.dat",3.0813,0.301,603,9.4145,0.676587537037493,34.5385,0,603,1,0.5284,0.1685,0.1877,5.9775,0.1823,0.8039,12.1324,339.9301,67359.1727,240.4955,0.63,91.0361111111111,26.0535714285714,116.036507936508,9.78253968253968,16.6821428571429,16.8452380952381,12.3801587301587,14.7956349206349,135.336507936508,57.0646825396825
"2d-40c-no0.dat",3.4087,0.301,1281.5,87.4862,0.676579746329842,57.0217,0,1281.5,1,0.5829,0.19,0.1779,4.5356,0.1653,0.7953,11.5157,485.8677,237926.468,447.1276,0.4407,158.582142857143,302.371031746032,277.174603174603,61.9107142857143,146.275396825397,73.2781746031746,75.1559523809524,79.8809523809524,320.367857142857,232.102777777778
"2d-40c-no1.dat",3.3454,0.301,1107.5,10.2397,0.676567884658153,51.3575,0,1107.5,1,0.5352,0.1831,0.1762,3.9068,0.1649,0.8076,11.3362,477.8564,156958.8793,388.9589,0.5315,232.167857142857,174.898015873016,194.443650793651,12.6075396825397,135.747619047619,96.5579365079365,74.2126984126984,75.9809523809524,351.580555555556,289.571428571429
"2d-40c-no2.dat",3.3316,0.301,1073,67.4691,0.676580980680971,55.1385,0,1073,1,0.6202,0.1842,0.1782,3.7844,0.1703,0.8,11.5558,456.5295,215759.5738,395.8293,0.4992,187.391666666667,146.60873015873,168.239285714286,40.1829365079365,70.8559523809524,100.152777777778,118.419444444444,47.0865079365079,231.583333333333,220.593253968254
"2d-40c-no3.dat",3.3591,0.301,1143,47.9331,0.676569018142258,44.9449,0,1143,1,0.5157,0.1808,0.177,4.2134,0.1674,0.8099,11.3815,488.3165,211404.1781,414.9983,0.5017,237.015476190476,230.113888888889,288.936507936508,83.0281746031746,170.893253968254,101.811111111111,99.1035714285714,80.7392857142857,323.730952380952,290.471031746032
"2d-40c-no4.dat",3.3533,0.301,1128,29.1979,0.676565239620021,48.7243,0,1128,1,0.6057,0.1832,0.1823,4.195,0.1713,0.7997,11.553,502.0335,211357.4255,406.9383,0.5016,141.363492063492,134.19880952381,192.413095238095,17.6619047619048,159.94246031746,57.5869047619048,67.8448412698413,58.8634920634921,256.68253968254,220.654365079365
"2d-40c-no5.dat",3.3375,0.301,1087.5,11.1825,0.676572506399679,40.7557,1e-04,1087.5,1,0.5517,0.1839,0.1826,3.6578,0.1641,0.7949,11.7119,354.882,238868.0035,389.9606,0.5225,195.051587301587,266.992857142857,255.236111111111,5.09801587301587,82.4956349206349,42.1896825396825,79.8642857142857,123.233333333333,328.550793650794,288.25873015873
"2d-40c-no6.dat",3.372,0.301,1177.5,19.842,0.67657296937206,43.2789,1e-04,1177.5,1,0.5233,0.181,0.1801,3.797,0.1721,0.7963,11.8099,459.3537,208356.1839,421.9143,0.338,295.044444444444,247.481746031746,263.214285714286,78.5269841269841,143.926587301587,95.5595238095238,65.6079365079365,99.8119047619048,411.681349206349,358.786904761905
"2d-40c-no7.dat",3.3465,0.301,1110.5,55.2818,0.676570492687521,45.6758,3e-04,1110.5,1,0.6357,0.1836,0.1793,3.8679,0.166,0.8125,11.0894,400.0361,239180.0269,395.4708,0.5296,230.612698412698,87.5876984126984,233.790476190476,79.9492063492063,184.005952380952,82.8392857142857,58.618253968254,109.834523809524,281.239682539683,315.245634920635
"2d-40c-no8.dat",3.3206,0.301,1046,35.135,0.676568969522901,47.979,0,1046,1,0.5161,0.184,0.1774,3.6129,0.1705,0.7945,11.7089,335.7932,160209.5563,383.4992,0.5556,123.811111111111,296.436111111111,262.042857142857,83.7527777777778,152.585317460317,97.847619047619,86.8714285714286,86.3789682539683,314.301587301587,296.559126984127
"2d-40c-no9.dat",3.3751,0.301,1186,89.0426,0.676591388125934,32.2708,7e-04,1186,1,0.5491,0.1777,0.1776,3.296,0.1681,0.801,10.28,471.2608,450450.453,423.9067,0.4981,226.609523809524,219.490079365079,216.599603174603,92.6496031746032,85.9174603174603,44.9960317460317,75.7646825396825,36.7757936507937,478.170634920635,214.757936507937
"2d-4c-no0.dat",3.1965,0.301,786,166.517,0.676566190237292,120.6444,0,786,1,0.6883,0.2158,0.1978,7.5639,0.1814,0.8117,9.6421,267.0992,194661.5946,308.8441,0.4594,22.0150793650794,19.831746031746,58.2376984126984,3.3218253968254,25.272619047619,6.92539682539683,6.75436507936508,9.2718253968254,8.73809523809524,21.2218253968254
"2d-4c-no1.dat",3.2103,0.301,811.5,579.1019,0.676594726171313,133.028,0,811.5,1,0.5431,0.2338,0.1731,5.7726,0.178,0.8105,13.4027,286.4433,717523.3531,324.411,0.5078,58.3031746031746,74.0686507936508,53.759126984127,13.1234126984127,44.5988095238095,20.8345238095238,13.8718253968254,20.4861111111111,86.7095238095238,64.3436507936508
"2d-4c-no2.dat",3.0269,0.301,532,121.4929,0.676638101894031,63.0726,9e-04,532,1,0.7199,0.1894,0.1633,9.2076,0.1796,0.7884,9.3492,242.1147,97320.3205,209.0277,0.4973,76.415873015873,94.8793650793651,124.372619047619,7.05357142857143,21.5547619047619,39.5087301587302,7.32103174603175,31.1503968253968,125.870634920635,85.9626984126984
