"instances","feature_number_ex","feature_number_ftr","feature_ratio_ex_ftr","feature_skewness","feature_kurtosis","feature_multi_norm","feature_perc_out","feature_avg_pca","feature_ratio_pca","feature_avg_abs_cor","feature_low_dist","feature_high_dist","feature_eigen_cent","feature_net_dens","feature_clust_coef","feature_intr_dim","feature_contrast","feature_hub_score","feature_avg_nnd","feature_power_cent","algo_kmeans","algo_kmedians","algo_kmedoids","algo_single","algo_complete","algo_average","algo_ward","algo_closest","algo_mbkmeans","algo_fcmeans"
"10d-20c-no3.dat",0.635373749264273,0.258000221459418,0.0476590636254502,3.45833275645894e-05,0.676624161926262,0.00182433299267136,0.720461095100865,0.0523549477421971,0.8998998998999,0.103382106020628,0.265145554681353,0.477005347593583,0.000183140252325575,0.403141361256544,0.281825624232501,0.00011555004981841,0.001765608195021,6.91261542396872e-09,0.198941578109889,0.473513513513513,0.314685314685315,0.573529411764706,0.0975609756097561,0.737704918032787,0.71830985915493,0.807692307692308,0.776785714285714,0.846153846153846,0.142857142857143,0.52
"10d-20c-no4.dat",0.641082989994114,0.258000221459418,0.0487394957983193,3.20343562304522e-05,0.676617948082223,0.00176008955305954,0.632564841498559,0.0603858556617328,0.7997997997998,0.123530822739266,0.286782061369001,0.490552584670232,0.000173294472445864,0.420593368237347,0.268522308636922,0.000108932620757062,0.00187010597092507,7.22016125024172e-09,0.208174584772715,0.653783783783784,0.356643356643357,0.529411764705882,0.0487804878048781,0.852459016393443,0.76056338028169,0.784615384615384,0.875,0.551282051282051,0.428571428571429,0.453333333333333
"10d-20c-no5.dat",0.645203060623897,0.258000221459418,0.0495398159263705,3.38250978314047e-05,0.676601708491452,0.00200724732415452,0.763688760806916,0.0544461247914099,0.8998998998999,0.121132165987047,0.267899291896145,0.476648841354724,0.000216131501570661,0.379581151832461,0.273434302087597,0.00011201047931166,0.00191242407692633,7.17187466361697e-09,0.206797308630817,0.431891891891892,0.503496503496504,0.404411764705882,0.109756097560976,0.631147540983607,0.887323943661972,0.876923076923077,0.928571428571429,0.711538461538462,0.158730158730159,0.36
"10d-20c-no6.dat",0.651500882872278,0.258000221459418,0.0507803121248499,3.44660040055713e-05,0.676628450588913,0.00162986900442789,0.652737752161383,0.0558253734420635,0.8998998998999,0.150515711201727,0.283634933123525,0.51729055258467,0.000169550157294724,0.381326352530541,0.336471551371265,0.000108392187801574,0.00176293836168247,6.73180832038973e-09,0.207105352484996,0.508378378378378,0.79020979020979,0.485294117647059,0.219512195121951,0.540983606557377,0.830985915492958,0.853846153846154,0.830357142857143,0.397435897435897,0.301587301587302,0.32
"10d-20c-no7.dat",0.608711006474397,0.258000221459418,0.0428971588635454,2.96299864381041e-05,0.676629504975856,0.00183375829395991,0.851585014409222,0.0470603531803947,0.8998998998999,0.115735188294555,0.217938630999213,0.469162210338681,0.000214913370696688,0.404886561954625,0.238027015963979,0.00010846803416153,0.00186519048337657,5.58443139983463e-09,0.180792092526508,0.537567567567568,0.160839160839161,0.573529411764706,0.146341463414634,0.639344262295082,0.859154929577465,0.861538461538461,0.892857142857143,0.666666666666667,0.222222222222222,0.546666666666667
"10d-20c-no8.dat",0.652501471453796,0.258000221459418,0.0509803921568627,3.34027672044759e-05,0.676644084251881,0.0017140130154132,0.635446685878962,0.0560478535693144,0.8998998998999,0.13432477812425,0.268292682926829,0.493761140819964,0.000172613911227448,0.387434554973822,0.294514940646746,0.000108759257648591,0.00180213750350322,6.8149854556845e-09,0.210423689744387,0.618108108108108,0.51048951048951,0.558823529411765,0.158536585365854,0.573770491803279,0.957746478873239,0.969230769230769,0.982142857142857,0.576923076923077,0.142857142857143,0.173333333333333
"10d-20c-no9.dat",0.658799293702178,0.258000221459418,0.0522609043617447,4.0232764846879e-05,0.676638738299639,0.00199105827038689,0.704610951008645,0.0574715902367744,0.8998998998999,0.161429599424322,0.25963808025177,0.496613190730838,0.000192325126184514,0.390924956369982,0.304748260335653,0.000106721356618403,0.00188218260023203,7.84197234819558e-09,0.225035044142894,0.294864864864865,0.272727272727273,0.191176470588235,0.378048780487805,0.721311475409836,0.873239436619718,0.923076923076923,0.928571428571429,0.58974358974359,0.301587301587302,0.386666666666667
"10d-40c-no0.dat",0.757563272513243,0.258000221459418,0.0771108443377351,3.62732955563919e-05,0.676590814852923,0.0025032721178735,0.501440922190202,0.0851014116556282,0.8998998998999,0.0797553370112737,0.277734067663257,0.494474153297683,0.000207959853150259,0.393542757417103,0.1498158002456,0.000130733031647265,0.00194663287605825,2.28133146679076e-08,0.330827554304099,0.598648648648649,0.440559440559441,0.632352941176471,0.146341463414634,0.573770491803279,0.985915492957747,0.853846153846154,0.8125,0.653846153846154,0.26984126984127,0.2
"10d-40c-no1.dat",0.800235432607416,0.258000221459418,0.0911964785914366,3.56812523091818e-05,0.676579756489111,0.00234333501051605,0.436599423631124,0.100762755257004,0.8998998998999,0.0798752698488846,0.297797010228167,0.512655971479501,0.000181390939735279,0.410122164048865,0.163119115841179,0.000129253695938502,0.00195873445707866,2.91968220774726e-08,0.386740137720617,0.461891891891892,0.51048951048951,0.617647058823529,0.231707317073171,0.459016393442623,1,0.938461538461538,0.910714285714286,0.397435897435897,0.380952380952381,0.16
"10d-40c-no2.dat",0.823013537374926,0.258000221459418,0.0997198879551821,4.37970307710358e-05,0.67656276220982,0.0025903706922161,0.4164265129683,0.110239663874012,0.8998998998999,0.0584072919165267,0.300944138473643,0.520855614973262,0.000189898692035389,0.390924956369982,0.128325828898895,0.000128895028895212,0.00196784183248577,3.40725140018755e-08,0.419994530078751,0.458378378378378,0.440559440559441,0.558823529411765,0.304878048780488,0.704918032786885,0.816901408450704,0.907692307692308,0.964285714285715,0.384615384615385,0.428571428571429,0.133333333333333
"10d-40c-no3.dat",0.797881106533255,0.258000221459418,0.0903561424569828,4.03466190654526e-05,0.676630693610275,0.00199513605617753,0.400576368876081,0.0998284268176328,0.8998998998999,0.0749580235068362,0.304878048780488,0.526559714795009,0.000174434473909203,0.449389179755672,0.153295128939828,0.000119345242459589,0.00189071608622993,2.93495032131914e-08,0.405333234442102,0.511621621621622,0.426573426573427,0.632352941176471,0.341463414634146,0.426229508196721,0.866197183098592,0.753846153846154,0.741071428571429,0.602564102564103,0.396825396825397,0.32
"10d-40c-no4.dat",0.843143025309005,0.258000221459418,0.107923169267707,4.01105013140437e-05,0.676587918010063,0.0024032076497894,0.38328530259366,0.119360628313351,0.8998998998999,0.0719597025665627,0.295043273013375,0.537611408199643,0.000164679599318595,0.463350785340314,0.120548505935325,0.000124932443558737,0.00194036999598377,4.44546994042341e-08,0.498227785748065,0.612972972972973,0.524475524475524,0.588235294117647,0.24390243902439,0.704918032786885,0.901408450704225,0.953846153846154,0.875,0.230769230769231,0.317460317460317,0.293333333333333
"10d-40c-no5.dat",0.807533843437316,0.258000221459418,0.0938375350140056,3.46257804304507e-05,0.676558632467156,0.00246896499789835,0.452449567723343,0.103699284711975,0.8998998998999,0.0895898296953706,0.270259638080252,0.514081996434938,0.000186374515097859,0.361256544502618,0.136921817437577,0.000133109698343495,0.00195142360503953,2.92916875813771e-08,0.387376341864655,0.592432432432432,0.454545454545455,0.720588235294118,0.121951219512195,0.60655737704918,0.943661971830986,0.984615384615384,0.857142857142857,0.423076923076923,0.380952380952381,0.146666666666667
"10d-40c-no6.dat",0.838846380223661,0.258000221459418,0.106122448979592,4.24348223420725e-05,0.676569187947175,0.00232255539549907,0.436599423631124,0.11735846734097,0.8998998998999,0.100863516430799,0.275767112509835,0.53048128342246,0.000177803374785347,0.417102966841187,0.166189111747851,0.000124226386919263,0.00197530239480557,4.16073413584705e-08,0.470925934170101,0.528378378378378,0.622377622377622,0.617647058823529,0.24390243902439,0.60655737704918,0.943661971830986,0.984615384615384,0.857142857142857,0.371794871794872,0.333333333333333,0.04
"10d-40c-no7.dat",0.785462036492054,0.258000221459418,0.0860344137655062,3.73749217317308e-05,0.676606542126294,0.00215319298685307,0.440922190201729,0.0950232404839191,0.8998998998999,0.0895898296953706,0.308025177025964,0.506951871657754,0.000191423443992605,0.428446771378708,0.138354482194024,0.000122387941914383,0.00196100506300208,2.64240686494641e-08,0.380836488625424,0.626216216216216,0.496503496503497,0.647058823529412,0.24390243902439,0.475409836065574,0.830985915492958,0.907692307692308,0.946428571428572,0.333333333333333,0.428571428571429,0.306666666666667
"10d-40c-no8.dat",0.802177751618599,0.258000221459418,0.0918767507002801,4.11849385200686e-05,0.676587058100547,0.00222481062591863,0.442363112391931,0.10151913162915,0.8998998998999,0.0850323818661549,0.284815106215578,0.521212121212121,0.000202622975610032,0.397905759162303,0.122390503479329,0.000123787450987739,0.00193251020624887,2.97533159593131e-08,0.397265494181671,0.560540540540541,0.524475524475524,0.632352941176471,0.268292682926829,0.704918032786885,0.887323943661972,0.892307692307692,0.946428571428572,0.256410256410256,0.333333333333333,0.2
"10d-40c-no9.dat",0.809064155385521,0.258000221459418,0.0943977591036415,4.92985063900574e-05,0.676637546762571,0.00255838327074461,0.380403458213256,0.104322156990483,0.8998998998999,0.0711201727032861,0.315106215578285,0.529411764705882,0.000175218224915249,0.44066317626527,0.180925092099877,0.00012066205025416,0.00198515832161601,3.1700664764016e-08,0.409536957259659,0.456216216216216,0.468531468531468,0.544117647058823,0.207317073170732,0.573770491803279,0.929577464788732,1,0.839285714285715,0.5,0.349206349206349,0.186666666666667
"10d-4c-no0.dat",0.653502060035315,0.258000221459418,0.0511804721888756,1.75517870432157e-05,0.676773340625588,0.000544469865626947,0.0100864553314121,0.0562702936533459,0.8998998998999,0.252338690333413,0.522816679779701,0.573618538324421,0.000291082666745691,0.424956369982548,0.371264838313549,9.48784892709919e-05,0.00152375123660692,9.52198451656117e-09,0.209295245165561,0.395675675675676,0.454545454545455,0.867647058823529,0.121951219512195,0.475409836065574,0.788732394366197,0.507692307692308,0.892857142857143,0.448717948717949,0.476190476190476,0.546666666666667
"10d-4c-no1.dat",0.577633902295468,0.258000221459418,0.0379351740696278,1.56053259558637e-05,0.676827162253358,0.000448629690607404,0.00432276657060519,0.0415432784913413,0.8998998998999,0.206284480690813,0.522816679779701,0.563279857397504,0.000313888101191829,0.412739965095986,0.441465411379451,0.000104654709154414,0.00150304131444828,5.26679473849854e-09,0.148513347298804,0.422702702702703,0.727272727272727,0.147058823529412,0.50609756097561,0.614754098360656,0.647887323943662,0.430769230769231,0.821428571428572,0.532051282051282,0.46031746031746,0.586666666666667
"10d-4c-no2.dat",0.543378457916421,0.258000221459418,0.0331332533013205,9.63830176519736e-06,0.676731575872597,0.000305589755508173,0.0561959654178674,0.0362041959127325,0.8998998998999,0.21743823458863,0.437450826121164,0.549376114081996,0.000317253562408385,0.422338568935428,0.372697503069996,0.000120074296246105,0.00137613689987137,4.95194472818105e-09,0.129132910777398,0.591351351351351,0.825174825174825,0.860294117647059,0.292682926829268,0.557377049180328,0.028169014084507,0.446153846153846,0.875,0.5,0.46031746031746,0.693333333333333
"10d-4c-no3.dat",0.659152442613302,0.258000221459418,0.0523409363745498,1.78939247367907e-05,0.676736766533162,0.000464354804674305,0.0302593659942363,0.057560566270387,0.8998998998999,0.161669465099544,0.44059795436664,0.561853832442068,0.000252292151435807,0.420593368237347,0.36123618501842,0.000106530524523237,0.00142893472551918,8.53383381706285e-09,0.213403895958844,0.531891891891892,0.706293706293706,0.911764705882353,0.353658536585366,0.622950819672131,0.0845070422535211,0.538461538461538,0.857142857142857,0.5,0.396825396825397,0.573333333333333
"10d-4c-no4.dat",0.570865214832254,0.258000221459418,0.0369347739095638,1.43792234714449e-05,0.676768667362057,0.000298069048780525,0.00720461095100865,0.0404309979847449,0.8998998998999,0.252098824658191,0.520062942564909,0.553654188948307,0.000265737289384036,0.433682373472949,0.357552189930413,0.00010739667668635,0.001342352279868,4.82795055663169e-09,0.145960309222852,0.484054054054054,0.314685314685315,0.911764705882353,0.463414634146341,0.508196721311475,0.492957746478873,0.646153846153846,0.892857142857143,0.58974358974359,0.301587301587302,0.4
"10d-4c-no5.dat",0.621836374337846,0.258000221459418,0.0451780712284914,1.66759099167798e-05,0.676776290441777,0.000556459044209009,0.00432276657060519,0.0495964504408899,0.8998998998999,0.211561525545694,0.522029897718332,0.589304812834225,0.000316772501446054,0.472949389179756,0.33810888252149,9.80958785927396e-05,0.00144345662274367,6.9436016367181e-09,0.189919531633401,0.486486486486486,0.818181818181818,0.794117647058823,0.170731707317073,0.524590163934426,0.267605633802817,0.553846153846154,0.839285714285715,0.58974358974359,0.492063492063492,0.506666666666667
"10d-4c-no6.dat",0.582636845203061,0.258000221459418,0.0386954781912765,1.36081228292508e-05,0.676737368832654,0.000437470719910861,0.0288184438040346,0.0423886709403193,0.8998998998999,0.191532741664668,0.481510621557828,0.54795008912656,0.000284821503536265,0.442408376963351,0.327261563651249,0.000106414212029544,0.00135121013814067,5.3347430294625e-09,0.156055348885904,0.549189189189189,0.51048951048951,0.897058823529412,0.182926829268293,0.516393442622951,0.309859154929577,0.630769230769231,1,0.57051282051282,0.444444444444444,0.533333333333333
"10d-4c-no7.dat",0.689111241907004,0.258000221459418,0.0589035614245698,1.86479205967711e-05,0.676704883845817,0.000437910241732607,0.0230547550432277,0.0730995778363503,0.7997997997998,0.250899496282082,0.509047993705743,0.524777183600713,0.000234948896414876,0.356020942408377,0.5065493246009,0.000111039734354789,0.00179470189289687,1.12308481034175e-08,0.229440018780005,0.683513513513514,0.699300699300699,0.911764705882353,0.219512195121951,0.327868852459016,0.352112676056338,0.607692307692308,0.883928571428572,0.5,0.142857142857143,0.846666666666667
"10d-4c-no8.dat",0.579752795762213,0.258000221459418,0.0382553021208483,1.21414044103219e-05,0.676719096662512,0.000396424265335612,0.0216138328530259,0.0418992226690111,0.8998998998999,0.150995442552171,0.475216365066876,0.546880570409982,0.000289139259078662,0.419720767888307,0.34690953745395,0.000108610439572059,0.00131093807264182,5.52712813187076e-09,0.151931654497243,0.488648648648649,0.426573426573427,0.808823529411765,0.24390243902439,0.508196721311475,0.366197183098592,0.569230769230769,0.857142857142857,0.602564102564103,0.380952380952381,0.76
"10d-4c-no9.dat",0.631547969393761,0.258000221459418,0.0469387755102041,1.14297314456336e-05,0.676691676796707,0.000288277479307191,0.0216138328530259,0.0515540833532448,0.8998998998999,0.191292875989446,0.455546813532651,0.561497326203208,0.00030355831207014,0.395287958115183,0.483012689316414,0.000125228752953317,0.00123907713792269,8.50664413379282e-09,0.184685322532498,0.466756756756757,0.706293706293706,0.867647058823529,0.292682926829268,0.516393442622951,0.197183098591549,0.569230769230769,0.75,0.608974358974359,0.380952380952381,0.613333333333333
"2d-10c-no0.dat",0.866980576809888,0,0.594237695078031,1.48278944363245e-07,0.676563258562655,0.0229912399882423,0.0144092219020173,0.593961754801192,1,0.504197649316383,0.357985837922895,0.642067736185383,2.82258465763516e-05,0.282722513089005,0.759312320916905,2.38946991559263e-05,0.0929123460279667,4.0231312407515e-10,0.4764758838484,0.512162162162162,0.300699300699301,0.573529411764706,0.304878048780488,0.262295081967213,0.352112676056338,0.846153846153846,0.75,1,0.666666666666667,0.426666666666667
"2d-10c-no1.dat",0.825367863449088,0,0.504801920768307,1.05765680413933e-06,0.67661216383011,0.0273114220635755,0.0605187319884726,0.504465159335774,1,0.50383785080355,0.481510621557828,0.571479500891266,4.15112860437242e-05,0.299301919720768,0.744576340564879,2.20215373040689e-05,0.157336023327656,6.14291419172277e-10,0.424341254515156,0.613513513513513,0.398601398601399,0.558823529411765,0.231707317073171,0.573770491803279,0.563380281690141,0.692307692307692,0.5,0.807692307692308,0.777777777777778,0.4
"2d-10c-no2.dat",0.875573866980577,0,0.614445778311325,2.31039670209551e-06,0.676565760645365,0.0368019435068929,0,0.614183580622237,1,0.612377068841449,0.447678992918961,0.719073083778966,3.35533878976984e-05,0.328097731239092,0.805976258698322,2.68000791077092e-05,0.162378914324998,6.89442009554026e-10,0.527079652426475,0.188378378378378,0.566433566433566,0.382352941176471,0.414634146341463,0.327868852459016,0.507042253521127,0.707692307692308,0.553571428571429,0.846153846153846,0.492063492063492,0.6
"2d-10c-no3.dat",0.898293113596233,0,0.671668667466987,2.71317167322105e-06,0.676530285205265,0.0575125535978548,0,0.671445384432325,1,0.460422163588391,0.592446892210858,0.614973262032085,3.09323672919002e-05,0.365619546247818,0.749693000409333,2.33149056987701e-05,0.171314796605609,4.54606911387971e-10,0.592804158539554,0.665405405405405,0.594405594405594,0.676470588235294,0.341463414634146,0.409836065573771,0.408450704225352,0.738461538461538,0.571428571428572,0.717948717948718,0.365079365079365,0.613333333333333
"2d-10c-no4.dat",0.893054738081224,0,0.658063225290116,1.00124520837051e-06,0.676585740298284,0.0303178001600738,0.0475504322766571,0.657830689820137,1,0.660710002398657,0.38552321007081,0.593582887700535,3.43980700164399e-05,0.305410122164049,0.772206303724928,2.20936245149892e-05,0.156293740353668,3.75566273417192e-10,0.547000958679354,0.308918918918919,0.664335664335664,0.338235294117647,0.219512195121951,0.360655737704918,0.47887323943662,0.707692307692308,0.678571428571429,0.858974358974359,0.46031746031746,0.68
"2d-10c-no5.dat",0.918128310771042,0,0.725890356142457,2.63747419249414e-07,0.676588708981686,0.0406896849453862,0.00288184438040346,0.725703946783843,1,0.70328615975054,0.48780487804878,0.650980392156863,7.07975305329577e-05,0.276614310645724,0.921612771182972,2.41989691014056e-05,0.190958332435072,6.39813815268697e-10,0.630836554222497,0.666756756756757,0.517482517482518,0.397058823529412,0.231707317073171,0.672131147540984,0.71830985915493,0.646153846153846,0.517857142857143,0.67948717948718,0.507936507936508,0.593333333333333
"2d-10c-no6.dat",0.902001177163037,0,0.681472589035614,3.63573553872253e-07,0.676614020073605,0.0233210278618255,0.037463976945245,0.681255973196991,1,0.514152074838091,0.425649095200629,0.603921568627451,4.4982885327557e-05,0.267888307155323,0.771182971756038,2.27443995509963e-05,0.17766962374413,8.92957060816492e-10,0.570361825582281,0.45,0.566433566433566,0.367647058823529,0.134146341463415,0.704918032786885,0.450704225352113,0.630769230769231,0.821428571428572,0.67948717948718,0.507936507936508,0.693333333333333
"2d-10c-no7.dat",0.826250735726898,0,0.506602641056423,2.36475334302524e-06,0.676606829488461,0.0268389849409568,0.0172910662824207,0.506267104210917,1,0.568721515951067,0.493705743509048,0.635650623885918,4.63494129437408e-05,0.267888307155323,0.777322963569382,2.46885429817045e-05,0.202400015490024,8.79310356979134e-10,0.401893761254818,0,0.398601398601399,0.441176470588235,0.378048780487805,0.360655737704918,0.788732394366197,0.646153846153846,0.625,0.67948717948718,0.46031746031746,0.653333333333333
"2d-10c-no8.dat",0.854502648616833,0,0.565826330532213,1.54652908590293e-06,0.6765869557822,0.0494633218795574,0,0.565531068993386,1,0.697529383545215,0.503933910306845,0.706238859180036,3.90543863382515e-05,0.299301919720768,0.800859598853868,2.404020033625e-05,0.21248719478066,1.83748153633847e-10,0.469818830505648,0.654054054054054,0.328671328671329,0.735294117647059,0.353658536585366,0.59016393442623,0.436619718309859,0.707692307692308,0.642857142857143,0.666666666666667,0.46031746031746,0.573333333333333
"2d-10c-no9.dat",0.9145968216598,0,0.715886354541817,5.0662800901265e-07,0.676543909510047,0.0505619555087687,0,0.715693141921939,1,0.477692492204366,0.480330448465775,0.645276292335116,2.91363736071997e-05,0.283595113438045,0.800859598853868,2.57815708454433e-05,0.196094717502689,2.37642980245257e-10,0.602155327396303,0.517297297297297,0.692307692307692,0.514705882352941,0.329268292682927,0.163934426229508,0.563380281690141,0.446153846153846,0.589285714285714,0.653846153846154,0.634920634920635,0.813333333333333
"2d-20c-no0.dat",0.695114773396115,0,0.3031212484994,5.96809016777127e-07,0.676589290236979,0.0116485247523307,0,0.302647333319799,1,0.552290717198369,0.512588512981904,0.657040998217469,2.64770253659962e-05,0.212041884816754,0.742734343020876,2.63231094330006e-05,0.0896065434171791,3.10790609914206e-11,0.222388858223472,0.36027027027027,0.496503496503497,0.573529411764706,0.219512195121951,0.475409836065574,0.577464788732394,0.723076923076923,0.678571428571429,0.871794871794872,0.396825396825397,0.466666666666667
"2d-20c-no1.dat",0.641730429664509,0,0.245898359343737,9.26302430696385e-08,0.67661191129972,0.00822557764033334,0.00720461095100865,0.24538552950971,1,0.470376589110098,0.454760031471282,0.600713012477718,3.90479983990173e-05,0.231239092495637,0.820916905444126,2.22738425422898e-05,0.0847338730089531,6.60136132740334e-11,0.179278374473048,0.429189189189189,0.286713286713287,0.367647058823529,0.195121951219512,0.819672131147541,0.591549295774648,0.661538461538462,0.696428571428572,0.743589743589744,0.507936507936508,0.666666666666667
